l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,600820.SH,隧道股份,19940128,,Y,0.00713,0.05373,0.03671
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,600502.SH,安徽建工,20220729,,Y,0.03681,0.04536,0.23058
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,601390.SH,中国中铁,20071203,,Y,0.0,0.07372,0.08943
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,600284.SH,浦东建设,20040311,,Y,0.04266,0.04803,0.08719
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,600039.SH,四川路桥,20030325,,Y,-0.00778,0.15038,0.2439
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,601669.SH,中国电建,20110927,,Y,0.00527,0.0573,0.03623
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,601186.SH,中国铁建,20080226,,Y,-0.01877,0.08037,0.14477
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,601800.SH,中国交建,20120214,,Y,0.07951,0.24622,0.34656
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,000498.SZ,山东路桥,20130701,,Y,0.0778,0.14261,0.31164
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,002061.SZ,浙江交科,20180713,,Y,0.086,0.12468,0.21763
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,601611.SH,中国核建,20160525,,Y,0.02144,0.12843,0.14848
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,002941.SZ,新疆交建,20181030,,Y,0.04248,0.10403,0.32658
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,601868.SH,中国能建,20210928,,Y,0.05932,0.11111,0.13636
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,600133.SH,东湖高新,20170629,,Y,0.19687,0.36947,0.64475
801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程,300197.SZ,节能铁汉,20110321,,Y,0.28934,0.25743,0.78873
801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程,300355.SZ,蒙草生态,20120917,,Y,0.53175,0.6967,2.37118
