l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,600710.SH,苏美达,19960701,,Y,0.05782,0.08488,0.20855
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,600278.SH,东方创业,20000712,,Y,0.07831,0.05294,0.29009
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,600058.SH,五矿发展,19970528,,Y,0.10207,0.11281,0.27432
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,600981.SH,汇鸿集团,20040628,,Y,-0.02545,0.21818,0.59524
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,002091.SZ,江苏国泰,20070702,,Y,0.01377,-0.00675,0.15542
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,600811.SH,东方集团,20220729,,Y,0.4712,0.65294,1.17829
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,601028.SH,玉龙股份,20210916,,Y,-0.09393,-0.03687,-0.15499
801200.SI,商贸零售,801202.SI,贸易Ⅱ,852021.SI,贸易Ⅲ,002183.SZ,怡亚通,20240730,,Y,0.29345,0.48446,0.92929
