l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,000488.SZ,晨鸣纸业,20001120,,Y,-0.01842,-0.03866,0.039
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,600308.SH,华泰股份,20000928,,Y,-0.00833,-0.01923,0.10526
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,000815.SZ,美利云,19980609,,Y,-0.03575,0.01251,0.37535
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,600567.SH,山鹰国际,20011218,,Y,0.13793,0.15116,0.375
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,600963.SH,岳阳林纸,20040525,,Y,0.13035,0.29149,0.78529
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,600966.SH,博汇纸业,20040604,,Y,0.04396,0.04396,0.097
801140.SI,轻工制造,801143.SI,造纸,851413.SI,特种纸,600433.SH,冠豪高新,20030617,,Y,0.05751,0.0712,0.21245
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,002078.SZ,太阳纸业,20061026,,Y,-0.01894,-0.03233,0.0573
801140.SI,轻工制造,801143.SI,造纸,851412.SI,大宗用纸,603863.SH,松炀资源,20190520,,Y,-0.06913,-0.06462,0.27421
801140.SI,轻工制造,801143.SI,造纸,851413.SI,特种纸,605007.SH,五洲特纸,20201026,,Y,0.01056,0.02603,0.1176
801140.SI,轻工制造,801143.SI,造纸,851413.SI,特种纸,603733.SH,仙鹤股份,20180403,,Y,0.02857,-0.01242,0.15847
801140.SI,轻工制造,801143.SI,造纸,851413.SI,特种纸,605377.SH,华旺科技,20201214,,Y,-0.04331,-0.05645,0.0618
