l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,000566.SZ,海南海药,19940525,,Y,0.18142,0.25647,0.75658
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,000513.SZ,丽珠集团,19931028,,Y,-0.01427,-0.04016,0.0477
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,000963.SZ,华东医药,20000127,,Y,-0.00708,-0.00178,0.1716
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600062.SH,华润双鹤,19970522,,Y,-0.09651,-0.07653,0.16399
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,000756.SZ,新华制药,19970806,,Y,0.01743,0.01998,0.11081
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600079.SH,人福医药,19970606,,Y,-0.0432,-0.01437,0.04165
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,000739.SZ,普洛药业,19970422,,Y,0.01108,-0.05412,0.10789
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600196.SH,复星医药,19980807,,Y,0.05347,0.01531,0.16346
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,600216.SH,浙江医药,19991021,,Y,0.07394,0.16486,0.32513
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,002001.SZ,新和成,20040618,,Y,-0.03563,0.03289,0.1699
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002038.SZ,双鹭药业,20240730,,Y,-0.01587,-0.01457,0.04348
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,002099.SZ,海翔药业,20061226,,Y,0.05042,0.01297,0.20192
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,688166.SH,博瑞医药,20220729,,Y,-0.0982,-0.18152,0.17396
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600276.SH,恒瑞医药,20080102,,Y,-0.03965,-0.05805,0.14138
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600664.SH,哈药股份,20081007,,Y,0.08401,0.0929,0.25392
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002262.SZ,恩华药业,20081007,,Y,-0.01568,0.00335,0.00111
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002422.SZ,科伦药业,20100120,,Y,0.03322,0.00549,0.08169
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002399.SZ,海普瑞,20240730,,Y,-0.01684,-0.05375,0.1002
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,000813.SZ,德展健康,20180809,,Y,0.03114,0.02405,0.2521
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,300199.SZ,翰宇药业,20110128,,Y,-0.01931,0.04193,0.24653
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600420.SH,国药现代,20110110,,Y,0.01473,-0.08957,0.0189
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600789.SH,鲁抗医药,20110110,,Y,0.10169,0.14899,0.03881
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,000915.SZ,华特达因,20110110,,Y,-0.0715,-0.10881,0.08424
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002294.SZ,信立泰,20110110,,Y,-0.01471,-0.06121,0.14236
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600380.SH,健康元,20110110,,Y,0.07532,0.03765,0.13506
