l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,000021.SZ,深科技,19940202,,Y,0.18254,0.20875,0.57883
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,600363.SH,联创光电,20220729,,Y,0.76216,0.99716,1.15834
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002475.SZ,立讯精密,20100914,,Y,-0.04446,0.02662,0.25181
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002241.SZ,歌尔股份,20080505,,Y,-0.01115,0.08126,0.20412
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300136.SZ,信维通信,20101025,,Y,0.05357,0.07957,0.47158
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300115.SZ,长盈精密,20100901,,Y,0.32468,0.39036,0.93301
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002402.SZ,和而泰,20100511,,Y,0.13216,0.13216,0.35406
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002139.SZ,拓邦股份,20110110,,Y,0.06903,0.06151,0.27696
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300322.SZ,硕贝德,20120528,,Y,0.0852,0.39658,0.9693
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002655.SZ,共达电声,20120109,,Y,0.02928,0.2355,0.38114
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,601231.SH,环旭电子,20120109,,Y,0.00398,-0.04416,0.08137
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300433.SZ,蓝思科技,20150109,,Y,-0.02107,0.07456,0.38
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,002045.SZ,国光电器,20110110,,Y,0.10334,0.08863,0.27339
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,002351.SZ,漫步者,20110110,,Y,0.12574,0.24472,0.37186
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002600.SZ,领益智造,20180713,,Y,0.02016,0.24795,0.4576
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002855.SZ,捷荣技术,20170301,,Y,0.09991,0.14061,0.43289
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300679.SZ,电连技术,20170726,,Y,0.03193,0.08942,0.48928
