l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,002489.SZ,浙江永强,20100111,,Y,0.03548,0.03548,0.23462
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,603008.SH,喜临门,20120106,,Y,0.00724,0.10056,0.30914
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,603816.SH,顾家家居,20161012,,Y,0.04408,0.17772,0.31755
801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居,603833.SH,欧派家居,20170310,,Y,0.08626,0.24317,0.54832
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,603848.SH,好太太,20171121,,Y,0.06317,0.0796,0.08885
801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居,603801.SH,志邦家居,20170620,,Y,0.11635,0.21784,0.31725
801140.SI,轻工制造,801142.SI,家居用品,851439.SI,卫浴制品,603992.SH,松霖科技,20190808,,Y,0.0074,0.09198,0.28589
801140.SI,轻工制造,801142.SI,家居用品,851491.SI,其他家居用品,603195.SH,公牛集团,20200121,,Y,-0.00148,-0.04646,0.10253
801140.SI,轻工制造,801142.SI,家居用品,851491.SI,其他家居用品,301004.SZ,嘉益股份,20210609,,Y,0.01777,0.18988,0.44383
801140.SI,轻工制造,801142.SI,家居用品,851491.SI,其他家居用品,605099.SH,共创草坪,20200914,,Y,-0.03902,-0.03384,0.11995
801140.SI,轻工制造,801142.SI,家居用品,851439.SI,卫浴制品,603408.SH,建霖家居,20200713,,Y,0.11038,0.14821,0.22212
801140.SI,轻工制造,801142.SI,家居用品,851436.SI,瓷砖地板,003012.SZ,东鹏控股,20210730,,Y,-0.00971,-0.00163,0.0662
801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居,002572.SZ,索菲亚,20110131,,Y,0.00266,0.18766,0.40641
