l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,000561.SZ,烽火电子,19940509,,Y,0.22057,0.31158,0.53666
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600765.SH,中航重机,19961106,,Y,0.13434,0.13274,0.26544
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600038.SH,中直股份,20001218,,Y,0.0149,0.05697,0.06863
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600316.SH,洪都航空,20001214,,Y,0.14849,0.56151,0.8548
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,000738.SZ,航发控制,19970626,,Y,0.06783,0.14085,0.19724
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,000768.SZ,中航西飞,19970626,,Y,0.0468,0.09704,0.23324
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600372.SH,中航机载,20010704,,Y,0.03422,0.06167,0.09062
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600391.SH,航发科技,20011212,,Y,0.03646,0.17595,0.34681
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,002023.SZ,海特高新,20040719,,Y,0.04965,0.11698,0.24501
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,688297.SH,中无人机,20220610,,Y,-0.02637,0.37392,0.68383
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,002625.SZ,光启技术,20111026,,Y,0.10084,0.60949,1.68667
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,300424.SZ,航新科技,20150413,,Y,0.12487,0.50137,0.46925
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600862.SH,中航高科,20151102,,Y,0.13154,0.24748,0.41149
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,688281.SH,华秦科技,20220218,,Y,0.01808,0.05648,0.29849
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,300581.SZ,晨曦航空,20170629,,Y,0.08434,0.29496,0.6051
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,002389.SZ,航天彩虹,20190724,,Y,0.01242,0.16237,0.54785
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,300775.SZ,三角防务,20190506,,Y,-0.03573,0.03438,-0.01231
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,688586.SH,江航装备,20200721,,Y,0.01771,0.08549,0.16916
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,300900.SZ,广联航空,20201016,,Y,-0.07099,0.27498,0.47483
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600760.SH,中航沈飞,20180713,,Y,0.10121,0.12831,0.27593
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,688239.SH,航宇科技,20210622,,Y,0.17348,0.24605,0.41851
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,688685.SH,迈信林,20210426,,Y,0.07405,0.0955,0.79929
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,002985.SZ,北摩高科,20200413,,Y,0.03199,0.12071,0.24308
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,605123.SH,派克新材,20200810,,Y,-0.0126,0.00608,0.19843
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600893.SH,航发动力,20070702,,Y,0.05626,0.1211,0.21366
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,688122.SH,西部超导,20210730,,Y,0.04753,0.10838,0.43398
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,300777.SZ,中简科技,20210730,,Y,0.02078,0.115,0.39284
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,688563.SH,航材股份,20230630,,Y,0.03639,0.13865,0.22873
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,002111.SZ,威海广泰,20230704,,Y,-0.03783,0.12018,0.15844
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,300034.SZ,钢研高纳,20210730,,Y,-0.01586,0.02798,0.19363
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,300395.SZ,菲利华,20210730,,Y,-0.06046,-0.01275,0.39387
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,300699.SZ,光威复材,20210730,,Y,0.08257,0.16651,0.38467
