l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801790.SI,非银金融,801191.SI,多元金融,851924.SI,信托,000563.SZ,陕国投A,19940110,,Y,0.27066,0.22527,0.54325
801790.SI,非银金融,801191.SI,多元金融,851924.SI,信托,600816.SH,建元信托,19940128,,Y,0.14194,0.07273,0.34601
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,000617.SZ,中油资本,19961022,,Y,0.0579,0.20137,0.60329
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,600643.SH,爱建集团,19930426,,Y,0.16211,0.03909,0.58313
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,002423.SZ,中粮资本,20100520,,Y,0.25243,0.34214,1.41855
801790.SI,非银金融,801191.SI,多元金融,851927.SI,资产管理,000567.SZ,海德股份,20180713,,Y,0.27034,0.23624,0.72472
801790.SI,非银金融,801191.SI,多元金融,851923.SI,期货,603093.SH,南华期货,20190822,,Y,0.09098,0.01681,0.46748
801790.SI,非银金融,801191.SI,多元金融,851925.SI,租赁,600901.SH,江苏金租,20180212,,Y,0.01689,0.084,0.11523
801790.SI,非银金融,801191.SI,多元金融,851923.SI,期货,002961.SZ,瑞达期货,20190822,,Y,0.25809,0.16018,0.65955
801790.SI,非银金融,801191.SI,多元金融,851924.SI,信托,600517.SH,国网英大,20220729,,Y,0.14552,0.1184,0.47242
801790.SI,非银金融,801191.SI,多元金融,851928.SI,其他多元金融,000958.SZ,电投产融,20220729,,Y,0.68807,1.74627,1.58427
801790.SI,非银金融,801191.SI,多元金融,851925.SI,租赁,603300.SH,华铁应急,20150126,,Y,0.21486,0.23218,0.25
801790.SI,非银金融,801191.SI,多元金融,851927.SI,资产管理,600053.SH,九鼎投资,20180713,,Y,0.04878,-0.0422,0.2716
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,600120.SH,浙江东方,20190724,,Y,0.23419,0.20595,0.49292
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,600390.SH,五矿资本,20170629,,Y,0.33433,0.10834,1.13429
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,600705.SH,中航产融,20130701,,Y,0.36522,0.28689,1.05677
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,000987.SZ,越秀资本,20210730,,Y,0.20397,0.17729,0.6441
801790.SI,非银金融,801191.SI,多元金融,851927.SI,资产管理,000935.SZ,四川双马,20230704,,Y,-0.05543,0.21879,0.4842
801790.SI,非银金融,801191.SI,多元金融,851926.SI,金融信息服务,300773.SZ,拉卡拉,20210730,,Y,-0.04852,0.05574,0.92528
801790.SI,非银金融,801191.SI,多元金融,851925.SI,租赁,000415.SZ,渤海租赁,19960624,,Y,0.59928,0.54355,0.61091
801790.SI,非银金融,801191.SI,多元金融,851923.SI,期货,600927.SH,永安期货,20211112,,Y,0.01781,-0.00602,0.31972
801790.SI,非银金融,801191.SI,多元金融,851922.SI,金融控股,600061.SH,国投资本,20210730,,Y,0.11733,0.03713,0.45234
