l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,000001.SZ,平安银行,19910403,,Y,-0.01771,0.01925,0.18515
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,600016.SH,民生银行,20001219,,Y,-0.00769,0.00781,0.10888
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,600000.SH,浦发银行,19991110,,Y,-0.01179,0.01514,0.20048
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,600036.SH,招商银行,20020409,,Y,-0.01462,0.05593,0.21745
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,600015.SH,华夏银行,20030910,,Y,-0.00277,0.00279,0.16505
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,601998.SH,中信银行,20070427,,Y,-0.00737,0.01508,0.08374
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,601166.SH,兴业银行,20070205,,Y,-0.03967,-0.01128,0.12332
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,601818.SH,光大银行,20100805,,Y,0.01437,0.03519,0.1242
801780.SI,银行,801783.SI,股份制银行Ⅱ,857831.SI,股份制银行Ⅲ,601916.SH,浙商银行,20191126,,Y,-0.00344,0.03203,0.04317
