l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,600801.SH,华新水泥,19940103,,Y,0.10606,0.1487,0.04137
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,000401.SZ,冀东水泥,19960614,,Y,0.13936,0.17021,0.36569
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,000877.SZ,天山股份,19990107,,Y,0.09386,0.15704,0.20943
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,600585.SH,海螺水泥,20020207,,Y,0.06162,0.12287,0.16595
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,600425.SH,青松建化,20030721,,Y,0.06301,0.09296,0.25566
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,600449.SH,宁夏建材,20030825,,Y,0.05377,0.1729,0.31134
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,002233.SZ,塔牌集团,20080424,,Y,0.05381,0.0664,0.12781
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,000672.SZ,上峰水泥,20130701,,Y,0.11509,0.18963,0.37539
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,601992.SH,金隅集团,20190724,,Y,0.2,0.2,0.48905
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,600326.SH,西藏天路,20060901,,Y,0.09118,0.23729,0.78484
801710.SI,建筑材料,801711.SI,水泥,857112.SI,水泥制品,002302.SZ,西部建设,20210730,,Y,-0.01471,0.16614,0.45079
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,600724.SH,宁波富达,20210730,,Y,0.24263,0.45358,0.52646
