l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,600825.SH,新华传媒,19940204,,Y,0.10721,0.34615,0.63212
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,600373.SH,中文传媒,20020304,,Y,-0.15158,-0.12638,-0.01326
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,601801.SH,皖新传媒,20091231,,Y,0.0698,0.09316,0.21129
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601098.SH,中南传媒,20101020,,Y,-0.03585,-0.05065,0.04919
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601928.SH,凤凰传媒,20111121,,Y,-0.05709,-0.05882,-0.00098
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,000719.SZ,中原传媒,20111010,,Y,-0.06239,-0.06158,0.082
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,300364.SZ,中文在线,20150115,,Y,-0.05858,0.19158,0.54281
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601811.SH,新华文轩,20160804,,Y,-0.04845,-0.02213,0.03666
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601900.SH,南方传媒,20160203,,Y,-0.01737,0.02911,0.23601
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,601949.SH,中国出版,20170807,,Y,0.02209,0.04361,0.19655
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,601019.SH,山东出版,20171108,,Y,-0.05784,-0.07804,-0.02539
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,601858.SH,中国科传,20170105,,Y,0.00558,0.02708,0.22911
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,300788.SZ,中信出版,20190618,,Y,-0.01609,0.09979,0.33177
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,605577.SH,龙版传媒,20210723,,Y,0.03171,0.03977,0.03099
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,600229.SH,城市传媒,20170526,,Y,-0.04435,-0.01387,0.11442
801760.SI,传媒,801769.SI,出版,857692.SI,大众出版,600551.SH,时代出版,20090601,,Y,-0.02931,-0.01193,0.1159
801760.SI,传媒,801769.SI,出版,857691.SI,教育出版,600757.SH,长江传媒,20111010,,Y,-0.01515,-0.01054,0.06962
