l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ,601988.SH,中国银行,20060531,,Y,-0.01008,0.02079,0.05139
801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ,601398.SH,工商银行,20061026,,Y,0.00163,0.01821,0.0477
801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ,601939.SH,建设银行,20070924,,Y,-0.00369,0.03444,0.07846
801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ,601328.SH,交通银行,20070514,,Y,-0.00819,0.03121,-0.01357
801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ,601288.SH,农业银行,20100610,,Y,-0.01031,0.02784,0.03672
801780.SI,银行,801782.SI,国有大型银行Ⅱ,857821.SI,国有大型银行Ⅲ,601658.SH,邮储银行,20191101,,Y,-0.04144,0.03101,0.11065
