l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,601607.SH,上海医药,19940324,,Y,-0.06149,-0.04185,0.0418
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,600713.SH,南京医药,19960701,,Y,0.07547,0.06875,0.16856
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,000028.SZ,国药一致,19930505,,Y,0.04324,0.02995,0.03351
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,000078.SZ,海王生物,19981218,,Y,0.116,0.13415,0.18723
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,600998.SH,九州通,20100125,,Y,0.02299,-0.00928,0.15584
801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店,603939.SH,益丰药房,20150115,,Y,0.04547,0.04974,0.1414
801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店,603883.SH,老百姓,20150113,,Y,0.16525,0.16385,0.40819
801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店,002727.SZ,一心堂,20140120,,Y,0.06764,0.04857,0.08983
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,000950.SZ,重药控股,20190724,,Y,0.06391,0.06391,0.18658
801150.SI,医药生物,801154.SI,医药商业,851543.SI,线下药店,603233.SH,大参林,20170712,,Y,0.12875,0.10688,0.25912
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,600511.SH,国药股份,20020114,,Y,-0.03396,-0.027,-0.03338
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,603108.SH,润达医疗,20220729,,Y,0.03778,0.04009,0.42813
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,600056.SH,中国医药,20140701,,Y,0.03073,0.05103,0.12885
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,301015.SZ,百洋医药,20210615,,Y,0.01306,0.04365,0.25339
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,603368.SH,柳药集团,20140127,,Y,0.08069,0.04341,0.0745
