l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801120.SI,食品饮料,801127.SI,饮料乳品,851271.SI,软饮料,000848.SZ,承德露露,19971113,,Y,0.13418,0.11582,0.14432
801120.SI,食品饮料,801127.SI,饮料乳品,851271.SI,软饮料,603711.SH,香飘飘,20171121,,Y,0.08945,0.20051,0.23913
801120.SI,食品饮料,801127.SI,饮料乳品,851271.SI,软饮料,603156.SH,养元饮品,20180129,,Y,-0.01806,-0.02303,0.02612
801120.SI,食品饮料,801127.SI,饮料乳品,851271.SI,软饮料,605499.SH,东鹏饮料,20210512,,Y,-0.00532,0.04205,0.2309
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,600882.SH,妙可蓝多,20110110,,Y,0.06328,0.05535,0.24596
801120.SI,食品饮料,801127.SI,饮料乳品,851271.SI,软饮料,600189.SH,泉阳泉,20190724,,Y,-0.0059,0.06709,0.14694
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,002946.SZ,新乳业,20190124,,Y,0.09223,0.15225,0.52443
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,600429.SH,三元股份,20030915,,Y,0.03529,0.05769,0.14286
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,600597.SH,光明乳业,20020828,,Y,0.01765,0.01288,0.06005
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,600887.SH,伊利股份,19960312,,Y,0.07627,0.09574,0.19531
