l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品,000895.SZ,双汇发展,19981210,,Y,0.0012,0.00521,0.14104
801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品,002515.SZ,金字火腿,20101122,,Y,0.02174,0.05145,0.08046
801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品,002840.SZ,华统股份,20161219,,Y,-0.02828,-0.04946,-0.20309
801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品,002726.SZ,龙大美食,20140120,,Y,-0.00146,-0.00583,-0.02432
801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品,600073.SH,光明肉业,20190724,,Y,0.08636,0.08308,0.25569
801120.SI,食品饮料,801124.SI,食品加工,851246.SI,预加工食品,002216.SZ,三全食品,20210730,,Y,0.00179,-0.00971,0.01907
801120.SI,食品饮料,801124.SI,食品加工,851247.SI,保健品,300791.SZ,仙乐健康,20210730,,Y,-0.01198,-0.07131,0.23727
801120.SI,食品饮料,801124.SI,食品加工,851247.SI,保健品,300146.SZ,汤臣倍健,20210730,,Y,0.01221,-0.05286,0.01687
801120.SI,食品饮料,801124.SI,食品加工,851247.SI,保健品,002626.SZ,金达威,20210730,,Y,0.08861,0.07007,0.16798
801120.SI,食品饮料,801124.SI,食品加工,851246.SI,预加工食品,603345.SH,安井食品,20210730,,Y,0.00848,-0.07506,0.17366
