l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备,600835.SH,上海机电,19930806,,Y,0.24589,0.43997,0.69651
801890.SI,机械设备,801074.SI,专用设备,850721.SI,纺织服装设备,600843.SH,上工申贝,19940311,,Y,0.3973,0.76707,0.56649
801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备,600894.SH,广日股份,19960328,,Y,0.06166,0.11141,0.32038
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,600320.SH,振华重工,20001221,,Y,0.05721,0.06516,0.11842
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,000852.SZ,石化机械,19981126,,Y,0.03158,0.0017,0.09701
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,600169.SH,太原重工,19980904,,Y,0.10762,0.12273,0.31383
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,600501.SH,航天晨光,20010615,,Y,0.17602,0.25204,0.02444
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,600499.SH,科达制造,20021010,,Y,0.06289,0.02798,0.22287
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002009.SZ,天奇股份,20040624,,Y,0.09338,0.10395,0.11654
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002073.SZ,软控股份,20061018,,Y,-0.01483,0.01271,0.22052
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,601106.SH,中国一重,20100125,,Y,0.0915,0.03406,0.39749
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,601369.SH,陕鼓动力,20240730,,Y,0.07757,0.09455,0.20561
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,002204.SZ,大连重工,20080116,,Y,0.02708,0.04228,0.19082
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,002353.SZ,杰瑞股份,20100118,,Y,0.1371,0.08719,0.24224
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002430.SZ,杭氧股份,20100525,,Y,0.10972,0.23084,0.39842
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,601608.SH,中信重工,20120626,,Y,0.07786,0.09926,0.21038
801890.SI,机械设备,801074.SI,专用设备,850721.SI,纺织服装设备,300307.SZ,慈星股份,20120320,,Y,0.07838,0.1582,0.56164
801890.SI,机械设备,801074.SI,专用设备,850723.SI,农用机械,601038.SH,一拖股份,20120727,,Y,-0.01062,-0.09127,0.08648
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300293.SZ,蓝英装备,20120228,,Y,0.07431,0.22399,1.17691
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002690.SZ,美亚光电,20120720,,Y,0.0246,-0.01677,0.03871
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300415.SZ,伊之密,20150115,,Y,0.04914,0.06335,0.36511
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002837.SZ,英维克,20161219,,Y,0.07932,0.28919,0.60341
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300382.SZ,斯莱克,20140122,,Y,-0.03906,0.15674,1.09263
801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械,002611.SZ,东方精工,20180713,,Y,0.17657,0.24027,0.26379
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002779.SZ,中坚科技,20170629,,Y,0.05857,0.31499,0.57455
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002786.SZ,银宝山新,20170629,,Y,0.21149,0.12437,0.87712
