l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801880.SI,汽车,801096.SI,商用车,850912.SI,商用载货车,000800.SZ,一汽解放,19970618,,Y,0.01166,-0.02032,0.08908
801880.SI,汽车,801096.SI,商用车,850912.SI,商用载货车,600418.SH,江淮汽车,20170629,,Y,0.20643,0.44498,1.30879
801880.SI,汽车,801096.SI,商用车,850912.SI,商用载货车,000951.SZ,中国重汽,19991125,,Y,0.02497,0.02947,0.14345
801880.SI,汽车,801096.SI,商用车,850913.SI,商用载客车,000957.SZ,中通客车,20000113,,Y,0.07129,0.08994,0.02083
801880.SI,汽车,801096.SI,商用车,850912.SI,商用载货车,000550.SZ,江铃汽车,19931201,,Y,-0.08551,-0.04184,0.0177
801880.SI,汽车,801096.SI,商用车,850913.SI,商用载客车,600066.SH,宇通客车,19970508,,Y,-0.03897,-0.0332,0.17788
801880.SI,汽车,801096.SI,商用车,850912.SI,商用载货车,600006.SH,东风股份,19990727,,Y,0.00149,0.02919,-0.04965
801880.SI,汽车,801096.SI,商用车,850912.SI,商用载货车,600166.SH,福田汽车,19980602,,Y,0.06641,0.07905,0.06641
801880.SI,汽车,801096.SI,商用车,850912.SI,商用载货车,301039.SZ,中集车辆,20210630,,Y,0.0,-0.00763,0.2515
801880.SI,汽车,801096.SI,商用车,850913.SI,商用载客车,600686.SH,金龙汽车,19931108,,Y,0.13254,0.08848,-0.2116
