l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,000595.SZ,宝塔实业,19960419,,Y,0.00513,0.15448,1.48477
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,000410.SZ,沈阳机床,19960718,,Y,0.09562,0.2406,0.23874
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,000777.SZ,中核科技,19970710,,Y,0.01918,0.1711,0.26099
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,000811.SZ,冰轮环境,19980528,,Y,0.11392,0.056,0.24823
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,000837.SZ,秦川机床,19980928,,Y,0.10345,0.11498,0.28686
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,002158.SZ,汉钟精机,20070816,,Y,-0.01524,-0.02953,0.09734
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,002444.SZ,巨星科技,20100712,,Y,0.07608,0.00958,0.3364
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300145.SZ,中金环境,20101129,,Y,0.12709,0.14237,0.39256
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,688333.SH,铂力特,20220729,,Y,-0.10319,-0.05717,0.00402
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002438.SZ,江苏神通,20100601,,Y,0.07187,0.2309,0.24622
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,300260.SZ,新莱应材,20110823,,Y,0.07083,0.025,0.48763
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300257.SZ,开山股份,20110809,,Y,0.05365,0.00102,0.12615
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,603308.SH,应流股份,20140108,,Y,0.08296,0.16386,0.21662
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,300161.SZ,华中数控,20110104,,Y,0.05117,0.06263,0.32747
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300441.SZ,鲍斯股份,20150413,,Y,0.125,0.11687,0.57653
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300470.SZ,中密控股,20150115,,Y,0.01523,0.06594,0.25134
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,601882.SH,海天精工,20161028,,Y,0.02526,0.02885,0.0823
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,603131.SH,上海沪工,20160525,,Y,0.02933,0.1707,0.2535
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,603667.SH,五洲新春,20161017,,Y,0.09338,0.09403,0.2628
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,603699.SH,纽威股份,20140108,,Y,0.05733,0.10037,0.40686
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,001696.SZ,宗申动力,20140701,,Y,0.31677,0.83376,0.91167
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,002884.SZ,凌霄泵业,20170711,,Y,-0.00193,0.06718,0.2866
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,603915.SH,国茂股份,20190529,,Y,0.07505,0.00379,0.23832
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,603277.SH,银都股份,20190724,,Y,-0.05923,-0.00161,0.06581
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,688305.SH,科德数控,20210630,,Y,-0.00728,0.03022,0.2289
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002445.SZ,中南文化,20220729,,Y,0.07944,0.10526,0.39157
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300862.SZ,蓝盾光电,20200731,,Y,0.00529,0.25893,0.69544
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,300861.SZ,美畅股份,20200731,,Y,0.22489,0.2428,0.53195
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,002046.SZ,国机精工,20220729,,Y,0.00168,0.04367,0.16019
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,300263.SZ,隆华科技,20170629,,Y,0.03125,0.06296,0.35955
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,600114.SH,东睦股份,20210730,,Y,-0.02258,0.04724,0.2839
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,603100.SH,川仪股份,20210730,,Y,0.08014,0.10658,0.25361
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,600783.SH,鲁信创投,20220729,,Y,0.14165,0.09044,0.57431
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,600343.SH,航天动力,20220729,,Y,0.06762,0.19129,0.33294
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300567.SZ,精测电子,20161122,,Y,-0.01079,-0.10959,0.10614
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,000039.SZ,中集集团,19940408,,Y,0.03538,0.01974,0.18489
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300349.SZ,金卡智能,20120809,,Y,0.00424,0.03877,0.37198
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,002122.SZ,汇洲智能,20220729,,Y,0.12681,0.21012,0.53202
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002131.SZ,利欧股份,20230704,,Y,0.11236,0.09392,0.34694
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,688697.SH,纽威数控,20210903,,Y,0.08129,0.05597,0.25868
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,688001.SH,华兴源创,20210730,,Y,-0.07609,-0.07609,0.43595
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,603662.SH,柯力传感,20190724,,Y,0.1768,0.1258,0.68353
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,605056.SH,咸亨国际,20210615,,Y,-0.01294,0.11235,0.39612
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,002819.SZ,东方中科,20161028,,Y,-0.00811,-0.07991,0.40748
