l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,600088.SH,中视传媒,20220729,,Y,0.07349,0.14012,0.21224
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,002292.SZ,奥飞娱乐,20090820,,Y,0.0,0.10714,0.26868
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,300027.SZ,华谊兄弟,20091016,,Y,0.02518,0.02151,0.71687
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,300133.SZ,华策影视,20101012,,Y,0.11944,0.22866,0.40174
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,300251.SZ,光线传媒,20110726,,Y,0.0688,0.11097,0.22252
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,300182.SZ,捷成股份,20110210,,Y,0.02317,0.08098,0.56831
801760.SI,传媒,801766.SI,影视院线,857662.SI,院线,002739.SZ,万达电影,20150115,,Y,0.09381,0.11151,0.14444
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,600977.SH,中国电影,20160804,,Y,0.029,0.04367,0.10785
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,601595.SH,上海电影,20160804,,Y,0.0472,0.1623,0.33877
801760.SI,传媒,801766.SI,影视院线,857662.SI,院线,603103.SH,横店影视,20170921,,Y,0.12863,0.16838,0.09943
801760.SI,传媒,801766.SI,影视院线,857661.SI,影视动漫制作,001330.SZ,博纳影业,20220805,,Y,0.33595,0.37097,0.56322
