l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857331.SI,综合电力设备商,600875.SH,东方电气,19951010,,Y,0.0456,0.08081,0.03816
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,002518.SZ,科士达,20101124,,Y,0.03536,0.01998,0.18795
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857331.SI,综合电力设备商,601727.SH,上海电气,20081111,,Y,0.62791,1.11663,1.61333
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,002335.SZ,科华数据,20091224,,Y,0.03926,0.0893,0.44015
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,300693.SZ,盛弘股份,20170807,,Y,-0.04734,-0.03182,0.28766
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,002851.SZ,麦格米特,20170224,,Y,0.02595,0.64007,0.93758
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,300820.SZ,英杰电气,20200204,,Y,0.0559,0.10127,0.26582
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,300870.SZ,欧陆通,20200807,,Y,0.12398,0.15801,0.68294
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857331.SI,综合电力设备商,600475.SH,华光环能,20210730,,Y,-0.00643,-0.00962,0.09187
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,600482.SH,中国动力,20220729,,Y,-0.01833,0.12998,0.01815
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857334.SI,火电设备,002534.SZ,西子洁能,20210730,,Y,0.04734,0.10906,0.27117
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,002366.SZ,融发核电,20210730,,Y,-0.01656,0.28032,0.30137
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,300593.SZ,新雷能,20161226,,Y,-0.08294,0.12397,0.36683
