l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,000035.SZ,中国天楹,19940408,,Y,0.07234,0.08155,0.14806
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,600874.SH,创业环保,19950630,,Y,0.07005,0.0757,0.08333
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,000544.SZ,中原环保,19931208,,Y,0.06213,0.10161,0.23816
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,600008.SH,首创环保,20000424,,Y,0.08359,0.11821,0.21951
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,600323.SH,瀚蓝环境,20001225,,Y,-0.04444,0.03903,0.06527
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,000598.SZ,兴蓉环境,19960529,,Y,-0.02517,0.02937,-0.08
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,000685.SZ,中山公用,19970123,,Y,0.05336,0.00442,0.23874
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,600187.SH,国中水务,19981111,,Y,0.27671,0.13659,0.94979
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,600461.SH,洪城环境,20040531,,Y,-0.00309,0.06018,-0.16681
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,300070.SZ,碧水源,20100412,,Y,0.06531,0.10127,0.27628
801970.SI,环保,801971.SI,环境治理,859711.SI,大气治理,300056.SZ,中创环保,20100108,,Y,-0.14221,-0.11279,0.843
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,002034.SZ,旺能环境,20190724,,Y,0.00531,0.02227,0.18545
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,002266.SZ,浙富控股,20200902,,Y,0.06728,0.07055,0.22028
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,300779.SZ,惠城环保,20190506,,Y,0.11515,0.47121,1.04466
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,601330.SH,绿色动力,20180528,,Y,0.07767,0.0918,0.13846
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,300815.SZ,玉禾田,20200108,,Y,0.06826,0.1123,0.32627
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,601827.SH,三峰环境,20200518,,Y,-0.03829,0.01267,-0.0034
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,003039.SZ,顺控发展,20210219,,Y,0.13995,0.13729,0.2398
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,601158.SH,重庆水务,20100111,,Y,0.0433,0.04979,0.01403
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,601200.SH,上海环境,20170331,,Y,0.02174,0.03804,0.14324
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,601199.SH,江南水务,20110110,,Y,-0.00874,0.02904,0.12724
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,002210.SZ,飞马国际,20220729,,Y,0.30939,0.33146,0.58
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,603568.SH,伟明环保,20150126,,Y,-0.02671,-0.0326,0.14309
801970.SI,环保,801971.SI,环境治理,859711.SI,大气治理,600292.SH,远达环保,20121231,,Y,0.76316,1.70276,1.72009
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,600217.SH,中再资环,20150701,,Y,-0.00281,0.28909,0.59326
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,002573.SZ,清新环境,20230704,,Y,0.01453,0.08269,0.18362
801970.SI,环保,801971.SI,环境治理,859712.SI,水务及水治理,300388.SZ,节能国祯,20140207,,Y,-0.00549,0.10015,0.29234
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,603588.SH,高能环境,20140120,,Y,0.03107,-0.01484,0.12739
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,000885.SZ,城发环境,20240517,,Y,0.07039,0.09158,0.16053
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,300140.SZ,节能环境,20240730,,Y,0.11165,0.09744,0.44937
