l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,000552.SZ,甘肃能化,19940106,,Y,-0.01404,0.0,0.04851
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,000983.SZ,山西焦煤,20000726,,Y,-0.03678,-0.01412,0.0475
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,600123.SH,兰花科创,19981217,,Y,-0.03587,-0.06522,0.09137
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600188.SH,兖矿能源,19980701,,Y,-0.01551,0.04066,0.10132
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,000937.SZ,冀中能源,19990909,,Y,-0.03498,0.01675,0.13884
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,600395.SH,盘江股份,20010531,,Y,0.00535,0.04251,0.08046
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,600508.SH,上海能源,20010829,,Y,-0.00374,0.01603,0.14249
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600546.SH,山煤国际,20030729,,Y,0.02849,0.07777,0.11273
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,600348.SH,华阳股份,20030819,,Y,-0.01667,-0.0116,0.06825
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600403.SH,大有能源,20031009,,Y,0.09709,0.14915,0.38934
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600971.SH,恒源煤电,20040816,,Y,-0.04743,-0.02626,-0.02132
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601001.SH,晋控煤业,20060621,,Y,-0.07255,-0.0026,0.07273
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,601666.SH,平煤股份,20061121,,Y,0.00781,0.02994,0.00683
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,601699.SH,潞安环能,20060922,,Y,-0.06944,-0.04334,0.01901
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601918.SH,新集能源,20071217,,Y,0.0,0.04666,0.07792
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601088.SH,中国神华,20071008,,Y,-0.00049,0.01685,0.06655
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,002128.SZ,电投能源,20070418,,Y,0.15229,0.19097,0.24942
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601101.SH,昊华能源,20100115,,Y,-0.0594,-0.046,0.11239
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601898.SH,中煤能源,20080102,,Y,-0.00378,-0.00976,0.18509
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600925.SH,苏能股份,20230224,,Y,0.00926,0.0206,0.1168
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,601225.SH,陕西煤业,20140108,,Y,0.0,0.02076,0.08901
801950.SI,煤炭,801951.SI,煤炭开采,859511.SI,动力煤,600575.SH,淮河能源,20220729,,Y,-0.03316,0.05571,0.07062
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,600985.SH,淮北矿业,20190724,,Y,-0.02283,-0.00876,0.10076
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,600157.SH,永泰能源,20210730,,Y,0.1938,0.16667,0.36283
801950.SI,煤炭,801951.SI,煤炭开采,859512.SI,焦煤,600997.SH,开滦股份,20230704,,Y,-0.00143,0.03264,0.16975
