l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,000735.SZ,罗牛山,19970611,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,000876.SZ,新希望,19980311,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,600975.SH,新五丰,20040608,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850174.SI,其他养殖,600965.SH,福成股份,20040712,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,002157.SZ,正邦科技,20070816,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,002234.SZ,民和股份,20080424,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,002299.SZ,圣农发展,20090922,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850174.SI,其他养殖,002321.SZ,华英农业,20091130,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,002458.SZ,益生股份,20100729,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,002714.SZ,牧原股份,20140122,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,300498.SZ,温氏股份,20151102,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,002746.SZ,仙坛股份,20150115,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,002982.SZ,湘佳股份,20200408,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,300761.SZ,立华股份,20190218,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,001201.SZ,东瑞股份,20210415,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,300967.SZ,晓鸣股份,20210329,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,603477.SH,巨星农牧,20220121,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850172.SI,生猪养殖,605296.SH,神农集团,20210426,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,301116.SZ,益客食品,20211231,,Y
