l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801110.SI,家用电器,801113.SI,小家电,851131.SI,厨房小家电,002032.SZ,苏泊尔,20040816,,Y,0.07562,-0.0364,0.24055
801110.SI,家用电器,801113.SI,小家电,851131.SI,厨房小家电,002242.SZ,九阳股份,20080108,,Y,0.02844,-0.05074,-0.16794
801110.SI,家用电器,801113.SI,小家电,851133.SI,个护小家电,603868.SH,飞科电器,20160418,,Y,0.02161,-0.22271,-0.31356
801110.SI,家用电器,801113.SI,小家电,851131.SI,厨房小家电,002705.SZ,新宝股份,20140108,,Y,0.13174,-0.16959,-0.10153
801110.SI,家用电器,801113.SI,小家电,851132.SI,清洁小家电,603355.SH,莱克电气,20150506,,Y,0.11893,-0.03086,-0.04238
801110.SI,家用电器,801113.SI,小家电,851131.SI,厨房小家电,002959.SZ,小熊电器,20190718,,Y,-0.03744,-0.15102,-0.14833
801110.SI,家用电器,801113.SI,小家电,851132.SI,清洁小家电,603486.SH,科沃斯,20210730,,Y,0.43389,0.3155,0.17217
801110.SI,家用电器,801113.SI,小家电,851132.SI,清洁小家电,688169.SH,石头科技,20210730,,Y,0.31356,-0.00972,0.29376
