l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,002108.SZ,沧州明珠,20070124,,Y,0.12179,-0.0085,-0.125
801030.SI,基础化工,801036.SI,塑料,850355.SI,膜材料,002585.SZ,双星新材,20110125,,Y,0.25435,-0.06785,-0.35603
801030.SI,基础化工,801036.SI,塑料,850353.SI,改性塑料,002324.SZ,普利特,20110110,,Y,0.0675,-0.15529,-0.35982
801030.SI,基础化工,801036.SI,塑料,850353.SI,改性塑料,600143.SH,金发科技,20110110,,Y,0.22009,0.15686,0.06306
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,603991.SH,至正股份,20170224,,Y,1.24859,1.59487,1.15807
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,605008.SH,长鸿高科,20200807,,Y,0.04289,-0.11744,-0.03352
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,688087.SH,英科再生,20210622,,Y,0.14538,0.04133,0.16084
801030.SI,基础化工,801036.SI,塑料,850354.SI,合成树脂,605589.SH,圣泉集团,20210810,,Y,0.25329,0.14226,0.02814
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,300180.SZ,华峰超纤,20111010,,Y,1.36141,1.40055,1.51884
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,600589.SH,广东榕泰,20210730,,Y,0.51923,-0.04126,-0.1183
801030.SI,基础化工,801036.SI,塑料,850355.SI,膜材料,601208.SH,东材科技,20210730,,Y,0.34568,0.05187,-0.26968
801030.SI,基础化工,801036.SI,塑料,850354.SI,合成树脂,300487.SZ,蓝晓科技,20210730,,Y,0.27185,0.18982,-0.08874
