l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,000423.SZ,东阿阿胶,19960729,,Y,0.23228,-0.06856,0.30955
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600750.SH,江中药业,19960829,,Y,0.0144,-0.11573,0.2954
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,000538.SZ,云南白药,19931215,,Y,0.08281,0.07713,0.12417
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,000999.SZ,华润三九,20000309,,Y,0.14121,0.04035,0.34239
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600285.SH,羚锐制药,20001018,,Y,0.04086,-0.01184,0.46047
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600422.SH,昆药集团,20001206,,Y,-0.0479,-0.34698,-0.2058
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600129.SH,太极集团,19971118,,Y,0.00206,-0.29648,-0.39242
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600085.SH,同仁堂,19970625,,Y,0.05855,-0.06579,-0.21618
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600329.SH,达仁堂,20010606,,Y,0.04238,0.05688,0.13593
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600332.SH,白云山,20010206,,Y,-0.02992,-0.04773,-0.03452
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600535.SH,天士力,20020823,,Y,0.08624,0.06499,0.12805
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600557.SH,康缘药业,20020918,,Y,0.01408,-0.25697,-0.23282
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600572.SH,康恩贝,20040409,,Y,0.05393,-0.00636,-0.09109
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600976.SH,健民集团,20040419,,Y,-0.10336,-0.20341,-0.28684
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600993.SH,马应龙,20040513,,Y,-0.09555,-0.06775,0.13016
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600436.SH,片仔癀,20030616,,Y,0.13104,0.0698,-0.08816
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,000650.SZ,仁和药业,20070702,,Y,0.04745,-0.05845,-0.10645
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002349.SZ,精华制药,20100114,,Y,0.1086,0.02611,-0.19302
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600518.SH,康美药业,20090115,,Y,0.06383,0.03627,0.04167
