l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,002176.SZ,江特电机,20220729,,Y,0.13176,-0.11111,-0.26619
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,000762.SZ,西藏矿业,19970708,,Y,0.2808,0.09074,0.00962
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,002756.SZ,永兴材料,20220729,,Y,0.18858,-0.08641,-0.12542
801050.SI,有色金属,801056.SI,能源金属,850561.SI,钴,301219.SZ,腾远钴业,20220304,,Y,0.39359,0.11898,0.46165
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,002240.SZ,盛新锂能,20080505,,Y,0.22018,-0.14141,-0.30947
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,002192.SZ,融捷股份,20220401,,Y,0.16066,0.04221,-0.37402
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,002497.SZ,雅化集团,20220729,,Y,0.20622,0.03561,-0.3057
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,000408.SZ,藏格矿业,20230704,,Y,0.29611,0.00319,0.32522
801050.SI,有色金属,801056.SI,能源金属,850561.SI,钴,603799.SH,华友钴业,20210730,,Y,0.42927,0.18299,-0.07058
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,002466.SZ,天齐锂业,20100812,,Y,0.32222,-0.0139,-0.31329
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,002460.SZ,赣锋锂业,20100728,,Y,0.2413,0.01741,-0.22832
801050.SI,有色金属,801056.SI,能源金属,850562.SI,镍,605376.SH,博迁新材,20230704,,Y,0.25604,0.25662,-0.10822
801050.SI,有色金属,801056.SI,能源金属,850561.SI,钴,300618.SZ,寒锐钴业,20210730,,Y,0.56868,0.28464,0.27069
