l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801170.SI,交通运输,801178.SI,物流,851784.SI,快递,600233.SH,圆通速递,20000424,,Y,0.1697,0.11992,0.26881
801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流,600787.SH,中储股份,19970121,,Y,0.08436,0.0498,0.06036
801170.SI,交通运输,801178.SI,物流,851784.SI,快递,002120.SZ,韵达股份,20070306,,Y,0.18637,0.14037,-0.10774
801170.SI,交通运输,801178.SI,物流,851783.SI,中间产品及消费品供应链服务,002183.SZ,怡亚通,20071112,,Y,0.60667,0.35393,0.0547
801170.SI,交通运输,801178.SI,物流,851784.SI,快递,002352.SZ,顺丰控股,20170301,,Y,0.23156,0.21365,0.08095
801170.SI,交通运输,801178.SI,物流,851784.SI,快递,002468.SZ,申通快递,20170703,,Y,0.27064,0.20304,0.10579
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603128.SH,华贸物流,20120117,,Y,0.10781,-0.03247,-0.06289
801170.SI,交通运输,801178.SI,物流,851787.SI,公路货运,002010.SZ,传化智联,20180420,,Y,0.10256,0.01896,-0.13306
801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流,002930.SZ,宏川智慧,20180328,,Y,0.0349,-0.15647,-0.4309
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,601598.SH,中国外运,20190115,,Y,0.18764,-0.10333,0.21995
801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流,603713.SH,密尔克卫,20180706,,Y,0.31354,0.14649,-0.13828
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603871.SH,嘉友国际,20180129,,Y,0.1989,0.19625,0.90518
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,601156.SH,东航物流,20210521,,Y,0.09618,-0.08872,0.45455
801170.SI,交通运输,801178.SI,物流,851784.SI,快递,603056.SH,德邦股份,20220729,,Y,0.06729,-0.16515,-0.06631
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600057.SH,厦门象屿,20020830,,Y,0.2069,-0.04834,-0.02022
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600153.SH,建发股份,20111230,,Y,0.24026,0.01921,0.06943
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600704.SH,物产中大,20190724,,Y,0.10835,0.11845,0.10586
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600755.SH,厦门国贸,20210730,,Y,0.09335,-0.02125,-0.05082
