l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,000062.SZ,深圳华强,20111010,,Y,2.58953,2.35909,1.7962
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,300475.SZ,香农芯创,20220520,,Y,0.38931,-0.0506,0.21861
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,300184.SZ,力源信息,20110110,,Y,1.68722,1.4498,1.00658
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,300516.SZ,久之洋,20160525,,Y,0.28213,0.3287,0.21531
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002859.SZ,洁美科技,20180713,,Y,0.14177,0.047,-0.23381
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,300493.SZ,润欣科技,20151210,,Y,1.00644,1.16528,0.77361
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,001287.SZ,中电港,20230327,,Y,0.36315,0.13319,-0.1373
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002922.SZ,伊戈尔,20171220,,Y,0.07084,0.09343,0.23401
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,600751.SH,海航科技,20180713,,Y,0.24645,0.19005,-0.13487
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,688093.SH,世华科技,20200914,,Y,0.35591,0.48184,0.15389
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002782.SZ,可立克,20220729,,Y,0.22156,0.12888,-0.05364
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,688800.SH,瑞可达,20210705,,Y,0.83347,0.43532,0.02396
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,300131.SZ,英唐智控,20220729,,Y,0.71926,0.56992,0.36969
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,600353.SH,旭光电子,20060901,,Y,0.39602,0.17863,0.04324
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002130.SZ,沃尔核材,20210730,,Y,0.43152,0.46275,1.73803
