l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000531.SZ,穗恒运A,19940106,,Y,0.12016,-0.06303,-0.13658
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600863.SH,内蒙华电,19940520,,Y,0.10922,0.06032,0.35608
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600726.SH,华电能源,19960701,,Y,0.08057,0.06542,0.02242
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600744.SH,华银电力,19960905,,Y,0.08065,0.09836,-0.00593
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000027.SZ,深圳能源,19930903,,Y,0.05564,-0.00847,0.13776
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000539.SZ,粤电力A,19931126,,Y,0.03922,-0.10507,-0.15724
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000543.SZ,皖能电力,19931220,,Y,-0.07425,-0.08195,0.3259
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600642.SH,申能股份,19930416,,Y,0.05535,0.07152,0.42445
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000966.SZ,长源电力,20000224,,Y,0.09368,0.0518,0.02188
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600236.SH,桂冠电力,20000323,,Y,-0.08419,0.02649,0.13761
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600011.SH,华能国际,20011206,,Y,-0.02019,-0.21041,-0.02019
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,000591.SZ,太阳能,19960208,,Y,0.18265,0.03393,-0.08156
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600098.SH,广州发展,19970718,,Y,0.02917,0.01115,0.12389
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600795.SH,国电电力,19970318,,Y,-0.08379,0.02236,0.40503
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000767.SZ,晋控电力,19970609,,Y,0.09244,0.04839,-0.15033
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000899.SZ,赣能股份,19971126,,Y,0.08222,-0.12938,0.09951
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,001896.SZ,豫能控股,19980122,,Y,0.1129,-0.00481,-0.05263
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,600163.SH,中闽能源,19980602,,Y,0.02578,0.28046,0.22958
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,002060.SZ,广东建工,20220729,,Y,0.10086,-0.05211,-0.25098
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,600167.SH,联美控股,19990128,,Y,0.04762,0.02591,0.03846
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,000537.SZ,中绿电,20220826,,Y,0.0954,0.04267,-0.09754
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600021.SH,上海电力,20031027,,Y,0.0299,0.05085,0.11377
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600900.SH,长江电力,20031111,,Y,-0.07522,0.10602,0.24166
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600027.SH,华电国际,20050203,,Y,0.01282,-0.23301,0.06963
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,002039.SZ,黔源电力,20050302,,Y,-0.03537,-0.04121,0.18591
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000600.SZ,建投能源,20060907,,Y,0.02191,-0.24,-0.07568
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,601991.SH,大唐发电,20061219,,Y,0.00348,-0.05574,0.10769
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,002617.SZ,露笑科技,20110908,,Y,0.18051,0.13345,-0.0354
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,601908.SH,京运通,20110826,,Y,0.25203,-0.13725,-0.33333
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600674.SH,川投能源,20110110,,Y,-0.08855,0.03495,0.14131
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,000690.SZ,宝新能源,20170526,,Y,0.02826,-0.0956,-0.04444
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,601016.SH,节能风电,20140110,,Y,0.10169,0.10169,0.01881
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,000155.SZ,川能动力,20190724,,Y,0.2168,0.14775,0.00947
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,000875.SZ,吉电股份,20190724,,Y,0.22245,0.34607,0.31648
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,601619.SH,嘉泽新能,20170712,,Y,0.06291,-0.04179,-0.11326
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600886.SH,国投电力,20170629,,Y,-0.07455,0.01394,0.28752
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600578.SH,京能电力,20170629,,Y,0.11728,0.09036,0.27915
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600025.SH,华能水电,20171121,,Y,-0.11471,0.06309,0.35341
