l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801010.SI,农林牧渔,801018.SI,动物保健Ⅱ,850181.SI,动物保健Ⅲ,600201.SH,生物股份,19980115,,Y,-0.01306,-0.22727,-0.25602
801010.SI,农林牧渔,801018.SI,动物保健Ⅱ,850181.SI,动物保健Ⅲ,600195.SH,中牧股份,19990107,,Y,0.04755,-0.15871,-0.35616
801010.SI,农林牧渔,801018.SI,动物保健Ⅱ,850181.SI,动物保健Ⅲ,300119.SZ,瑞普生物,20100906,,Y,0.12305,0.0,-0.12123
801010.SI,农林牧渔,801018.SI,动物保健Ⅱ,850181.SI,动物保健Ⅲ,688526.SH,科前生物,20200909,,Y,0.01865,-0.16421,-0.25654
