l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,600312.SH,平高电气,20010221,,Y,-0.06402,0.23249,0.70877
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,600089.SH,特变电工,19970618,,Y,0.08507,0.06442,0.01749
801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备,600468.SH,百利电气,20010612,,Y,0.12771,0.01961,-0.08415
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,600550.SH,保变电气,20010226,,Y,1.29495,1.7177,1.41702
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,600973.SH,宝胜股份,20040730,,Y,0.15625,-0.05349,-0.20352
801730.SI,电力设备,801738.SI,电网设备,857321.SI,电网自动化设备,002169.SZ,智光电气,20070918,,Y,0.71106,0.49213,0.08441
801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备,601877.SH,正泰电器,20100104,,Y,0.16966,0.18153,-0.02296
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,002276.SZ,万马股份,20090629,,Y,0.23123,-0.04983,-0.23507
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,300001.SZ,特锐德,20091022,,Y,0.1803,0.1308,0.25903
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,601179.SH,中国西电,20100112,,Y,0.12069,0.05691,0.70306
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,002533.SZ,金杯电工,20101222,,Y,0.09583,-0.00308,0.34813
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,002498.SZ,汉缆股份,20101027,,Y,0.08438,-0.04932,-0.04932
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,601700.SH,风范股份,20110106,,Y,0.23038,0.04516,0.02966
801730.SI,电力设备,801738.SI,电网设备,857381.SI,输变电设备,002270.SZ,华明装备,20170629,,Y,-0.09952,-0.09665,0.30846
