l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801200.SI,商贸零售,801203.SI,一般零售,852033.SI,多业态零售,600694.SH,大商股份,19931122,,Y,0.117,0.0859,0.2115
801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货,000564.SZ,供销大集,19940110,,Y,0.09195,0.03825,0.53226
801200.SI,商贸零售,801203.SI,一般零售,852033.SI,多业态零售,600827.SH,百联股份,19940204,,Y,0.08088,0.0601,-0.16319
801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货,600828.SH,茂业商业,19940224,,Y,0.15267,0.08244,-0.16804
801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货,600859.SH,王府井,19940506,,Y,0.00341,0.10187,-0.20357
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,600415.SH,小商品城,20020509,,Y,0.40392,0.30816,0.31296
801200.SI,商贸零售,801203.SI,一般零售,852032.SI,超市,601116.SH,三江购物,20110218,,Y,0.13813,0.17418,-0.12124
801200.SI,商贸零售,801203.SI,一般零售,852032.SI,超市,601933.SH,永辉超市,20101207,,Y,0.37681,0.66667,0.22977
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,000058.SZ,深赛格,20111010,,Y,0.4657,0.31605,0.15177
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,000061.SZ,农产品,20131231,,Y,0.20599,0.09153,0.00156
801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货,603123.SH,翠微股份,20120418,,Y,0.48475,0.25679,-0.3862
801200.SI,商贸零售,801203.SI,一般零售,852032.SI,超市,002697.SZ,红旗连锁,20120828,,Y,0.12641,-0.05133,-0.02157
801200.SI,商贸零售,801203.SI,一般零售,852032.SI,超市,603708.SH,家家悦,20161201,,Y,0.05498,-0.08902,-0.13195
801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货,000501.SZ,武商集团,20170629,,Y,0.14583,0.1395,-0.05714
801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货,002419.SZ,天虹股份,20170629,,Y,0.11964,0.0,-0.05524
801200.SI,商贸零售,801203.SI,一般零售,852033.SI,多业态零售,600861.SH,北京人力,20170629,,Y,0.20209,0.0694,-0.17391
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,600790.SH,轻纺城,20070702,,Y,0.09009,0.09668,-0.07868
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,600605.SH,汇通能源,20210730,,Y,0.08452,0.1824,0.67433
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,000785.SZ,居然之家,20210730,,Y,0.0613,-0.06734,-0.19942
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,600655.SH,豫园股份,20210730,,Y,0.07748,0.05841,-0.1408
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,601828.SH,美凯龙,20180108,,Y,0.24,0.01639,-0.27739
