l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,600618.SH,氯碱化工,19921113,,Y,0.06145,-0.03926,0.02204
801030.SI,基础化工,801033.SI,化学原料,850323.SI,无机盐,600328.SH,中盐化工,20001222,,Y,0.0987,0.15259,0.05882
801030.SI,基础化工,801033.SI,化学原料,850321.SI,纯碱,000822.SZ,山东海化,19980703,,Y,0.02504,-0.15362,-0.10608
801030.SI,基础化工,801033.SI,化学原料,850325.SI,煤化工,002274.SZ,华昌化工,20220729,,Y,0.13994,-0.00255,0.17771
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,600075.SH,新疆天业,20080102,,Y,0.15445,0.11083,-0.04545
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,002386.SZ,天原股份,20100122,,Y,0.19023,0.0595,-0.15511
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,601216.SH,君正集团,20110110,,Y,0.12332,0.10263,0.12332
801030.SI,基础化工,801033.SI,化学原料,850321.SI,纯碱,000683.SZ,远兴能源,20110110,,Y,0.00155,-0.03858,-0.00766
801030.SI,基础化工,801033.SI,化学原料,850323.SI,无机盐,603067.SH,振华股份,20160907,,Y,-0.04199,0.20312,0.25971
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,000818.SZ,航锦科技,20170629,,Y,0.03735,-0.34301,-0.3892
801030.SI,基础化工,801033.SI,化学原料,850323.SI,无机盐,002053.SZ,云南能投,20180713,,Y,0.10846,-0.0352,0.22561
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,601568.SH,北元集团,20200924,,Y,0.07614,0.01923,-0.11111
801030.SI,基础化工,801033.SI,化学原料,850324.SI,其他化学原料,002648.SZ,卫星化学,20220729,,Y,0.14646,0.06288,0.23146
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,601678.SH,滨化股份,20190724,,Y,0.11898,0.00254,-0.10431
801030.SI,基础化工,801033.SI,化学原料,850325.SI,煤化工,600989.SH,宝丰能源,20210730,,Y,0.10178,-0.01526,0.13672
801030.SI,基础化工,801033.SI,化学原料,850325.SI,煤化工,600746.SH,江苏索普,20210730,,Y,0.14149,0.11664,0.02571
801030.SI,基础化工,801033.SI,化学原料,850325.SI,煤化工,600623.SH,华谊集团,20210730,,Y,0.14797,0.06165,0.12242
801030.SI,基础化工,801033.SI,化学原料,850321.SI,纯碱,600409.SH,三友化工,20220729,,Y,0.03387,0.07209,0.03387
801030.SI,基础化工,801033.SI,化学原料,850323.SI,无机盐,603299.SH,苏盐井神,20210730,,Y,0.21928,0.37351,0.3801
801030.SI,基础化工,801033.SI,化学原料,850324.SI,其他化学原料,600955.SH,维远股份,20210827,,Y,0.07077,-0.08855,-0.21849
801030.SI,基础化工,801033.SI,化学原料,850324.SI,其他化学原料,301069.SZ,凯盛新材,20210913,,Y,0.20664,-0.04405,-0.27008
801030.SI,基础化工,801033.SI,化学原料,850323.SI,无机盐,600929.SH,雪天盐业,20210730,,Y,0.05787,0.00688,-0.06847
801030.SI,基础化工,801033.SI,化学原料,850326.SI,钛白粉,002145.SZ,中核钛白,20210730,,Y,0.28529,-0.0382,-0.05519
801030.SI,基础化工,801033.SI,化学原料,850326.SI,钛白粉,002601.SZ,龙佰集团,20210730,,Y,0.19341,-0.0025,0.07381
801030.SI,基础化工,801033.SI,化学原料,850325.SI,煤化工,000990.SZ,诚志股份,20210730,,Y,0.13229,0.06133,0.04188
801030.SI,基础化工,801033.SI,化学原料,850323.SI,无机盐,603663.SH,三祥新材,20210730,,Y,0.37282,-0.00441,0.83553
801030.SI,基础化工,801033.SI,化学原料,850325.SI,煤化工,000830.SZ,鲁西化工,20210730,,Y,0.07978,0.11621,0.09871
