l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801140.SI,轻工制造,801141.SI,包装印刷,851424.SI,塑料包装,600210.SH,紫江企业,19990824,,Y,0.18776,0.01571,0.15706
801140.SI,轻工制造,801141.SI,包装印刷,851424.SI,塑料包装,002014.SZ,永新股份,20040707,,Y,0.15131,0.00099,0.23264
801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装,002191.SZ,劲嘉股份,20071204,,Y,0.15676,0.05419,-0.2204
801140.SI,轻工制造,801141.SI,包装印刷,851422.SI,印刷,002229.SZ,鸿博股份,20080102,,Y,0.6,-0.18507,-0.59811
801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装,601515.SH,东峰集团,20120106,,Y,0.19118,-0.04142,-0.18797
801140.SI,轻工制造,801141.SI,包装印刷,851423.SI,金属包装,002752.SZ,昇兴股份,20150113,,Y,0.1322,0.07056,0.05777
801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装,002831.SZ,裕同科技,20161201,,Y,0.04505,-0.03867,0.02785
801140.SI,轻工制造,801141.SI,包装印刷,851423.SI,金属包装,601968.SH,宝钢包装,20150115,,Y,0.1047,0.00388,-0.05657
801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装,603499.SH,翔港科技,20170925,,Y,0.61362,0.51688,1.88594
801140.SI,轻工制造,801141.SI,包装印刷,851423.SI,金属包装,002701.SZ,奥瑞金,20120130,,Y,0.12529,0.13054,0.09977
