l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600808.SH,马钢股份,19940106,,Y,0.12563,-0.07054,-0.15152
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600782.SH,新钢股份,19961225,,Y,0.12384,-0.06684,-0.08101
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600019.SH,宝钢股份,20001212,,Y,0.05272,-0.02515,0.17052
801040.SI,钢铁,801044.SI,普钢,850441.SI,长材,600231.SH,凌钢股份,20000424,,Y,0.25874,0.06509,-0.2
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600282.SH,南钢股份,20000919,,Y,-0.00682,-0.11717,0.27405
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600307.SH,酒钢宏兴,20001220,,Y,0.33613,0.17778,0.01923
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600010.SH,包钢股份,20010222,,Y,0.15862,0.03704,-0.00592
801040.SI,钢铁,801044.SI,普钢,850443.SI,钢铁管材,000778.SZ,新兴铸管,19970606,,Y,0.08078,0.03191,-0.05366
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,000709.SZ,河钢股份,19970416,,Y,0.10363,-0.00467,-0.03182
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,000898.SZ,鞍钢股份,19971225,,Y,0.09767,-0.03673,-0.10943
801040.SI,钢铁,801044.SI,普钢,850441.SI,长材,000717.SZ,中南股份,19970508,,Y,0.58382,0.18615,-0.04861
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,000761.SZ,本钢板材,19980115,,Y,0.33083,0.08589,-0.09231
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600126.SH,杭钢股份,19980311,,Y,0.11911,-0.20629,-0.00247
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,000932.SZ,华菱钢铁,19990803,,Y,-0.04435,-0.21779,-0.24386
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,000959.SZ,首钢股份,19991216,,Y,0.16245,0.01899,-0.14133
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,600022.SH,山东钢铁,20040628,,Y,0.08462,0.06818,-0.01399
801040.SI,钢铁,801044.SI,普钢,850441.SI,长材,002110.SZ,三钢闽光,20070125,,Y,0.11765,-0.10526,-0.33947
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,601003.SH,柳钢股份,20070227,,Y,0.11567,0.04912,-0.15775
801040.SI,钢铁,801044.SI,普钢,850442.SI,板材,601005.SH,重庆钢铁,20180713,,Y,0.23364,0.04762,-0.11409
801040.SI,钢铁,801044.SI,普钢,850443.SI,钢铁管材,601686.SH,友发集团,20210730,,Y,0.04104,-0.01587,-0.12676
