l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,600338.SH,西藏珠峰,20001227,,Y,0.24045,0.23628,-0.23333
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,600888.SH,新疆众和,19960215,,Y,0.13213,-0.03333,-0.02205
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,000612.SZ,焦作万方,19960926,,Y,0.32096,-0.08601,0.4099
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,000630.SZ,铜陵有色,19961120,,Y,0.13029,-0.12152,0.13029
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,000688.SZ,国城矿业,19961218,,Y,0.23381,-0.13546,0.15326
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,000758.SZ,中色股份,19970327,,Y,0.08932,0.02249,0.05708
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,000060.SZ,中金岭南,19970123,,Y,0.17805,0.02548,0.0
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,000807.SZ,云铝股份,19980408,,Y,0.30123,0.04722,0.09184
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,000878.SZ,云南铜业,19980602,,Y,0.22719,-0.02888,0.20736
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,600219.SH,南山铝业,19991223,,Y,0.17094,0.20528,0.37919
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,600362.SH,江西铜业,20020111,,Y,0.13923,-0.11339,0.26996
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,600595.SH,中孚实业,20020626,,Y,0.25,-0.19837,-0.01338
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,600531.SH,豫光金铅,20020730,,Y,0.25847,0.07622,0.14239
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,600497.SH,驰宏锌锗,20040419,,Y,0.09709,0.00534,0.1122
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,600961.SH,株冶集团,20040826,,Y,0.09974,-0.20869,0.07574
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,601600.SH,中国铝业,20070430,,Y,0.32864,0.14113,0.41736
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,002171.SZ,楚江新材,20070920,,Y,0.10579,-0.13566,-0.01182
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,002379.SZ,宏创控股,20100312,,Y,0.41732,0.48148,0.61435
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,002203.SZ,海亮股份,20080116,,Y,0.15217,-0.00771,-0.20756
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,601677.SH,明泰铝业,20110906,,Y,0.19863,0.11023,0.14566
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,300337.SZ,银邦股份,20120710,,Y,1.35977,1.43924,1.30429
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,601388.SH,怡球资源,20120409,,Y,0.17195,-0.04428,-0.04779
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,000426.SZ,兴业银锡,20120702,,Y,0.20717,0.03368,0.37413
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,000933.SZ,神火股份,20180619,,Y,0.06905,-0.15918,0.1239
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,603876.SH,鼎胜新材,20180403,,Y,0.12903,-0.07285,-0.31228
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,601609.SH,金田股份,20200408,,Y,0.09234,-0.14855,-0.16766
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,300328.SZ,宜安科技,20220729,,Y,0.82313,0.60479,0.15683
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,601702.SH,华峰铝业,20200821,,Y,0.03697,-0.15819,0.03827
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,000737.SZ,北方铜业,20220729,,Y,0.13842,-0.11993,0.78652
801050.SI,有色金属,801055.SI,工业金属,850553.SI,铅锌,601020.SH,华钰矿业,20220729,,Y,0.07394,0.27749,0.38322
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,600490.SH,鹏欣资源,20111010,,Y,0.36957,-0.23544,0.00962
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,601168.SH,西部矿业,20210730,,Y,0.19507,-0.10608,0.4145
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,601212.SH,白银有色,20230704,,Y,0.24621,0.02812,0.16667
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,601899.SH,紫金矿业,20210730,,Y,0.1403,-0.03958,0.45156
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,002532.SZ,天山铝业,20210730,,Y,0.27027,0.14946,0.36452
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,603979.SH,金诚信,20231013,,Y,0.01397,-0.2658,0.13894
