l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,000568.SZ,泸州老窖,19940509,,Y,0.10302,-0.23333,-0.29748
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,600809.SH,山西汾酒,19940106,,Y,0.00051,-0.20992,-0.12103
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,600702.SH,舍得酒业,19960524,,Y,0.16223,-0.07775,-0.42285
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,600779.SH,水井坊,19961206,,Y,0.1427,-0.06859,-0.25642
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,000596.SZ,古井贡酒,19960927,,Y,-0.00062,-0.25496,-0.2504
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,000799.SZ,酒鬼酒,19970718,,Y,0.28505,0.07249,-0.31094
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,000858.SZ,五粮液,19980427,,Y,0.15395,0.00892,0.02307
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,000860.SZ,顺鑫农业,19981104,,Y,0.0435,0.05742,-0.18833
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,600199.SH,金种子酒,19980812,,Y,0.0678,-0.12788,-0.45556
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,600197.SH,伊力特,19990916,,Y,0.03191,-0.12862,-0.20427
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,600519.SH,贵州茅台,20010731,,Y,0.08958,-0.06924,-0.06964
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,600559.SH,老白干酒,20021029,,Y,0.11211,0.07775,-0.0469
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,002304.SZ,洋河股份,20090122,,Y,0.06989,-0.08847,-0.23349
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,603919.SH,金徽酒,20160304,,Y,0.08316,-0.04466,-0.26748
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,603369.SH,今世缘,20140120,,Y,0.01577,-0.18774,-0.14366
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,603589.SH,口子窖,20150119,,Y,0.10503,0.08246,-0.11297
801120.SI,食品饮料,801125.SI,白酒Ⅱ,851251.SI,白酒Ⅲ,603198.SH,迎驾贡酒,20150126,,Y,0.2474,-0.02499,-0.04379
