l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,300048.SZ,合康新能,20100105,,Y,0.20267,0.01887,0.03647
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,300124.SZ,汇川技术,20100908,,Y,0.26915,-0.01411,-0.11179
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,603025.SH,大豪科技,20150413,,Y,0.15641,0.04748,0.14498
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,603583.SH,捷昌驱动,20180831,,Y,0.23583,-0.04654,0.00695
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,688017.SH,绿的谐波,20200814,,Y,0.24365,-0.23964,-0.16018
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,688698.SH,伟创电气,20201214,,Y,0.34993,0.10344,-0.13899
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,301029.SZ,怡合达,20210705,,Y,0.46689,0.11019,-0.19495
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,002979.SZ,雷赛智能,20200325,,Y,0.26689,0.37363,0.46321
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,688777.SH,中控技术,20201124,,Y,0.30703,0.02474,0.15806
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,300083.SZ,创世纪,20110110,,Y,0.46154,0.3005,0.06566
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,300747.SZ,锐科激光,20210730,,Y,0.14123,-0.08039,-0.23643
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,688090.SH,瑞松科技,20210730,,Y,0.60567,2.72333,1.98458
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,688003.SH,天准科技,20210730,,Y,0.22571,0.0393,0.14842
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,603203.SH,快克智能,20210730,,Y,0.18613,0.22023,0.01321
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,688686.SH,奥普特,20210730,,Y,0.12,-0.16221,-0.41064
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,603283.SH,赛腾股份,20210730,,Y,0.18413,-0.01852,0.53007
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,002957.SZ,科瑞技术,20210730,,Y,0.18451,-0.00896,-0.15808
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,300278.SZ,华昌达,20210730,,Y,0.53147,0.2807,0.12596
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,000988.SZ,华工科技,20210730,,Y,0.30513,0.10555,0.18974
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,688097.SH,博众精工,20210730,,Y,0.30055,0.15754,0.06001
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,688518.SH,联赢激光,20210730,,Y,0.18741,0.15657,-0.22933
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,300024.SZ,机器人,20210730,,Y,0.38017,0.24743,0.12648
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,688559.SH,海目星,20210730,,Y,0.14669,0.46353,-0.06754
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,688165.SH,埃夫特-U,20210730,,Y,0.28235,0.05711,-0.03729
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,002747.SZ,埃斯顿,20210730,,Y,0.17949,-0.11641,-0.26737
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,301510.SZ,固高科技,20230731,,Y,0.09554,-0.18556,-0.38885
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,603416.SH,信捷电气,20161212,,Y,0.14482,0.22974,-0.08085
801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,002008.SZ,大族激光,20210730,,Y,0.20323,0.23158,0.0959
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,300757.SZ,罗博特科,20210730,,Y,1.4146,1.1801,2.90304
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,002698.SZ,博实股份,20210730,,Y,0.20285,-0.04461,0.0035
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,603960.SH,克来机电,20210730,,Y,-0.01197,-0.21731,0.31279
