l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801720.SI,建筑装饰,801724.SI,专业工程,857243.SI,国际工程,000065.SZ,北方国际,19980605,,Y,0.06191,-0.17657,-0.21245
801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构,600496.SH,精工钢构,20020605,,Y,0.15323,0.02878,-0.13333
801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构,600477.SH,杭萧钢构,20031107,,Y,0.18777,0.02256,-0.19764
801720.SI,建筑装饰,801724.SI,专业工程,857243.SI,国际工程,600970.SH,中材国际,20050323,,Y,0.02183,-0.16055,0.02794
801720.SI,建筑装饰,801724.SI,专业工程,857243.SI,国际工程,002051.SZ,中工国际,20060616,,Y,0.13928,0.08488,-0.09513
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,002116.SZ,中国海诚,20070214,,Y,0.24776,-0.02111,0.12538
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,601618.SH,中国中冶,20090901,,Y,0.0443,0.00917,-0.02077
801720.SI,建筑装饰,801724.SI,专业工程,857242.SI,化学工程,601117.SH,中国化学,20091221,,Y,0.16807,0.22647,0.11647
801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构,002541.SZ,鸿路钢构,20110106,,Y,0.08998,-0.1713,-0.45441
801720.SI,建筑装饰,801724.SI,专业工程,857243.SI,国际工程,000928.SZ,中钢国际,20150701,,Y,0.14132,0.00157,0.01109
801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构,603098.SH,森特股份,20161201,,Y,0.27632,0.08744,-0.44792
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,603929.SH,亚翔集成,20161213,,Y,0.28472,0.12677,0.75119
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,601068.SH,中铝国际,20180809,,Y,0.15238,0.0364,0.04989
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,000032.SZ,深桑达A,20220729,,Y,0.42889,0.16556,-0.10321
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,601226.SH,华电重工,20140127,,Y,0.18105,-0.01406,-0.02265
