l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,600528.SH,中铁工业,20010528,,Y,0.11918,0.04476,0.0074
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,601766.SH,中国中车,20080728,,Y,0.10419,0.15909,0.50832
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,000008.SZ,神州高铁,20150701,,Y,0.14833,0.07623,0.0084
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,000927.SZ,中国铁物,20220325,,Y,0.10081,0.05405,0.04198
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,603680.SH,今创集团,20170504,,Y,0.18561,0.10308,-0.08444
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,688009.SH,中国通号,20190708,,Y,0.07785,0.1537,0.31158
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,688187.SH,时代电气,20210820,,Y,-0.06903,0.0069,0.32488
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,301048.SZ,金鹰重工,20210813,,Y,0.20879,0.13793,-0.09341
801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,600458.SH,时代新材,20240730,,Y,0.33403,0.08362,0.28803
