l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,300285.SZ,国瓷材料,20220729,,Y,0.08809,0.02174,-0.24253
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,300655.SZ,晶瑞电材,20210730,,Y,0.48834,0.40055,-0.03131
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,002643.SZ,万润股份,20210730,,Y,0.17335,-0.01635,-0.34244
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,300576.SZ,容大感光,20210730,,Y,0.42402,0.57907,0.35852
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,603078.SH,江化微,20210730,,Y,0.18759,0.29431,-0.00821
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,688268.SH,华特气体,20210730,,Y,0.18851,0.17078,-0.16706
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,300429.SZ,强力新材,20210730,,Y,0.34244,0.41128,0.27407
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,300446.SZ,航天智造,20210730,,Y,0.30849,0.13731,0.29978
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,300398.SZ,飞凯材料,20210730,,Y,0.31043,0.33837,-0.04439
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,603002.SH,宏昌电子,20211014,,Y,0.12896,0.13859,0.01908
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,688106.SH,金宏气体,20210730,,Y,0.12213,0.10541,-0.16784
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,300054.SZ,鼎龙股份,20210730,,Y,0.35426,0.2491,0.20947
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,688550.SH,瑞联新材,20210730,,Y,0.42392,0.18147,0.24898
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,688548.SH,广钢气体,20230731,,Y,0.23568,-0.01861,-0.21635
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,688019.SH,安集科技,20210730,,Y,0.30858,0.31356,0.03554
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,300236.SZ,上海新阳,20210730,,Y,0.24783,0.21279,0.0891
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,688549.SH,中巨芯-U,20230821,,Y,0.48455,0.43328,-0.01083
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,300346.SZ,南大光电,20210730,,Y,0.49283,0.63461,0.3437
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,600330.SH,天通股份,20240730,,Y,0.19905,0.04115,-0.16593
