l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,000977.SZ,浪潮信息,20000608,,Y,0.30042,0.15601,0.24424
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,000997.SZ,新大陆,20000801,,Y,0.31938,-0.0324,-0.06995
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,000066.SZ,中国长城,19970626,,Y,0.40271,0.20913,-0.05634
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,600100.SH,同方股份,19970627,,Y,0.53374,0.2215,-0.07635
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,002152.SZ,广电运通,20070810,,Y,0.25654,0.05263,-0.00498
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,002236.SZ,大华股份,20080520,,Y,0.19549,-0.01908,-0.2148
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,002268.SZ,电科网安,20080722,,Y,0.38808,0.04246,-0.21444
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,002415.SZ,海康威视,20100512,,Y,0.12178,-0.03281,-0.05841
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300130.SZ,新国都,20101008,,Y,0.92532,0.35694,0.27805
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,001309.SZ,德明利,20220624,,Y,0.25194,-0.11613,0.26332
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300302.SZ,同有科技,20120313,,Y,1.01416,0.83764,0.36813
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,688475.SH,萤石网络,20221209,,Y,0.18207,-0.0056,-0.09003
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300531.SZ,优博讯,20160804,,Y,0.74492,0.63368,0.19402
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,603019.SH,中科曙光,20140124,,Y,0.38968,0.17284,0.49219
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,603496.SH,恒为科技,20170522,,Y,0.29995,-0.04048,-0.33771
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,603106.SH,恒银科技,20170907,,Y,1.65479,1.27916,0.74269
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,688188.SH,柏楚电子,20190724,,Y,0.3773,-0.11642,0.17002
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,688208.SH,道通科技,20200122,,Y,0.37121,0.25784,0.09932
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,603516.SH,淳中科技,20180129,,Y,0.14951,0.11115,1.13778
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,002970.SZ,锐明技术,20191129,,Y,0.50259,0.53999,0.54307
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,600855.SH,航天长峰,19940328,,Y,0.08288,0.37371,0.05624
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300455.SZ,航天智装,20170629,,Y,0.17661,0.40966,0.33976
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,002180.SZ,纳思达,20230317,,Y,0.0867,0.1357,0.04898
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300324.SZ,旋极信息,20210730,,Y,0.75,0.4052,0.05587
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,603508.SH,思维列控,20210730,,Y,0.10067,0.03514,0.43214
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300042.SZ,朗科科技,20091221,,Y,0.45259,-0.04146,-0.11139
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,605118.SH,力鼎光电,20210730,,Y,0.24851,-0.02619,0.11533
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300847.SZ,中船汉光,20240730,,Y,0.35887,0.13777,0.16901
