l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,000016.SZ,深康佳A,20240730,,Y,1.02954,0.58224,0.09567
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,000521.SZ,长虹美菱,19931018,,Y,0.10767,-0.01972,0.59537
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,600336.SH,澳柯玛,20001229,,Y,0.90264,0.98309,0.74349
801110.SI,家用电器,801111.SI,白色家电,851112.SI,空调,000651.SZ,格力电器,19961118,,Y,0.22946,0.25979,0.4392
801110.SI,家用电器,801111.SI,白色家电,851112.SI,空调,000921.SZ,海信家电,19990713,,Y,0.09016,-0.1774,0.2531
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,600983.SH,惠而浦,20040709,,Y,0.18966,-0.01663,0.14365
801110.SI,家用电器,801111.SI,白色家电,851112.SI,空调,000333.SZ,美的集团,20130118,,Y,0.23474,0.14934,0.42665
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,002668.SZ,TCL智家,20120130,,Y,0.23587,0.17702,0.59916
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,600690.SH,海尔智家,20110110,,Y,0.25386,0.12277,0.39457
