l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,000839.SZ,中信国安,20220729,,Y,0.31799,0.64921,0.44495
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002093.SZ,国脉科技,20061214,,Y,0.36013,0.20118,0.06983
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,002123.SZ,梦网科技,20070328,,Y,0.76307,0.3,-0.30342
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,002467.SZ,二六三,20100818,,Y,0.2439,0.07937,-0.15353
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002544.SZ,普天科技,20110119,,Y,0.41433,-0.0175,0.0547
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300310.SZ,宜通世纪,20120416,,Y,1.48229,1.21655,0.93008
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300292.SZ,吴通控股,20120221,,Y,0.59177,0.34133,0.32368
801770.SI,通信,801223.SI,通信服务,852212.SI,电信运营商,600941.SH,中国移动,20211217,,Y,0.00345,0.02783,0.06699
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,603322.SH,超讯通信,20160718,,Y,0.3683,0.12632,-0.00817
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002929.SZ,润建股份,20180212,,Y,0.14291,-0.13365,-0.12652
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,603220.SH,中贝通信,20181030,,Y,0.22687,-0.01179,-0.06976
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,300053.SZ,航宇微,20220729,,Y,0.56541,0.74975,0.44959
801770.SI,通信,801223.SI,通信服务,852212.SI,电信运营商,600050.SH,中国联通,20021008,,Y,0.1024,0.07431,0.04545
801770.SI,通信,801223.SI,通信服务,852212.SI,电信运营商,601728.SH,中国电信,20210813,,Y,0.12914,0.11168,0.13509
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300383.SZ,光环新网,20230704,,Y,0.37117,0.17358,0.08476
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300442.SZ,润泽科技,20230704,,Y,0.54884,0.08103,0.41161
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,300738.SZ,奥飞数据,20230704,,Y,0.39804,0.08644,0.40879
801770.SI,通信,801223.SI,通信服务,852214.SI,通信应用增值服务,603881.SH,数据港,20230704,,Y,0.30514,0.18013,0.05901
