l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料,000795.SZ,英洛华,20080102,,Y,0.19065,0.09061,0.06431
801050.SI,有色金属,801051.SI,金属新材料,850521.SI,其他金属新材料,000969.SZ,安泰科技,20110110,,Y,0.21234,0.18561,0.07016
801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料,300811.SZ,铂科新材,20191223,,Y,0.29475,0.22438,0.52279
801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料,300748.SZ,金力永磁,20180918,,Y,0.44214,0.15491,0.04571
801050.SI,有色金属,801051.SI,金属新材料,850521.SI,其他金属新材料,300855.SZ,图南股份,20200706,,Y,0.06051,0.08672,-0.11164
801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料,600366.SH,宁波韵升,20100104,,Y,0.23956,0.17556,-0.02429
801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料,300224.SZ,正海磁材,20110124,,Y,0.27804,0.05294,-0.07679
801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料,000970.SZ,中科三环,20100104,,Y,0.19394,0.16293,-0.07944
801050.SI,有色金属,801051.SI,金属新材料,850521.SI,其他金属新材料,601137.SH,博威合金,20210730,,Y,0.47086,0.08487,0.31908
801050.SI,有色金属,801051.SI,金属新材料,850521.SI,其他金属新材料,688190.SH,云路股份,20211112,,Y,0.37924,0.04101,0.22451
