l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机,688349.SH,三一重能,20220602,,Y,0.31931,0.16038,0.08004
801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机,002202.SZ,金风科技,20071225,,Y,0.42672,0.50068,0.21279
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,002531.SZ,天顺风能,20101222,,Y,0.20469,0.04828,-0.24087
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,300129.SZ,泰胜风能,20101008,,Y,0.31672,0.20537,-0.04162
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,300185.SZ,通裕重工,20110225,,Y,0.56989,0.30942,0.18219
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,300443.SZ,金雷股份,20150113,,Y,0.54653,0.44858,-0.143
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,603063.SH,禾望电气,20170712,,Y,0.0779,-0.19979,-0.35096
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,300569.SZ,天能重工,20161125,,Y,0.29698,0.17191,-0.20822
801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机,601615.SH,明阳智能,20190104,,Y,0.2655,0.36872,-0.17895
801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机,300772.SZ,运达股份,20190415,,Y,0.16178,0.38161,0.20907
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,300850.SZ,新强联,20200629,,Y,0.30271,0.11268,-0.30961
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,603218.SH,日月股份,20161212,,Y,0.36733,0.21353,-0.08422
801730.SI,电力设备,801736.SI,风电设备,857361.SI,风电整机,688660.SH,电气风电,20210510,,Y,0.37621,0.24058,-0.144
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,600458.SH,时代新材,20210730,,Y,0.33403,0.08362,0.28803
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,603985.SH,恒润股份,20220729,,Y,0.1912,-0.30739,-0.58919
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,301155.SZ,海力风电,20211105,,Y,0.77778,0.59018,0.15647
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,002487.SZ,大金重工,20210730,,Y,0.17862,0.281,-0.04636
801730.SI,电力设备,801736.SI,风电设备,857362.SI,风电零部件,600072.SH,中船科技,20240730,,Y,0.08229,-0.17404,-0.25673
