l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,002267.SZ,陕天然气,20080122,,Y,0.07854,0.1033,0.09388
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600917.SH,重庆燃气,20140110,,Y,0.08649,-0.01792,-0.10534
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,603393.SH,新天然气,20160831,,Y,-0.04955,-0.04207,0.10975
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,002911.SZ,佛燃能源,20171108,,Y,0.09091,0.16803,0.28814
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,603053.SH,成都燃气,20191129,,Y,0.01275,-0.01448,-0.03931
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600903.SH,贵州燃气,20171030,,Y,0.19749,0.09299,-0.10223
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,605368.SH,蓝天燃气,20210114,,Y,-0.04107,0.01082,0.33407
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,605090.SH,九丰能源,20210510,,Y,-0.03671,0.08165,0.12166
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600635.SH,大众公用,20150119,,Y,0.16564,0.31944,0.19122
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600803.SH,新奥股份,20200831,,Y,0.05038,0.13491,0.15612
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,601139.SH,深圳燃气,20090105,,Y,0.0951,-0.00271,0.10661
