l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801030.SI,基础化工,801038.SI,农化制品,850331.SI,氮肥,600426.SH,华鲁恒升,20220729,,Y,-0.01641,-0.15869,-0.25136
801030.SI,基础化工,801038.SI,农化制品,850332.SI,磷肥及磷化工,002895.SZ,川恒股份,20170815,,Y,0.37607,0.15353,0.38452
801030.SI,基础化工,801038.SI,农化制品,850332.SI,磷肥及磷化工,603077.SH,和邦生物,20220729,,Y,0.22222,0.02956,-0.07522
801030.SI,基础化工,801038.SI,农化制品,850331.SI,氮肥,000422.SZ,湖北宜化,20220729,,Y,0.21159,0.43154,0.36499
801030.SI,基础化工,801038.SI,农化制品,850332.SI,磷肥及磷化工,600331.SH,宏达股份,20220729,,Y,0.29412,0.09317,0.55752
801030.SI,基础化工,801038.SI,农化制品,850336.SI,钾肥,002545.SZ,东方铁塔,20220729,,Y,0.06785,-0.07423,-0.03221
801030.SI,基础化工,801038.SI,农化制品,850332.SI,磷肥及磷化工,600141.SH,兴发集团,20110110,,Y,0.28674,0.11592,0.25135
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,000553.SZ,安道麦A,19931203,,Y,0.7638,0.32724,0.06961
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,603599.SH,广信股份,20150106,,Y,0.01995,-0.17703,-0.38187
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,002215.SZ,诺普信,20080102,,Y,0.37846,0.2033,0.33757
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,002250.SZ,联化科技,20080128,,Y,0.15706,0.06204,-0.28938
801030.SI,基础化工,801038.SI,农化制品,850381.SI,复合肥,002539.SZ,云图控股,20110110,,Y,0.21252,0.07762,0.04517
801030.SI,基础化工,801038.SI,农化制品,850336.SI,钾肥,000893.SZ,亚钾国际,20190724,,Y,0.11998,0.01391,-0.30586
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,600486.SH,扬农化工,20020401,,Y,0.11987,-0.02707,-0.07801
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,603360.SH,百傲化学,20170116,,Y,0.729,0.90828,1.66203
801030.SI,基础化工,801038.SI,农化制品,850381.SI,复合肥,002470.SZ,金正大,20110110,,Y,0.14685,0.19708,-0.12766
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,002749.SZ,国光股份,20150116,,Y,-0.08754,-0.14276,0.28501
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,600389.SH,江山股份,20010110,,Y,0.16147,-0.09188,-0.24086
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,600596.SH,新安股份,20230704,,Y,0.10668,0.01294,-0.11692
801030.SI,基础化工,801038.SI,农化制品,850331.SI,氮肥,600691.SH,阳煤化工,20130104,,Y,0.3642,-0.02212,-0.29618
801030.SI,基础化工,801038.SI,农化制品,850381.SI,复合肥,002588.SZ,史丹利,20111010,,Y,0.12066,0.12747,0.37338
801030.SI,基础化工,801038.SI,农化制品,850336.SI,钾肥,000792.SZ,盐湖股份,19970904,,Y,0.2363,0.09726,0.05803
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,301035.SZ,润丰股份,20210712,,Y,0.18468,-0.15564,-0.29371
801030.SI,基础化工,801038.SI,农化制品,850331.SI,氮肥,000912.SZ,泸天化,19990104,,Y,0.22841,0.11083,0.03765
801030.SI,基础化工,801038.SI,农化制品,850332.SI,磷肥及磷化工,002312.SZ,川发龙蟒,20210730,,Y,0.94127,0.9068,0.87627
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,300261.SZ,雅本化学,20170629,,Y,0.5839,0.58935,0.14057
801030.SI,基础化工,801038.SI,农化制品,850381.SI,复合肥,000902.SZ,新洋丰,19990104,,Y,0.18026,0.2072,0.29595
801030.SI,基础化工,801038.SI,农化制品,850332.SI,磷肥及磷化工,600096.SH,云天化,20170629,,Y,0.21704,0.22825,0.50659
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,002258.SZ,利尔化学,20080118,,Y,0.09103,-0.09002,-0.32719
