l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,002074.SZ,国轩高科,20061018,,Y,0.20251,0.26821,-0.01331
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,688388.SH,嘉元科技,20220729,,Y,0.425,-0.08641,-0.35099
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,002245.SZ,蔚蓝锂芯,20080116,,Y,0.1348,0.14888,0.01313
801730.SI,电力设备,801737.SI,电池,857375.SI,蓄电池及其他电池,300068.SZ,南都电源,20100409,,Y,1.75182,1.31466,0.64949
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,000049.SZ,德赛电池,20121231,,Y,0.13302,0.24228,-0.07955
801730.SI,电力设备,801737.SI,电池,857375.SI,蓄电池及其他电池,601311.SH,骆驼股份,20110525,,Y,0.1832,0.10411,0.07241
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,300014.SZ,亿纬锂能,20200724,,Y,0.31489,0.38062,0.13499
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,002850.SZ,科达利,20170214,,Y,0.34614,0.1025,0.17682
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,688567.SH,孚能科技,20200629,,Y,0.41967,0.0825,-0.31051
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,300750.SZ,宁德时代,20180528,,Y,0.50162,0.33581,0.43503
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,001301.SZ,尚太科技,20221121,,Y,0.64209,0.70566,0.31982
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,688063.SH,派能科技,20201214,,Y,0.2909,-0.02221,-0.40522
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,688778.SH,厦钨新能,20210806,,Y,0.2065,0.07629,-0.10146
801730.SI,电力设备,801737.SI,电池,857375.SI,蓄电池及其他电池,688819.SH,天能股份,20210104,,Y,0.47725,0.13076,-0.00541
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,300207.SZ,欣旺达,20111010,,Y,0.45522,0.57788,0.3879
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,300438.SZ,鹏辉能源,20210224,,Y,0.88347,0.49822,-0.03001
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,603659.SH,璞泰来,20200724,,Y,0.29231,-0.12548,-0.39431
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,688707.SH,振华新材,20210827,,Y,0.37801,-0.02906,-0.46676
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,600478.SH,科力远,20170629,,Y,0.1856,0.08081,-0.21898
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,300568.SZ,星源材质,20210730,,Y,0.40205,0.13354,-0.15704
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,300919.SZ,中伟股份,20210730,,Y,0.41556,0.14929,0.1739
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,603026.SH,石大胜华,20210730,,Y,0.16529,-0.15718,-0.29135
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,300073.SZ,当升科技,20210730,,Y,0.5299,-0.00714,0.08984
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,002709.SZ,天赐材料,20210730,,Y,0.24056,-0.08949,-0.29198
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,300037.SZ,新宙邦,20210730,,Y,0.36885,0.29699,0.01335
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,002340.SZ,格林美,20210730,,Y,0.23489,0.1626,0.18968
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,300035.SZ,中科电气,20210730,,Y,0.53502,0.36961,0.22565
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,600110.SH,诺德股份,20220729,,Y,0.25879,-0.07944,-0.35304
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,688779.SH,五矿新能,20210806,,Y,0.25745,0.17262,-0.30471
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,688772.SH,珠海冠宇,20210917,,Y,0.21637,0.40658,-0.08217
801730.SI,电力设备,801737.SI,电池,857373.SI,锂电专用设备,688006.SH,杭可科技,20210730,,Y,0.16606,-0.05547,-0.17566
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,300432.SZ,富临精工,20230704,,Y,1.16343,0.82153,0.1991
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,688116.SH,天奈科技,20210730,,Y,0.4822,0.1356,0.19827
