l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,002142.SZ,宁波银行,20070718,,Y,0.27229,0.24484,0.09624
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601009.SH,南京银行,20070718,,Y,0.05744,0.20726,0.36737
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601169.SH,北京银行,20070918,,Y,0.0689,0.10385,0.30752
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601838.SH,成都银行,20171220,,Y,0.10057,0.14433,0.20559
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601997.SH,贵阳银行,20160804,,Y,0.1767,0.14124,0.18129
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,600919.SH,江苏银行,20160623,,Y,0.192,0.24339,0.33234
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,600926.SH,杭州银行,20161012,,Y,0.09953,0.18923,0.36224
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601229.SH,上海银行,20161012,,Y,0.08714,0.17665,0.34589
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,600928.SH,西安银行,20190118,,Y,0.13836,0.04624,0.02841
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,002966.SZ,苏州银行,20190618,,Y,0.13267,0.17282,0.22154
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601577.SH,长沙银行,20180831,,Y,0.12297,0.11096,0.06675
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,002936.SZ,郑州银行,20180831,,Y,0.15341,0.05729,-0.04245
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,002948.SZ,青岛银行,20181211,,Y,0.14551,0.17834,0.12462
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601187.SH,厦门银行,20200914,,Y,0.0078,0.00977,-0.01898
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601665.SH,齐鲁银行,20210512,,Y,0.1978,0.25576,0.3591
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,001227.SZ,兰州银行,20211210,,Y,0.09821,0.01653,-0.15753
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601963.SH,重庆银行,20210104,,Y,0.21934,0.21758,0.09032
