l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC50,PC120,PC250
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,603010.SH,万盛股份,20220729,,Y,0.21634,0.17735,0.05455
801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,600309.SH,万华化学,20010105,,Y,0.02344,-0.09733,-0.07652
801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,600160.SH,巨化股份,19980626,,Y,0.10416,-0.10833,0.44261
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002096.SZ,易普力,20061220,,Y,0.14912,0.09992,0.28306
801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,600352.SH,浙江龙盛,20080102,,Y,0.14269,0.13486,0.14533
801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,002326.SZ,永太科技,20091204,,Y,0.2525,0.0152,-0.22023
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,300174.SZ,元力股份,20110124,,Y,0.22917,-0.00624,0.05918
801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,002407.SZ,多氟多,20110110,,Y,0.16636,-0.06236,-0.20812
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002683.SZ,广东宏大,20120130,,Y,0.33052,0.21739,0.20459
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002827.SZ,高争民爆,20161201,,Y,0.35122,1.09142,0.96783
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002226.SZ,江南化工,20080414,,Y,0.08949,0.0296,-0.01616
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,603227.SH,雪峰科技,20150106,,Y,0.12076,0.18338,0.10133
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,600273.SH,嘉化能源,20150701,,Y,0.06803,0.06369,-0.01134
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,300641.SZ,正丹股份,20170330,,Y,0.11577,0.87013,3.52495
801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,603505.SH,金石资源,20170419,,Y,0.03514,-0.15292,-0.18312
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002246.SZ,北化股份,20170629,,Y,0.45316,0.45685,0.30752
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,000881.SZ,中广核技,20190724,,Y,0.15605,0.10167,-0.04474
