ts_code,symbol,name,industry,market,list_date,circ_mv,turnover_rate_f
000528.SZ,000528,柳工,工程机械,主板,1993-11-18,1766877.0118,1.499
000529.SZ,000529,广弘控股,食品,主板,1993-11-18,326543.748,2.758
000536.SZ,000536,华映科技,元器件,主板,1993-11-26,1851265.2857,24.5979
000537.SZ,000537,中绿电,新型电力,主板,1993-12-10,1853208.1164,2.6711
000538.SZ,000538,云南白药,中成药,主板,1993-12-15,10239518.0025,1.293
000539.SZ,000539,粤电力A,火力发电,主板,1993-11-26,1213100.9083,4.1119
000541.SZ,000541,佛山照明,家用电器,主板,1993-11-23,667741.153,3.154
000543.SZ,000543,皖能电力,火力发电,主板,1993-12-20,1756819.0815,1.973
000544.SZ,000544,中原环保,环境保护,主板,1993-12-08,854798.296,3.1469
000547.SZ,000547,航天发展,通信设备,主板,1993-11-30,1304035.9214,3.0264
000550.SZ,000550,江铃汽车,汽车整车,主板,1993-12-01,1326747.2264,12.8684
000551.SZ,000551,创元科技,专用机械,主板,1994-01-06,517782.6007,9.2972
000552.SZ,000552,甘肃能化,煤炭开采,主板,1994-01-06,1009684.7499,4.3353
000553.SZ,000553,安道麦A,农药化肥,主板,1993-12-03,1489114.1433,6.4577
000555.SZ,000555,神州信息,软件服务,主板,1994-04-08,1182304.381,8.7563
000559.SZ,000559,万向钱潮,汽车配件,主板,1994-01-10,2289518.7008,7.9307
000560.SZ,000560,我爱我家,房产服务,主板,1994-02-02,782579.5207,13.9442
000563.SZ,000563,陕国投A,多元金融,主板,1994-01-10,2234805.0464,19.1983
000567.SZ,000567,海德股份,多元金融,主板,1994-05-25,1737388.1254,24.104
000568.SZ,000568,泸州老窖,白酒,主板,1994-05-09,20145892.2355,1.8391
000572.SZ,000572,海马汽车,汽车整车,主板,1994-08-08,850636.406,23.3428
000581.SZ,000581,威孚高科,汽车配件,主板,1998-09-24,1469659.4105,1.7938
000582.SZ,000582,北部湾港,港口,主板,1995-11-02,1119267.6798,3.3936
000589.SZ,000589,贵州轮胎,汽车配件,主板,1996-03-08,752812.892,2.7362
000591.SZ,000591,太阳能,新型电力,主板,1996-02-08,1842432.7429,2.0012
000596.SZ,000596,古井贡酒,白酒,主板,1996-09-27,7967700.0,2.1199
000597.SZ,000597,东北制药,化学制药,主板,1996-05-23,704839.6596,3.2894
000598.SZ,000598,兴蓉环境,水务,主板,1996-05-29,2165658.5649,1.5268
000600.SZ,000600,建投能源,火力发电,主板,1996-06-06,564646.3538,3.6612
000601.SZ,000601,韶能股份,水力发电,主板,1996-08-30,440827.7012,1.37
000603.SZ,000603,盛达资源,铅锌,主板,1996-08-23,905725.4781,11.4843
000610.SZ,000610,西安旅游,旅游服务,主板,1996-09-26,308255.0931,10.1254
000612.SZ,000612,焦作万方,铝,主板,1996-09-26,910244.99,8.7583
000617.SZ,000617,中油资本,多元金融,主板,1996-10-22,10341220.6866,9.9898
000623.SZ,000623,吉林敖东,中成药,主板,1996-10-28,2081693.4797,2.1055
000625.SZ,000625,长安汽车,汽车整车,主板,1997-06-10,11743779.9164,10.9289
000627.SZ,000627,天茂集团,保险,主板,1996-11-12,1561508.9286,6.4424
000628.SZ,000628,高新发展,建筑工程,主板,1996-11-18,1232797.1016,14.8601
000629.SZ,000629,钒钛股份,小金属,主板,1996-11-15,2758642.101,7.7887
000630.SZ,000630,铜陵有色,铜,主板,1996-11-20,3736889.8444,4.4433
000636.SZ,000636,风华高科,元器件,主板,1996-11-29,1824609.8337,2.6265
000650.SZ,000650,仁和药业,中成药,主板,1996-12-10,768209.6262,3.0585
000651.SZ,000651,格力电器,家用电器,主板,1996-11-18,23881882.2885,1.2982
000657.SZ,000657,中钨高新,小金属,主板,1996-12-05,1241055.2429,10.4971
000661.SZ,000661,长春高新,生物制药,主板,1996-12-18,4226134.978,2.1368
000676.SZ,000676,智度股份,互联网,主板,1996-12-24,1273895.2729,13.6927
000680.SZ,000680,山推股份,工程机械,主板,1997-01-22,1279220.5574,6.2157
000681.SZ,000681,视觉中国,互联网,主板,1997-01-21,1047836.8792,17.6118
000682.SZ,000682,东方电子,电气设备,主板,1997-01-21,1534980.8823,2.1421
000683.SZ,000683,远兴能源,化工原料,主板,1997-01-31,2206132.3355,1.867
000685.SZ,000685,中山公用,水务,主板,1997-01-23,1109756.5125,3.3503
000686.SZ,000686,东北证券,证券,主板,1997-02-27,2057258.1123,7.6615
000688.SZ,000688,国城矿业,铅锌,主板,1997-01-20,1332292.0204,2.077
000690.SZ,000690,宝新能源,火力发电,主板,1997-01-28,1002431.1056,2.3791
000700.SZ,000700,模塑科技,汽车配件,主板,1997-02-28,629758.5569,5.131
000703.SZ,000703,恒逸石化,化纤,主板,1997-03-28,2323354.1366,0.9654
000708.SZ,000708,中信特钢,特种钢,主板,1997-03-26,6152484.0063,2.093
000709.SZ,000709,河钢股份,普钢,主板,1997-04-16,2304796.9648,3.3882
000712.SZ,000712,锦龙股份,证券,主板,1997-04-15,1159221.8076,6.4961
000718.SZ,000718,苏宁环球,区域地产,主板,1997-04-08,534323.9355,2.4306
000719.SZ,000719,中原传媒,出版业,主板,1997-03-31,721186.494,4.6989
000723.SZ,000723,美锦能源,焦炭加工,主板,1997-05-15,2259575.42,2.9059
000725.SZ,000725,京东方A,元器件,主板,2001-01-12,16583354.0397,2.2165
000726.SZ,000726,鲁泰A,纺织,主板,2000-12-25,377845.2409,1.7771
000727.SZ,000727,冠捷科技,元器件,主板,1997-05-20,1281867.4553,13.4065
000728.SZ,000728,国元证券,证券,主板,1997-06-16,3761576.542,3.2964
000729.SZ,000729,燕京啤酒,啤酒,主板,1997-07-16,2562308.407,2.0937
000733.SZ,000733,振华科技,元器件,主板,1997-07-03,2575603.9484,2.4034
000735.SZ,000735,罗牛山,农业综合,主板,1997-06-11,682482.2276,2.5767
000737.SZ,000737,北方铜业,铜,主板,1997-04-28,762589.7969,33.2898
000738.SZ,000738,航发控制,航空,主板,1997-06-26,3168278.2584,3.1129
000739.SZ,000739,普洛药业,化学制药,主板,1997-05-09,1902909.6233,2.3709
000750.SZ,000750,国海证券,证券,主板,1997-07-09,2822751.3368,9.1841
000756.SZ,000756,新华制药,化学制药,主板,1997-08-06,718936.5263,4.3688
000758.SZ,000758,中色股份,铅锌,主板,1997-04-16,1039798.0,12.4888
000762.SZ,000762,西藏矿业,小金属,主板,1997-07-08,1244192.6764,13.7788
000766.SZ,000766,通化金马,化学制药,主板,1997-04-30,1471229.6982,2.2021
000768.SZ,000768,中航西飞,航空,主板,1997-06-26,7946011.3538,1.8389
000776.SZ,000776,广发证券,证券,主板,1997-06-11,9778669.4985,3.3123
000777.SZ,000777,中核科技,机械基件,主板,1997-07-10,674036.2339,5.0191
000778.SZ,000778,新兴铸管,钢加工,主板,1997-06-06,1527340.7929,1.7514
000783.SZ,000783,长江证券,证券,主板,1997-07-31,3992712.6685,4.5926
000786.SZ,000786,北新建材,其他建材,主板,1997-06-06,5091608.6181,1.2312
000789.SZ,000789,万年青,水泥,主板,1997-09-23,430589.6518,2.3691
000791.SZ,000791,甘肃能源,水力发电,主板,1997-10-14,1051544.7837,3.5711
000792.SZ,000792,盐湖股份,农药化肥,主板,1997-09-04,9985466.886,1.1386
000795.SZ,000795,英洛华,矿物制品,主板,1997-08-08,1025984.1132,2.2581
000799.SZ,000799,酒鬼酒,白酒,主板,1997-07-18,1680532.6846,4.8049
000800.SZ,000800,一汽解放,汽车整车,主板,1997-06-18,3961387.6292,2.7499
000801.SZ,000801,四川九洲,家用电器,主板,1998-05-06,1292827.6005,11.9396
000807.SZ,000807,云铝股份,铝,主板,1998-04-08,5201849.4735,2.0434
000810.SZ,000810,创维数字,家用电器,主板,1998-06-02,1419341.3942,9.6429
000811.SZ,000811,冰轮环境,工程机械,主板,1998-05-28,776407.456,3.9071
000818.SZ,000818,航锦科技,化工原料,主板,1997-10-17,1272095.9772,3.4367
000819.SZ,000819,岳阳兴长,石油加工,主板,1997-06-25,614590.3979,7.0191
000821.SZ,000821,京山轻机,电气设备,主板,1998-06-26,852203.6357,14.1556
000823.SZ,000823,超声电子,元器件,主板,1997-10-08,529427.2464,4.4869
000825.SZ,000825,太钢不锈,特种钢,主板,1998-10-21,2141789.1713,2.2744
000828.SZ,000828,东莞控股,路桥,主板,1997-06-17,1106044.6431,3.0031
000829.SZ,000829,天音控股,其他商业,主板,1997-12-02,1601738.8023,17.3184
000830.SZ,000830,鲁西化工,化工原料,主板,1998-08-07,2267140.2375,3.335
000831.SZ,000831,中国稀土,小金属,主板,1998-09-11,3604967.0814,26.1603
000837.SZ,000837,秦川机床,机床制造,主板,1998-09-28,909737.7882,5.8931
000848.SZ,000848,承德露露,软饮料,主板,1997-11-13,928290.2312,3.3911
000852.SZ,000852,石化机械,化工机械,主板,1998-11-26,539193.7902,2.8865
000858.SZ,000858,五粮液,白酒,主板,1998-04-27,57679474.978,1.1719
000860.SZ,000860,顺鑫农业,白酒,主板,1998-11-04,1364109.4928,5.3438
000862.SZ,000862,银星能源,新型电力,主板,1998-09-15,339102.2275,2.7882
000869.SZ,000869,张裕A,红黄酒,主板,2000-10-26,1058244.1984,1.7326
000875.SZ,000875,吉电股份,火力发电,主板,2002-09-26,1651660.049,3.5964
000876.SZ,000876,新希望,饲料,主板,1998-03-11,4488635.9694,1.6524
000877.SZ,000877,天山股份,水泥,主板,1999-01-07,1126082.9198,1.4955
000878.SZ,000878,云南铜业,铜,主板,1998-06-02,2799013.7855,5.0464
000881.SZ,000881,中广核技,化工原料,主板,1998-09-02,570628.3904,2.9343
000883.SZ,000883,湖北能源,水力发电,主板,1998-05-19,3265797.2528,1.7915
000885.SZ,000885,城发环境,环境保护,主板,1999-03-19,843048.7488,4.2837
000886.SZ,000886,海南高速,区域地产,主板,1998-01-23,572034.5853,7.7557
000887.SZ,000887,中鼎股份,汽车配件,主板,1998-12-03,1741541.0556,2.7789
000888.SZ,000888,峨眉山A,旅游景点,主板,1997-10-21,691309.9898,5.5523
000893.SZ,000893,亚钾国际,农药化肥,主板,1998-12-24,1572530.3493,1.9003
000895.SZ,000895,双汇发展,食品,主板,1998-12-10,8625668.1226,2.1235
000898.SZ,000898,鞍钢股份,普钢,主板,1997-12-25,1941574.5495,2.8592
000899.SZ,000899,赣能股份,火力发电,主板,1997-11-26,856645.0733,4.1991
000901.SZ,000901,航天科技,汽车配件,主板,1999-04-01,1022485.7211,11.7959
000902.SZ,000902,新洋丰,农药化肥,主板,1999-04-08,1524471.5028,1.5622
000906.SZ,000906,浙商中拓,仓储物流,主板,1999-07-07,426126.6037,2.0653
000913.SZ,000913,钱江摩托,摩托车,主板,1999-05-14,792124.8314,2.5173
000915.SZ,000915,华特达因,化学制药,主板,1999-06-09,667959.0342,2.3576
000917.SZ,000917,电广传媒,广告包装,主板,1999-03-25,1418876.8224,5.2596
000921.SZ,000921,海信家电,家用电器,主板,1999-07-13,2658900.1495,4.2855
000922.SZ,000922,佳电股份,电气设备,主板,1999-06-18,659362.9961,2.5181
000923.SZ,000923,河钢资源,普钢,主板,1999-07-14,971982.5885,4.554
000927.SZ,000927,中国铁物,仓储物流,主板,1999-07-27,1694098.1627,2.0473
000928.SZ,000928,中钢国际,建筑工程,主板,1999-03-12,942549.9856,6.5215
000930.SZ,000930,中粮科技,农业综合,主板,1999-07-12,1063620.5315,2.3333
000932.SZ,000932,华菱钢铁,普钢,主板,1999-08-03,3198657.0679,2.9605
000933.SZ,000933,神火股份,铝,主板,1999-08-31,4228411.2254,3.471
000935.SZ,000935,四川双马,水泥,主板,1999-08-24,1304719.5291,4.3899
000937.SZ,000937,冀中能源,煤炭开采,主板,1999-09-09,1735240.1057,1.9509
000938.SZ,000938,紫光股份,IT设备,主板,1999-11-04,7413327.0334,6.7197
000949.SZ,000949,新乡化纤,化纤,主板,1999-10-21,545453.0099,7.3213
000950.SZ,000950,重药控股,医药商业,主板,1999-09-16,964327.0604,2.9555
000951.SZ,000951,中国重汽,汽车整车,主板,1999-11-25,1917386.7955,2.8402
000957.SZ,000957,中通客车,汽车整车,主板,2000-01-13,667016.928,13.9218
000958.SZ,000958,电投产融,多元金融,主板,1999-12-23,5157293.3872,11.9201
000959.SZ,000959,首钢股份,普钢,主板,1999-12-16,2101846.158,3.7324
000960.SZ,000960,锡业股份,小金属,主板,2000-02-21,2648095.3408,5.5568
000963.SZ,000963,华东医药,化学制药,主板,2000-01-27,5831151.305,1.3917
000966.SZ,000966,长源电力,火力发电,主板,2000-03-16,1382911.8326,3.9688
000967.SZ,000967,盈峰环境,环境保护,主板,2000-03-30,1525739.1099,1.3349
000968.SZ,000968,蓝焰控股,石油开采,主板,2000-06-22,633714.2423,1.8568
000969.SZ,000969,安泰科技,小金属,主板,2000-05-29,1146042.3865,12.1515
000970.SZ,000970,中科三环,矿物制品,主板,2000-04-20,1275296.3359,13.279
000975.SZ,000975,山金国际,黄金,主板,2000-06-08,4481738.4469,1.6734
000977.SZ,000977,浪潮信息,IT设备,主板,2000-06-08,6778453.561,11.1374
000983.SZ,000983,山西焦煤,煤炭开采,主板,2000-07-26,3837456.5885,1.5342
000987.SZ,000987,越秀资本,多元金融,主板,2000-07-18,3977078.7325,9.0419
000988.SZ,000988,华工科技,专用机械,主板,2000-06-08,3872209.7364,4.3329
000990.SZ,000990,诚志股份,化工原料,主板,2000-07-06,968543.5981,2.0531
000997.SZ,000997,新大陆,IT设备,主板,2000-08-07,1928505.5132,3.1394
000998.SZ,000998,隆平高科,种植业,主板,2000-12-11,1433405.0951,2.3881
000999.SZ,000999,华润三九,中成药,主板,2000-03-09,5859295.6208,1.9801
001203.SZ,001203,大中矿业,普钢,主板,2021-05-10,1052330.4766,2.4742
001207.SZ,001207,联科科技,化工原料,主板,2021-06-23,430199.7668,12.0639
001213.SZ,001213,中铁特货,铁路,主板,2021-09-08,1871111.1109,2.4319
001215.SZ,001215,千味央厨,食品,主板,2021-09-06,323232.8934,14.752
001227.SZ,001227,兰州银行,银行,主板,2022-01-17,692030.4195,2.5558
001236.SZ,001236,弘业期货,多元金融,主板,2022-08-05,378665.361,13.5235
001270.SZ,001270,铖昌科技,半导体,主板,2022-06-06,450788.6675,7.926
001286.SZ,001286,陕西能源,火力发电,主板,2023-04-10,1009050.0,3.8726
001287.SZ,001287,中电港,元器件,主板,2023-04-10,851169.6931,4.2803
001301.SZ,001301,尚太科技,电气设备,主板,2022-12-28,1033956.6096,4.0977
001309.SZ,001309,德明利,半导体,主板,2022-07-01,718637.3482,6.66
001330.SZ,001330,博纳影业,影视音像,主板,2022-08-18,674258.7963,6.6012
001337.SZ,001337,四川黄金,黄金,主板,2023-03-03,697486.608,4.6436
001696.SZ,001696,宗申动力,摩托车,主板,1997-03-06,2430683.4301,29.3817
001872.SZ,001872,招商港口,港口,主板,1993-05-05,3584577.4233,3.7491
001914.SZ,001914,招商积余,房产服务,主板,1994-09-28,1203489.0326,2.2374
001965.SZ,001965,招商公路,路桥,主板,2017-12-25,8184404.8728,0.8848
001979.SZ,001979,招商蛇口,全国地产,主板,2015-12-30,9637498.3683,3.5674
002001.SZ,002001,新和成,化学制药,主板,2004-06-25,7178069.3694,1.8089
002003.SZ,002003,伟星股份,服饰,主板,2004-06-25,1319452.6319,1.5211
002004.SZ,002004,华邦健康,农药化肥,主板,2004-06-25,880883.1739,1.2039
002006.SZ,002006,精工科技,专用机械,主板,2004-06-25,592618.32,2.8542
002007.SZ,002007,华兰生物,生物制药,主板,2004-06-25,2631290.4166,1.4077
002008.SZ,002008,大族激光,专用机械,主板,2004-06-25,2502070.5229,5.1562
002009.SZ,002009,天奇股份,工程机械,主板,2004-06-29,531095.4963,9.246
002010.SZ,002010,传化智联,仓储物流,主板,2004-06-29,1181408.4576,1.5245
002011.SZ,002011,盾安环境,家用电器,主板,2004-07-05,1021688.0807,3.3153
002014.SZ,002014,永新股份,塑料,主板,2004-07-08,619444.7239,1.2451
002015.SZ,002015,协鑫能科,新型电力,主板,2004-07-08,1329502.8589,2.6104
002017.SZ,002017,东信和平,通信设备,主板,2004-07-13,614310.949,5.8251
002019.SZ,002019,亿帆医药,化学制药,主板,2004-07-13,1077086.8224,2.1994
002020.SZ,002020,京新药业,化学制药,主板,2004-07-15,899892.6404,2.8258
002022.SZ,002022,科华生物,医疗保健,主板,2004-07-21,330659.1228,1.4557
002023.SZ,002023,海特高新,航空,主板,2004-07-21,846062.3884,4.7599
002025.SZ,002025,航天电器,元器件,主板,2004-07-26,2531173.8296,1.9689
002026.SZ,002026,山东威达,机械基件,主板,2004-07-27,392914.9958,2.3584
002027.SZ,002027,分众传媒,广告包装,主板,2004-08-04,10485037.0011,0.8535
002028.SZ,002028,思源电气,电气设备,主板,2004-08-05,4772451.3291,1.2855
002030.SZ,002030,达安基因,医疗保健,主板,2004-08-09,849084.8494,1.4013
002032.SZ,002032,苏泊尔,家用电器,主板,2004-08-17,4282317.9804,1.4665
002033.SZ,002033,丽江股份,旅游景点,主板,2004-08-25,484641.5196,5.491
002034.SZ,002034,旺能环境,环境保护,主板,2004-08-26,643150.3767,1.1426
002035.SZ,002035,华帝股份,家用电器,主板,2004-09-01,611149.5419,3.0523
002036.SZ,002036,联创电子,元器件,主板,2004-09-03,998743.2633,6.0572
002038.SZ,002038,双鹭药业,生物制药,主板,2004-09-09,625012.4827,2.1215
002039.SZ,002039,黔源电力,水力发电,主板,2005-03-03,655874.1653,1.5155
002041.SZ,002041,登海种业,种植业,主板,2005-04-18,887040.0,8.4082
002043.SZ,002043,兔宝宝,其他建材,主板,2005-05-10,916843.3725,3.1404
002044.SZ,002044,美年健康,医疗保健,主板,2005-05-18,1823923.3471,3.6408
002045.SZ,002045,国光电器,元器件,主板,2005-05-23,753577.0289,7.1108
002048.SZ,002048,宁波华翔,汽车配件,主板,2005-06-03,673651.3025,2.3307
002049.SZ,002049,紫光国微,半导体,主板,2005-06-06,5559794.5803,2.6714
002050.SZ,002050,三花智控,家用电器,主板,2005-06-07,8368626.0752,4.2441
002051.SZ,002051,中工国际,建筑工程,主板,2006-06-19,997264.2409,2.6514
002053.SZ,002053,云南能投,食品,主板,2006-06-27,1132461.3678,3.4854
002055.SZ,002055,得润电子,元器件,主板,2006-07-25,425185.5061,4.2259
002056.SZ,002056,横店东磁,电气设备,主板,2006-08-02,2452212.5356,8.8037
002057.SZ,002057,中钢天源,矿物制品,主板,2006-08-02,608363.2205,16.5356
002060.SZ,002060,广东建工,建筑工程,主板,2006-08-10,589176.6028,1.637
002061.SZ,002061,浙江交科,建筑工程,主板,2006-08-16,1130624.9865,4.0713
002063.SZ,002063,远光软件,软件服务,主板,2006-08-23,1065843.3789,2.9313
002064.SZ,002064,华峰化学,化纤,主板,2006-08-23,4006160.3727,11.9021
002065.SZ,002065,东华软件,软件服务,主板,2006-08-23,1977386.7213,7.0672
002068.SZ,002068,黑猫股份,化工原料,主板,2006-09-15,521579.0967,11.0991
002073.SZ,002073,软控股份,专用机械,主板,2006-10-18,763920.4138,2.9278
002074.SZ,002074,国轩高科,电气设备,主板,2006-10-18,3111418.729,4.5654
002075.SZ,002075,沙钢股份,特种钢,主板,2006-10-25,1502768.0152,14.8378
002078.SZ,002078,太阳纸业,造纸,主板,2006-11-16,3724261.6591,1.0367
002079.SZ,002079,苏州固锝,电气设备,主板,2006-11-16,907433.6125,4.3154
002080.SZ,002080,中材科技,玻璃,主板,2006-11-20,2161423.1762,1.9523
002081.SZ,002081,金螳螂,装修装饰,主板,2006-11-20,938420.8858,1.8206
002085.SZ,002085,万丰奥威,汽车配件,主板,2006-11-28,4624541.9986,43.1964
002088.SZ,002088,鲁阳节能,矿物制品,主板,2006-11-30,620770.0932,3.3986
002091.SZ,002091,江苏国泰,商贸代理,主板,2006-12-08,1157995.3968,2.1482
002093.SZ,002093,国脉科技,文教休闲,主板,2006-12-15,789383.14,5.2015
002096.SZ,002096,易普力,化工原料,主板,2006-12-22,599791.8632,3.8257
002097.SZ,002097,山河智能,工程机械,主板,2006-12-22,796986.2047,7.2352
002099.SZ,002099,海翔药业,化学制药,主板,2006-12-26,961837.9924,1.0303
002100.SZ,002100,天康生物,饲料,主板,2006-12-26,925640.5272,3.2959
002101.SZ,002101,广东鸿图,汽车配件,主板,2006-12-29,753157.269,3.6004
002106.SZ,002106,莱宝高科,元器件,主板,2007-01-12,769527.5463,7.2967
002108.SZ,002108,沧州明珠,塑料,主板,2007-01-24,583520.7519,1.2437
002110.SZ,002110,三钢闽光,普钢,主板,2007-01-26,823456.841,2.5028
002111.SZ,002111,威海广泰,航空,主板,2007-01-26,558946.5256,3.2469
002120.SZ,002120,韵达股份,仓储物流,主板,2007-03-06,2339367.4432,2.582
002121.SZ,002121,科陆电子,电器仪表,主板,2007-03-06,575368.108,1.3315
002123.SZ,002123,梦网科技,互联网,主板,2007-03-28,708173.6182,4.4378
002125.SZ,002125,湘潭电化,化工原料,主板,2007-04-03,686135.0672,11.2633
002126.SZ,002126,银轮股份,汽车配件,主板,2007-04-18,1475204.3376,1.1732
002127.SZ,002127,南极电商,互联网,主板,2007-04-18,624342.4137,2.1011
002128.SZ,002128,电投能源,铝,主板,2007-04-18,4817141.4365,1.9206
002129.SZ,002129,TCL中环,电气设备,主板,2007-04-20,4710707.1686,4.573
002130.SZ,002130,沃尔核材,电气设备,主板,2007-04-20,2513288.0475,9.466
002131.SZ,002131,利欧股份,互联网,主板,2007-04-27,1088333.6145,2.1153
002138.SZ,002138,顺络电子,元器件,主板,2007-06-13,2262646.626,2.411
002139.SZ,002139,拓邦股份,元器件,主板,2007-06-29,1294253.25,7.4727
002140.SZ,002140,东华科技,建筑工程,主板,2007-07-12,452702.7822,2.2828
002142.SZ,002142,宁波银行,银行,主板,2007-07-19,16876548.4891,0.8333
002145.SZ,002145,中核钛白,化工原料,主板,2007-08-03,1658466.13,2.797
002146.SZ,002146,荣盛发展,全国地产,主板,2007-08-08,698148.5718,9.9312
002149.SZ,002149,西部材料,小金属,主板,2007-08-10,785904.2311,3.5002
002150.SZ,002150,通润装备,机械基件,主板,2007-08-10,518613.3204,12.1874
002151.SZ,002151,北斗星通,通信设备,主板,2007-08-13,1231281.6073,2.6136
002152.SZ,002152,广电运通,IT设备,主板,2007-08-13,2881757.2408,3.4808
002153.SZ,002153,石基信息,软件服务,主板,2007-08-13,1188624.5064,6.0728
002154.SZ,002154,报喜鸟,服饰,主板,2007-08-16,483707.0645,4.6156
