ts_code,symbol,name,industry,market,list_date,circ_mv,turnover_rate_f
000519.SZ,000519,中兵红箭,专用机械,主板,1993-10-08,2333928.8538,15.7519
000521.SZ,000521,长虹美菱,家用电器,主板,1993-10-18,764945.2044,6.8731
000526.SZ,000526,学大教育,文教休闲,主板,1993-11-01,560577.1774,8.592
000528.SZ,000528,柳工,工程机械,主板,1993-11-18,1730729.7734,2.1007
000529.SZ,000529,广弘控股,食品,主板,1993-11-18,325973.8636,3.3724
000536.SZ,000536,华映科技,元器件,主板,1993-11-26,1392593.5881,1.98
000537.SZ,000537,中绿电,新型电力,主板,1993-12-10,1793607.4534,4.8065
000538.SZ,000538,云南白药,中成药,主板,1993-12-15,10246595.6027,1.7529
000539.SZ,000539,粤电力A,火力发电,主板,1993-11-26,1200331.425,2.3346
000541.SZ,000541,佛山照明,家用电器,主板,1993-11-23,661757.8093,5.0221
000543.SZ,000543,皖能电力,火力发电,主板,1993-12-20,1729616.7216,3.7232
000544.SZ,000544,中原环保,环境保护,主板,1993-12-08,870393.2478,6.1867
000547.SZ,000547,航天发展,通信设备,主板,1993-11-30,1308800.9735,4.1743
000550.SZ,000550,江铃汽车,汽车整车,主板,1993-12-01,1329858.0054,6.6288
000551.SZ,000551,创元科技,专用机械,主板,1994-01-06,545477.9491,10.563
000552.SZ,000552,甘肃能化,煤炭开采,主板,1994-01-06,1024587.8459,3.6464
000553.SZ,000553,安道麦A,农药化肥,主板,1993-12-03,1704643.822,19.2763
000555.SZ,000555,神州信息,软件服务,主板,1994-04-08,1213417.6542,14.3924
000559.SZ,000559,万向钱潮,汽车配件,主板,1994-01-10,1959140.8219,2.9376
000560.SZ,000560,我爱我家,房产服务,主板,1994-02-02,771303.1587,17.1221
000563.SZ,000563,陕国投A,多元金融,主板,1994-01-10,1866599.1807,4.511
000567.SZ,000567,海德股份,多元金融,主板,1994-05-25,1522895.7642,15.4266
000568.SZ,000568,泸州老窖,白酒,主板,1994-05-09,20073995.0236,1.7388
000572.SZ,000572,海马汽车,汽车整车,主板,1994-08-08,793160.9732,21.9939
000581.SZ,000581,威孚高科,汽车配件,主板,1998-09-24,1441650.2065,2.689
000582.SZ,000582,北部湾港,港口,主板,1995-11-02,1116444.8105,2.9644
000589.SZ,000589,贵州轮胎,汽车配件,主板,1996-03-08,757403.2145,5.8155
000591.SZ,000591,太阳能,新型电力,主板,1996-02-08,1806447.7284,2.1009
000596.SZ,000596,古井贡酒,白酒,主板,1996-09-27,7612626.6,2.1853
000597.SZ,000597,东北制药,化学制药,主板,1996-05-23,694991.6005,4.0375
000598.SZ,000598,兴蓉环境,水务,主板,1996-05-29,2186482.2049,2.0739
000600.SZ,000600,建投能源,火力发电,主板,1996-06-06,559196.0994,3.9961
000601.SZ,000601,韶能股份,水力发电,主板,1996-08-30,446230.0015,1.8216
000610.SZ,000610,西安旅游,旅游服务,主板,1996-09-26,306606.6702,14.2101
000612.SZ,000612,焦作万方,铝,主板,1996-09-26,845908.3022,8.3909
000617.SZ,000617,中油资本,多元金融,主板,1996-10-22,10315936.5285,11.2349
000623.SZ,000623,吉林敖东,中成药,主板,1996-10-28,2070969.2431,2.1932
000625.SZ,000625,长安汽车,汽车整车,主板,1997-06-10,10881474.3981,3.8934
000627.SZ,000627,天茂集团,保险,主板,1996-11-12,1579718.9453,7.0034
000628.SZ,000628,高新发展,建筑工程,主板,1996-11-18,1394532.0906,28.1112
000629.SZ,000629,钒钛股份,小金属,主板,1996-11-15,2629905.4696,3.2255
000630.SZ,000630,铜陵有色,铜,主板,1996-11-20,3557940.1899,3.0109
000636.SZ,000636,风华高科,元器件,主板,1996-11-29,1830394.8998,6.1777
000650.SZ,000650,仁和药业,中成药,主板,1996-12-10,762884.0829,4.5183
000651.SZ,000651,格力电器,家用电器,主板,1996-11-18,25249712.96,0.9706
000657.SZ,000657,中钨高新,小金属,主板,1996-12-05,1169888.0911,4.396
000661.SZ,000661,长春高新,生物制药,主板,1996-12-18,4180332.9308,3.0526
000676.SZ,000676,智度股份,互联网,主板,1996-12-24,1471045.7319,23.5464
000680.SZ,000680,山推股份,工程机械,主板,1997-01-22,1098717.0432,3.7757
000681.SZ,000681,视觉中国,互联网,主板,1997-01-21,909928.0254,9.1319
000682.SZ,000682,东方电子,电气设备,主板,1997-01-21,1544365.0449,4.5682
000683.SZ,000683,远兴能源,化工原料,主板,1997-01-31,2186434.7253,1.91
000685.SZ,000685,中山公用,水务,主板,1997-01-23,1075899.5341,2.245
000686.SZ,000686,东北证券,证券,主板,1997-02-27,1870021.8791,7.8771
000688.SZ,000688,国城矿业,铅锌,主板,1997-01-20,1344586.6615,1.9966
000690.SZ,000690,宝新能源,火力发电,主板,1997-01-28,987209.809,2.0398
000700.SZ,000700,模塑科技,汽车配件,主板,1997-02-28,636184.6646,6.9707
000703.SZ,000703,恒逸石化,化纤,主板,1997-03-28,2334296.1498,1.6216
000708.SZ,000708,中信特钢,特种钢,主板,1997-03-26,6107059.5961,2.5037
000709.SZ,000709,河钢股份,普钢,主板,1997-04-16,2253119.9028,2.6284
000712.SZ,000712,锦龙股份,证券,主板,1997-04-15,1174439.3912,8.7285
000718.SZ,000718,苏宁环球,区域地产,主板,1997-04-08,534323.9355,3.1871
000719.SZ,000719,中原传媒,出版业,主板,1997-03-31,726523.6743,6.3328
000723.SZ,000723,美锦能源,焦炭加工,主板,1997-05-15,2169192.4032,3.3346
000725.SZ,000725,京东方A,元器件,主板,2001-01-12,16657423.0062,5.7424
000726.SZ,000726,鲁泰A,纺织,主板,2000-12-25,372548.345,1.1153
000727.SZ,000727,冠捷科技,元器件,主板,1997-05-20,1222983.0846,7.833
000728.SZ,000728,国元证券,证券,主板,1997-06-16,3617571.8716,2.1855
000729.SZ,000729,燕京啤酒,啤酒,主板,1997-07-16,2529683.5203,1.9723
000733.SZ,000733,振华科技,元器件,主板,1997-07-03,2642056.8561,3.0404
000735.SZ,000735,罗牛山,农业综合,主板,1997-06-11,693991.2028,6.8416
000737.SZ,000737,北方铜业,铜,主板,1997-04-28,674710.4012,6.0198
000738.SZ,000738,航发控制,航空,主板,1997-06-26,3178799.7304,2.3373
000739.SZ,000739,普洛药业,化学制药,主板,1997-05-09,1908753.9404,2.2317
000750.SZ,000750,国海证券,证券,主板,1997-07-09,2758993.0931,7.8285
000756.SZ,000756,新华制药,化学制药,主板,1997-08-06,713102.4596,4.9269
000758.SZ,000758,中色股份,铅锌,主板,1997-04-16,968902.6818,3.0591
000762.SZ,000762,西藏矿业,小金属,主板,1997-07-08,1137428.5497,4.5866
000766.SZ,000766,通化金马,化学制药,主板,1997-04-30,1491515.8595,2.6877
000768.SZ,000768,中航西飞,航空,主板,1997-06-26,7962623.2242,1.7251
000776.SZ,000776,广发证券,证券,主板,1997-06-11,9482704.9253,1.9148
000777.SZ,000777,中核科技,机械基件,主板,1997-07-10,697807.7051,5.5837
000778.SZ,000778,新兴铸管,钢加工,主板,1997-06-06,1503963.1277,1.9458
000783.SZ,000783,长江证券,证券,主板,1997-07-31,3705148.8752,2.9569
000786.SZ,000786,北新建材,其他建材,主板,1997-06-06,5037737.7992,1.2927
000789.SZ,000789,万年青,水泥,主板,1997-09-23,422615.7693,2.2252
000791.SZ,000791,甘肃能源,水力发电,主板,1997-10-14,1072351.606,7.5497
000792.SZ,000792,盐湖股份,农药化肥,主板,1997-09-04,9561709.3141,1.0098
000795.SZ,000795,英洛华,矿物制品,主板,1997-08-08,770905.19,8.3345
000799.SZ,000799,酒鬼酒,白酒,主板,1997-07-18,1679882.8266,3.5155
000800.SZ,000800,一汽解放,汽车整车,主板,1997-06-18,3970632.4078,2.6908
000801.SZ,000801,四川九洲,家用电器,主板,1998-05-06,1391017.0386,24.0119
000807.SZ,000807,云铝股份,铝,主板,1998-04-08,4979903.896,1.7746
000810.SZ,000810,创维数字,家用电器,主板,1998-06-02,1545629.2506,23.5014
000811.SZ,000811,冰轮环境,工程机械,主板,1998-05-28,727182.7758,3.3717
000818.SZ,000818,航锦科技,化工原料,主板,1997-10-17,1225357.6266,2.6682
000819.SZ,000819,岳阳兴长,石油加工,主板,1997-06-25,571338.8603,3.2368
000821.SZ,000821,京山轻机,电气设备,主板,1998-06-26,915755.7534,23.3768
000823.SZ,000823,超声电子,元器件,主板,1997-10-08,509560.3011,4.5458
000825.SZ,000825,太钢不锈,特种钢,主板,1998-10-21,2198751.6493,2.0277
000828.SZ,000828,东莞控股,路桥,主板,1997-06-17,1102926.0962,3.8462
000829.SZ,000829,天音控股,其他商业,主板,1997-12-02,1623245.5254,20.8197
000830.SZ,000830,鲁西化工,化工原料,主板,1998-08-07,2225261.9124,2.3214
000831.SZ,000831,中国稀土,小金属,主板,1998-09-11,3106193.3021,6.5661
000837.SZ,000837,秦川机床,机床制造,主板,1998-09-28,863134.3583,3.8561
000848.SZ,000848,承德露露,软饮料,主板,1997-11-13,921013.6001,3.3587
000852.SZ,000852,石化机械,化工机械,主板,1998-11-26,542016.7943,2.8684
000858.SZ,000858,五粮液,白酒,主板,1998-04-27,57757105.4962,1.2109
000860.SZ,000860,顺鑫农业,白酒,主板,1998-11-04,1322570.5414,3.4395
000862.SZ,000862,银星能源,新型电力,主板,1998-09-15,343497.9971,5.3014
000869.SZ,000869,张裕A,红黄酒,主板,2000-10-26,1061430.3099,1.314
000875.SZ,000875,吉电股份,火力发电,主板,2002-09-26,1676769.7457,6.8909
000876.SZ,000876,新希望,饲料,主板,1998-03-11,4493144.8137,1.5585
000877.SZ,000877,天山股份,水泥,主板,1999-01-07,1122438.6386,2.2904
000878.SZ,000878,云南铜业,铜,主板,1998-06-02,2624701.5455,2.8789
000881.SZ,000881,中广核技,化工原料,主板,1998-09-02,577741.4867,1.9255
000883.SZ,000883,湖北能源,水力发电,主板,1998-05-19,3233398.4705,1.7691
000885.SZ,000885,城发环境,环境保护,主板,1999-03-19,846901.2183,18.6465
000886.SZ,000886,海南高速,区域地产,主板,1998-01-23,569101.0746,8.0668
000887.SZ,000887,中鼎股份,汽车配件,主板,1998-12-03,1825660.7745,2.6602
000888.SZ,000888,峨眉山A,旅游景点,主板,1997-10-21,693944.5553,5.7737
000893.SZ,000893,亚钾国际,农药化肥,主板,1998-12-24,1449130.9621,1.6183
000895.SZ,000895,双汇发展,食品,主板,1998-12-10,8750376.5773,4.3559
000898.SZ,000898,鞍钢股份,普钢,主板,1997-12-25,1933617.2768,2.3403
000899.SZ,000899,赣能股份,火力发电,主板,1997-11-26,861523.4621,5.3088
000901.SZ,000901,航天科技,汽车配件,主板,1999-04-01,1078359.2577,35.6301
000902.SZ,000902,新洋丰,农药化肥,主板,1999-04-08,1503901.4226,1.771
000906.SZ,000906,浙商中拓,仓储物流,主板,1999-07-07,428232.666,4.2161
000913.SZ,000913,钱江摩托,摩托车,主板,1999-05-14,819789.2609,3.2899
000915.SZ,000915,华特达因,化学制药,主板,1999-06-09,669598.4849,6.0573
000917.SZ,000917,电广传媒,广告包装,主板,1999-03-25,1302645.1546,1.876
000921.SZ,000921,海信家电,家用电器,主板,1999-07-13,2637016.1977,3.7267
000922.SZ,000922,佳电股份,电气设备,主板,1999-06-18,669931.5927,3.3488
000923.SZ,000923,河钢资源,普钢,主板,1999-07-14,943727.2807,3.3466
000927.SZ,000927,中国铁物,仓储物流,主板,1999-07-27,1663846.4098,2.757
000928.SZ,000928,中钢国际,建筑工程,主板,1999-03-12,931072.9691,3.3077
000930.SZ,000930,中粮科技,农业综合,主板,1999-07-12,1076614.1505,2.1726
000932.SZ,000932,华菱钢铁,普钢,主板,1999-08-03,3122663.0555,3.1839
000933.SZ,000933,神火股份,铝,主板,1999-08-31,3974930.8708,2.1558
000935.SZ,000935,四川双马,水泥,主板,1999-08-24,1395568.9287,8.8159
000937.SZ,000937,冀中能源,煤炭开采,主板,1999-09-09,1741053.3054,2.6958
000938.SZ,000938,紫光股份,IT设备,主板,1999-11-04,7207401.2825,6.1252
000949.SZ,000949,新乡化纤,化纤,主板,1999-10-21,542520.4668,8.6951
000950.SZ,000950,重药控股,医药商业,主板,1999-09-16,936676.1052,2.5481
000951.SZ,000951,中国重汽,汽车整车,主板,1999-11-25,1879790.976,1.9307
000957.SZ,000957,中通客车,汽车整车,主板,2000-01-13,664052.4083,22.3225
000958.SZ,000958,电投产融,多元金融,主板,1999-12-23,4732005.1016,1.4653
000959.SZ,000959,首钢股份,普钢,主板,1999-12-16,2134382.4762,3.7615
000960.SZ,000960,锡业股份,小金属,主板,2000-02-21,2513139.5807,2.667
000963.SZ,000963,华东医药,化学制药,主板,2000-01-27,5831151.305,1.5385
000966.SZ,000966,长源电力,火力发电,主板,2000-03-16,1308679.9847,6.2274
000967.SZ,000967,盈峰环境,环境保护,主板,2000-03-30,1506746.5069,1.3813
000968.SZ,000968,蓝焰控股,石油开采,主板,2000-06-22,615331.6918,2.1906
000969.SZ,000969,安泰科技,小金属,主板,2000-05-29,1054728.3557,4.3502
000970.SZ,000970,中科三环,矿物制品,主板,2000-04-20,1213294.3215,2.344
000975.SZ,000975,山金国际,黄金,主板,2000-06-08,4653347.7437,2.1267
000977.SZ,000977,浪潮信息,IT设备,主板,2000-06-08,6591715.2525,10.1874
000983.SZ,000983,山西焦煤,煤炭开采,主板,2000-07-26,3842096.802,2.0453
000987.SZ,000987,越秀资本,多元金融,主板,2000-07-18,3631027.7457,3.7536
000988.SZ,000988,华工科技,专用机械,主板,2000-06-08,4001852.8862,11.4858
000990.SZ,000990,诚志股份,化工原料,主板,2000-07-06,968543.5981,2.8946
000997.SZ,000997,新大陆,IT设备,主板,2000-08-07,1895662.4177,5.5068
000998.SZ,000998,隆平高科,种植业,主板,2000-12-11,1479431.8643,3.0331
000999.SZ,000999,华润三九,中成药,主板,2000-03-09,5854192.816,1.9312
001203.SZ,001203,大中矿业,普钢,主板,2021-05-10,1030432.2702,2.1455
001205.SZ,001205,盛航股份,水运,主板,2021-05-13,314187.5937,11.5868
001207.SZ,001207,联科科技,化工原料,主板,2021-06-23,375947.5776,6.6495
001213.SZ,001213,中铁特货,铁路,主板,2021-09-08,1866666.6665,2.9046
001227.SZ,001227,兰州银行,银行,主板,2022-01-17,683726.0545,2.9728
001236.SZ,001236,弘业期货,多元金融,主板,2022-08-05,382909.0245,20.8008
001270.SZ,001270,铖昌科技,半导体,主板,2022-06-06,430611.6669,5.7075
001286.SZ,001286,陕西能源,火力发电,主板,2023-04-10,991200.0,5.1575
001287.SZ,001287,中电港,元器件,主板,2023-04-10,880475.1245,5.578
001301.SZ,001301,尚太科技,电气设备,主板,2022-12-28,974495.3368,3.3241
001309.SZ,001309,德明利,半导体,主板,2022-07-01,737392.0302,8.1404
001330.SZ,001330,博纳影业,影视音像,主板,2022-08-18,616224.0016,5.7592
001337.SZ,001337,四川黄金,黄金,主板,2023-03-03,719986.176,7.0538
001696.SZ,001696,宗申动力,摩托车,主板,1997-03-06,2862983.1967,42.2172
001872.SZ,001872,招商港口,港口,主板,1993-05-05,3627498.8131,2.9631
001914.SZ,001914,招商积余,房产服务,主板,1994-09-28,1188644.234,2.006
001965.SZ,001965,招商公路,路桥,主板,2017-12-25,8129842.1736,0.9056
001979.SZ,001979,招商蛇口,全国地产,主板,2015-12-30,9146468.6586,2.6923
002001.SZ,002001,新和成,化学制药,主板,2004-06-25,7000908.5084,1.9982
002003.SZ,002003,伟星股份,服饰,主板,2004-06-25,1397245.781,2.1566
002004.SZ,002004,华邦健康,农药化肥,主板,2004-06-25,869589.7998,1.3539
002006.SZ,002006,精工科技,专用机械,主板,2004-06-25,609459.24,5.8492
002007.SZ,002007,华兰生物,生物制药,主板,2004-06-25,2609271.2499,1.4982
002008.SZ,002008,大族激光,专用机械,主板,2004-06-25,2546138.3012,9.7945
002009.SZ,002009,天奇股份,工程机械,主板,2004-06-29,499454.0602,3.9031
002010.SZ,002010,传化智联,仓储物流,主板,2004-06-29,1195307.3806,2.0884
002011.SZ,002011,盾安环境,家用电器,主板,2004-07-05,1023520.7051,3.9963
002014.SZ,002014,永新股份,塑料,主板,2004-07-08,621862.0692,3.0935
002015.SZ,002015,协鑫能科,新型电力,主板,2004-07-08,1300283.0158,2.064
002017.SZ,002017,东信和平,通信设备,主板,2004-07-13,631713.5255,8.5195
002019.SZ,002019,亿帆医药,化学制药,主板,2004-07-13,1006402.9997,1.3289
002020.SZ,002020,京新药业,化学制药,主板,2004-07-15,920163.7538,2.5162
002022.SZ,002022,科华生物,医疗保健,主板,2004-07-21,330144.8785,2.1936
002023.SZ,002023,海特高新,航空,主板,2004-07-21,878660.2387,9.3053
002025.SZ,002025,航天电器,元器件,主板,2004-07-26,2681876.6519,1.7664
002026.SZ,002026,山东威达,机械基件,主板,2004-07-27,398479.1515,3.3626
002027.SZ,002027,分众传媒,广告包装,主板,2004-08-04,10528363.6003,1.0339
002028.SZ,002028,思源电气,电气设备,主板,2004-08-05,4821433.6603,1.7449
002030.SZ,002030,达安基因,医疗保健,主板,2004-08-09,860312.4176,2.2042
002032.SZ,002032,苏泊尔,家用电器,主板,2004-08-17,4201579.859,1.5444
002033.SZ,002033,丽江股份,旅游景点,主板,2004-08-25,481894.1187,3.6075
002034.SZ,002034,旺能环境,环境保护,主板,2004-08-26,643577.7192,1.5897
002035.SZ,002035,华帝股份,家用电器,主板,2004-09-01,632223.664,3.4902
002036.SZ,002036,联创电子,元器件,主板,2004-09-03,1033509.6427,14.66
002038.SZ,002038,双鹭药业,生物制药,主板,2004-09-09,624160.9671,2.073
002039.SZ,002039,黔源电力,水力发电,主板,2005-03-03,655019.049,1.6139
002041.SZ,002041,登海种业,种植业,主板,2005-04-18,906400.0,7.8087
002043.SZ,002043,兔宝宝,其他建材,主板,2005-05-10,917576.8472,3.8613
002044.SZ,002044,美年健康,医疗保健,主板,2005-05-18,1672897.847,2.3206
002045.SZ,002045,国光电器,元器件,主板,2005-05-23,740525.6195,4.9014
002048.SZ,002048,宁波华翔,汽车配件,主板,2005-06-03,678351.1953,5.2602
002049.SZ,002049,紫光国微,半导体,主板,2005-06-06,5666828.0589,4.8714
002050.SZ,002050,三花智控,家用电器,主板,2005-06-07,8309898.8747,2.2367
002051.SZ,002051,中工国际,建筑工程,主板,2006-06-19,992315.0387,3.1268
002053.SZ,002053,云南能投,食品,主板,2006-06-27,1160082.3767,7.0526
002055.SZ,002055,得润电子,元器件,主板,2006-07-25,454753.3438,11.9948
002056.SZ,002056,横店东磁,电气设备,主板,2006-08-02,2385585.1572,2.3982
002057.SZ,002057,中钢天源,矿物制品,主板,2006-08-02,555853.448,2.6383
002060.SZ,002060,广东建工,建筑工程,主板,2006-08-10,587613.8002,1.7034
002061.SZ,002061,浙江交科,建筑工程,主板,2006-08-16,1060448.2632,2.0493
002063.SZ,002063,远光软件,软件服务,主板,2006-08-23,1090466.8233,5.056
002065.SZ,002065,东华软件,软件服务,主板,2006-08-23,1991926.3296,10.548
002068.SZ,002068,黑猫股份,化工原料,主板,2006-09-15,490725.1219,8.6932
002073.SZ,002073,软控股份,专用机械,主板,2006-10-18,761951.5468,4.6171
002074.SZ,002074,国轩高科,电气设备,主板,2006-10-18,3015559.8722,2.166
002075.SZ,002075,沙钢股份,特种钢,主板,2006-10-25,1399658.385,13.0942
002078.SZ,002078,太阳纸业,造纸,主板,2006-11-16,3685380.4785,1.2259
002079.SZ,002079,苏州固锝,电气设备,主板,2006-11-16,945377.9005,10.6172
002080.SZ,002080,中材科技,玻璃,主板,2006-11-20,2117791.963,2.3525
002081.SZ,002081,金螳螂,装修装饰,主板,2006-11-20,948994.6423,1.3915
002085.SZ,002085,万丰奥威,汽车配件,主板,2006-11-28,3993922.6351,11.9973
002088.SZ,002088,鲁阳节能,矿物制品,主板,2006-11-30,569837.6972,1.7689
002091.SZ,002091,江苏国泰,商贸代理,主板,2006-12-08,1162784.8632,1.6339
002093.SZ,002093,国脉科技,文教休闲,主板,2006-12-15,845767.65,10.233
002096.SZ,002096,易普力,化工原料,主板,2006-12-22,623236.4963,5.2535
002097.SZ,002097,山河智能,工程机械,主板,2006-12-22,821657.3792,13.0514
002098.SZ,002098,浔兴股份,服饰,主板,2006-12-22,305016.0,2.767
002099.SZ,002099,海翔药业,化学制药,主板,2006-12-26,963454.5268,1.1816
002100.SZ,002100,天康生物,饲料,主板,2006-12-26,927005.7787,5.1204
002101.SZ,002101,广东鸿图,汽车配件,主板,2006-12-29,755026.1456,2.5659
002106.SZ,002106,莱宝高科,元器件,主板,2007-01-12,751222.2249,6.0507
002108.SZ,002108,沧州明珠,塑料,主板,2007-01-24,573630.5697,1.3463
002110.SZ,002110,三钢闽光,普钢,主板,2007-01-26,825885.9172,4.3648
002111.SZ,002111,威海广泰,航空,主板,2007-01-26,562282.0974,5.6026
002120.SZ,002120,韵达股份,仓储物流,主板,2007-03-06,2367518.676,3.1926
002121.SZ,002121,科陆电子,电器仪表,主板,2007-03-06,589367.3321,1.9168
002123.SZ,002123,梦网科技,互联网,主板,2007-03-28,773427.2493,14.4503
002125.SZ,002125,湘潭电化,化工原料,主板,2007-04-03,646477.7193,3.0302
002126.SZ,002126,银轮股份,汽车配件,主板,2007-04-18,1500221.0514,1.6582
002127.SZ,002127,南极电商,互联网,主板,2007-04-18,644289.4556,3.0469
002128.SZ,002128,电投能源,铝,主板,2007-04-18,4619882.9691,1.946
002129.SZ,002129,TCL中环,电气设备,主板,2007-04-20,4920790.1641,9.8067
002130.SZ,002130,沃尔核材,电气设备,主板,2007-04-20,2738134.8908,19.0503
002131.SZ,002131,利欧股份,互联网,主板,2007-04-27,1129288.6893,3.8172
002138.SZ,002138,顺络电子,元器件,主板,2007-06-13,2230117.7712,2.8616
002139.SZ,002139,拓邦股份,元器件,主板,2007-06-29,1228897.7465,3.5627
002140.SZ,002140,东华科技,建筑工程,主板,2007-07-12,445121.6351,2.3064
002142.SZ,002142,宁波银行,银行,主板,2007-07-19,16837406.9,0.6979
002145.SZ,002145,中核钛白,化工原料,主板,2007-08-03,1658466.13,4.3222
002146.SZ,002146,荣盛发展,全国地产,主板,2007-08-08,698148.5718,17.5908
002149.SZ,002149,西部材料,小金属,主板,2007-08-10,777605.8635,1.8884
002150.SZ,002150,通润装备,机械基件,主板,2007-08-10,479539.7141,6.668
002151.SZ,002151,北斗星通,通信设备,主板,2007-08-13,1240139.7484,2.2527
002152.SZ,002152,广电运通,IT设备,主板,2007-08-13,3132452.7458,7.7662
002153.SZ,002153,石基信息,软件服务,主板,2007-08-13,1251015.2947,13.5414
002154.SZ,002154,报喜鸟,服饰,主板,2007-08-16,476628.4245,4.0458
002155.SZ,002155,湖南黄金,黄金,主板,2007-08-16,2057683.3027,6.0951
