ts_code,symbol,name,industry,market,list_date,circ_mv,turnover_rate_f
000401.SZ,000401,冀东水泥,水泥,主板,1996-06-14,936117.3222,2.1341
000402.SZ,000402,金融街,全国地产,主板,1996-06-26,1111621.5235,10.2989
000403.SZ,000403,派林生物,生物制药,主板,1996-06-28,1625188.045,3.6843
000404.SZ,000404,长虹华意,家用电器,主板,1996-06-19,518355.9007,4.575
000408.SZ,000408,藏格矿业,农药化肥,主板,1996-06-28,4787087.8576,2.1363
000415.SZ,000415,渤海租赁,多元金融,主板,1996-07-16,2388971.6419,0.4192
000422.SZ,000422,湖北宜化,农药化肥,主板,1996-08-15,1419302.8067,6.08
000423.SZ,000423,东阿阿胶,中成药,主板,1996-07-29,3805259.053,2.1719
000425.SZ,000425,徐工机械,工程机械,主板,1996-08-28,6747796.6257,1.8463
000426.SZ,000426,兴业银锡,铅锌,主板,1996-08-28,2372833.5822,4.075
000429.SZ,000429,粤高速A,路桥,主板,1998-02-20,1441482.876,2.2512
000488.SZ,000488,晨鸣纸业,造纸,主板,2000-11-20,627697.4073,4.5326
000498.SZ,000498,山东路桥,建筑工程,主板,1997-06-09,969505.6167,7.3773
000501.SZ,000501,武商集团,百货,主板,1992-11-20,653049.8074,2.8845
000503.SZ,000503,国新健康,软件服务,主板,1992-11-30,1326649.8624,9.5768
000513.SZ,000513,丽珠集团,化学制药,主板,1993-10-28,2280423.111,3.1336
000516.SZ,000516,国际医学,医疗保健,主板,1993-08-09,1213307.0286,2.2517
000517.SZ,000517,荣安地产,区域地产,主板,1993-08-06,635456.5361,9.4922
000519.SZ,000519,中兵红箭,专用机械,主板,1993-10-08,2367350.2694,10.9775
000521.SZ,000521,长虹美菱,家用电器,主板,1993-10-18,765820.4278,6.7134
000526.SZ,000526,学大教育,文教休闲,主板,1993-11-01,573074.1208,6.8093
000528.SZ,000528,柳工,工程机械,主板,1993-11-18,1811699.5874,2.7473
000529.SZ,000529,广弘控股,食品,主板,1993-11-18,330532.9387,4.9329
000536.SZ,000536,华映科技,元器件,主板,1993-11-26,2036391.8143,1.8103
000537.SZ,000537,中绿电,新型电力,主板,1993-12-10,1869970.8029,2.9666
000538.SZ,000538,云南白药,中成药,主板,1993-12-15,10382839.4054,2.157
000539.SZ,000539,粤电力A,火力发电,主板,1993-11-26,1230978.1848,3.7413
000541.SZ,000541,佛山照明,家用电器,主板,1993-11-23,680904.5091,4.0902
000543.SZ,000543,皖能电力,火力发电,主板,1993-12-20,1759085.9449,3.6342
000544.SZ,000544,中原环保,环境保护,主板,1993-12-08,866494.5098,3.7777
000547.SZ,000547,航天发展,通信设备,主板,1993-11-30,1367569.9493,6.0217
000550.SZ,000550,江铃汽车,汽车整车,主板,1993-12-01,1341782.6581,10.6483
000551.SZ,000551,创元科技,专用机械,主板,1994-01-06,529824.0565,8.021
000552.SZ,000552,甘肃能化,煤炭开采,主板,1994-01-06,1046942.4898,6.846
000553.SZ,000553,安道麦A,农药化肥,主板,1993-12-03,1519593.0878,7.7483
000555.SZ,000555,神州信息,软件服务,主板,1994-04-08,1212445.3644,11.9857
000559.SZ,000559,万向钱潮,汽车配件,主板,1994-01-10,2438188.7463,19.6135
000560.SZ,000560,我爱我家,房产服务,主板,1994-02-02,832195.5134,22.4341
000563.SZ,000563,陕国投A,多元金融,主板,1994-01-10,2280830.7797,19.3019
000567.SZ,000567,海德股份,多元金融,主板,1994-05-25,1795886.0421,22.9185
000568.SZ,000568,泸州老窖,白酒,主板,1994-05-09,20706397.0304,2.5603
000572.SZ,000572,海马汽车,汽车整车,主板,1994-08-08,904827.5284,20.9694
000581.SZ,000581,威孚高科,汽车配件,主板,1998-09-24,1504259.0155,3.9556
000582.SZ,000582,北部湾港,港口,主板,1995-11-02,1136204.8957,4.661
000589.SZ,000589,贵州轮胎,汽车配件,主板,1996-03-08,768113.967,4.2285
000591.SZ,000591,太阳能,新型电力,主板,1996-02-08,1914402.7719,4.5732
000596.SZ,000596,古井贡酒,白酒,主板,1996-09-27,8191612.8,2.7853
000597.SZ,000597,东北制药,化学制药,主板,1996-05-23,713280.8531,4.3122
000598.SZ,000598,兴蓉环境,水务,主板,1996-05-29,2189457.0107,2.1727
000600.SZ,000600,建投能源,火力发电,主板,1996-06-06,573366.7608,5.1902
000601.SZ,000601,韶能股份,水力发电,主板,1996-08-30,446230.0015,1.8301
000603.SZ,000603,盛达资源,铅锌,主板,1996-08-23,917110.2956,9.9438
000610.SZ,000610,西安旅游,旅游服务,主板,1996-09-26,310609.9831,11.3528
000612.SZ,000612,焦作万方,铝,主板,1996-09-26,963858.8965,10.5434
000617.SZ,000617,中油资本,多元金融,主板,1996-10-22,11087103.3523,25.8994
000623.SZ,000623,吉林敖东,中成药,主板,1996-10-28,2154379.9721,3.8561
000625.SZ,000625,长安汽车,汽车整车,主板,1997-06-10,11735567.4829,9.8798
000627.SZ,000627,天茂集团,保险,主板,1996-11-12,1716294.0702,14.1101
000628.SZ,000628,高新发展,建筑工程,主板,1996-11-18,1291190.7318,19.2684
000629.SZ,000629,钒钛股份,小金属,主板,1996-11-15,2859792.3114,7.2806
000630.SZ,000630,铜陵有色,铜,主板,1996-11-20,3831627.8968,5.9823
000636.SZ,000636,风华高科,元器件,主板,1996-11-29,1931055.0492,11.076
000650.SZ,000650,仁和药业,中成药,主板,1996-12-10,778860.7129,5.2333
000651.SZ,000651,格力电器,家用电器,主板,1996-11-18,24212809.0638,1.5042
000657.SZ,000657,中钨高新,小金属,主板,1996-12-05,1266026.1733,8.7821
000661.SZ,000661,长春高新,生物制药,主板,1996-12-18,4316544.2363,2.9421
000676.SZ,000676,智度股份,互联网,主板,1996-12-24,1302962.3278,12.2609
000680.SZ,000680,山推股份,工程机械,主板,1997-01-22,1292300.5222,6.1272
000681.SZ,000681,视觉中国,互联网,主板,1997-01-21,1076905.9022,21.7218
000682.SZ,000682,东方电子,电气设备,主板,1997-01-21,1545705.6395,3.3067
000683.SZ,000683,远兴能源,化工原料,主板,1997-01-31,2225829.9456,1.9902
000685.SZ,000685,中山公用,水务,主板,1997-01-23,1138597.6422,5.028
000686.SZ,000686,东北证券,证券,主板,1997-02-27,2195344.8343,10.3249
000688.SZ,000688,国城矿业,铅锌,主板,1997-01-20,1392647.5314,3.4664
000690.SZ,000690,宝新能源,火力发电,主板,1997-01-28,1015477.9313,3.5235
000700.SZ,000700,模塑科技,汽车配件,主板,1997-02-28,642610.7723,6.7627
000703.SZ,000703,恒逸石化,化纤,主板,1997-03-28,2352532.8384,1.2868
000708.SZ,000708,中信特钢,特种钢,主板,1997-03-26,6243332.8268,2.6384
000709.SZ,000709,河钢股份,普钢,主板,1997-04-16,2366809.4391,3.7927
000712.SZ,000712,锦龙股份,证券,主板,1997-04-15,1208455.1663,11.8388
000718.SZ,000718,苏宁环球,区域地产,主板,1997-04-08,564008.5986,4.1009
000719.SZ,000719,中原传媒,出版业,主板,1997-03-31,721853.6415,5.7932
000723.SZ,000723,美锦能源,焦炭加工,主板,1997-05-15,2289703.0923,4.1051
000725.SZ,000725,京东方A,元器件,主板,2001-01-12,17025576.8141,3.3826
000726.SZ,000726,鲁泰A,纺织,主板,2000-12-25,381376.5049,1.9771
000727.SZ,000727,冠捷科技,元器件,主板,1997-05-20,1331692.6921,15.5203
000728.SZ,000728,国元证券,证券,主板,1997-06-16,3896853.6567,5.2168
000729.SZ,000729,燕京啤酒,啤酒,主板,1997-07-16,2587404.4737,2.3765
000733.SZ,000733,振华科技,元器件,主板,1997-07-03,2680821.0523,4.6195
000735.SZ,000735,罗牛山,农业综合,主板,1997-06-11,722763.6407,8.1123
000737.SZ,000737,北方铜业,铜,主板,1997-04-28,783651.8008,28.05
000738.SZ,000738,航发控制,航空,主板,1997-06-26,3312948.4985,3.9528
000739.SZ,000739,普洛药业,化学制药,主板,1997-05-09,1920442.5744,3.2057
000750.SZ,000750,国海证券,证券,主板,1997-07-09,2979248.8442,15.7919
000756.SZ,000756,新华制药,化学制药,主板,1997-08-06,733297.3059,6.4614
000758.SZ,000758,中色股份,铅锌,主板,1997-04-16,1098877.4319,12.1632
000762.SZ,000762,西藏矿业,小金属,主板,1997-07-08,1288460.7289,11.8957
000766.SZ,000766,通化金马,化学制药,主板,1997-04-30,1487651.8287,2.8023
000768.SZ,000768,中航西飞,航空,主板,1997-06-26,8607717.5257,5.7369
000776.SZ,000776,广发证券,证券,主板,1997-06-11,10287728.5644,5.9166
000777.SZ,000777,中核科技,机械基件,主板,1997-07-10,692823.3644,5.4667
000778.SZ,000778,新兴铸管,钢加工,主板,1997-06-06,1566303.5683,3.8637
000783.SZ,000783,长江证券,证券,主板,1997-07-31,4169675.0028,6.6532
000786.SZ,000786,北新建材,其他建材,主板,1997-06-06,5096505.9653,2.5481
000789.SZ,000789,万年青,水泥,主板,1997-09-23,441753.0872,3.7995
000791.SZ,000791,甘肃能源,水力发电,主板,1997-10-14,1051544.7837,6.9642
000792.SZ,000792,盐湖股份,农药化肥,主板,1997-09-04,10300568.6702,1.9373
000795.SZ,000795,英洛华,矿物制品,主板,1997-08-08,1129149.3666,2.0094
000799.SZ,000799,酒鬼酒,白酒,主板,1997-07-18,1718874.3042,5.6566
000800.SZ,000800,一汽解放,汽车整车,主板,1997-06-18,4012233.9115,3.0874
000801.SZ,000801,四川九洲,家用电器,主板,1998-05-06,1338853.8996,12.29
000807.SZ,000807,云铝股份,铝,主板,1998-04-08,5264271.6672,2.4922
000810.SZ,000810,创维数字,家用电器,主板,1998-06-02,1464045.0602,10.5583
000811.SZ,000811,冰轮环境,工程机械,主板,1998-05-28,787594.8833,4.5837
000818.SZ,000818,航锦科技,化工原料,主板,1997-10-17,1344574.289,9.1826
000819.SZ,000819,岳阳兴长,石油加工,主板,1997-06-25,620868.8469,9.3114
000821.SZ,000821,京山轻机,电气设备,主板,1998-06-26,854624.6688,12.194
000823.SZ,000823,超声电子,元器件,主板,1997-10-08,532648.9132,5.2457
000825.SZ,000825,太钢不锈,特种钢,主板,1998-10-21,2187359.1537,3.0293
000828.SZ,000828,东莞控股,路桥,主板,1997-06-17,1123716.409,5.7461
000829.SZ,000829,天音控股,其他商业,主板,1997-12-02,1562821.8749,15.7619
000830.SZ,000830,鲁西化工,化工原料,主板,1998-08-07,2295693.641,4.9881
000831.SZ,000831,中国稀土,小金属,主板,1998-09-11,3835251.9965,22.0298
000837.SZ,000837,秦川机床,机床制造,主板,1998-09-28,932068.5984,17.793
000848.SZ,000848,承德露露,软饮料,主板,1997-11-13,931408.7875,2.7427
000852.SZ,000852,石化机械,化工机械,主板,1998-11-26,553308.8109,4.8592
000858.SZ,000858,五粮液,白酒,主板,1998-04-27,59309715.859,1.8307
000860.SZ,000860,顺鑫农业,白酒,主板,1998-11-04,1397489.0073,6.5913
000862.SZ,000862,银星能源,新型电力,主板,1998-09-15,355429.3718,7.942
000869.SZ,000869,张裕A,红黄酒,主板,2000-10-26,1070988.6446,2.3181
000875.SZ,000875,吉电股份,火力发电,主板,2002-09-26,1682349.6783,5.3612
000876.SZ,000876,新希望,饲料,主板,1998-03-11,4533747.8886,1.7941
000877.SZ,000877,天山股份,水泥,主板,1999-01-07,1167992.1547,1.9602
000878.SZ,000878,云南铜业,铜,主板,1998-06-02,2849103.5097,6.023
000881.SZ,000881,中广核技,化工原料,主板,1998-09-02,587225.615,3.4974
000883.SZ,000883,湖北能源,水力发电,主板,1998-05-19,3298196.0351,2.8609
000885.SZ,000885,城发环境,环境保护,主板,1999-03-19,849469.5314,5.8362
000886.SZ,000886,海南高速,区域地产,主板,1998-01-23,629726.9623,6.5473
000887.SZ,000887,中鼎股份,汽车配件,主板,1998-12-03,1757313.5029,3.9179
000888.SZ,000888,峨眉山A,旅游景点,主板,1997-10-21,700267.5126,7.1876
000893.SZ,000893,亚钾国际,农药化肥,主板,1998-12-24,1730026.9357,7.6281
000895.SZ,000895,双汇发展,食品,主板,1998-12-10,8688022.35,2.5243
000898.SZ,000898,鞍钢股份,普钢,主板,1997-12-25,1997275.4587,3.5374
000899.SZ,000899,赣能股份,火力发电,主板,1997-11-26,868353.2064,5.6488
000901.SZ,000901,航天科技,汽车配件,主板,1999-04-01,1048027.9093,14.8835
000902.SZ,000902,新洋丰,农药化肥,主板,1999-04-08,1538184.8897,2.0846
000906.SZ,000906,浙商中拓,仓储物流,主板,1999-07-07,433146.8114,4.5897
000913.SZ,000913,钱江摩托,摩托车,主板,1999-05-14,800885.234,3.5913
000915.SZ,000915,华特达因,化学制药,主板,1999-06-09,675219.4585,3.0311
000917.SZ,000917,电广传媒,广告包装,主板,1999-03-25,1323907.045,41.3034
000921.SZ,000921,海信家电,家用电器,主板,1999-07-13,2668018.4628,4.1205
000922.SZ,000922,佳电股份,电气设备,主板,1999-06-18,668170.1599,4.589
000923.SZ,000923,河钢资源,普钢,主板,1999-07-14,1000237.8963,5.1745
000927.SZ,000927,中国铁物,仓储物流,主板,1999-07-27,1748551.3179,3.6953
000928.SZ,000928,中钢国际,建筑工程,主板,1999-03-12,969807.9,8.8959
000930.SZ,000930,中粮科技,农业综合,主板,1999-07-12,1084039.0757,3.1946
000932.SZ,000932,华菱钢铁,普钢,主板,1999-08-03,3281559.6269,2.9852
000933.SZ,000933,神火股份,铝,主板,1999-08-31,4293463.7058,3.4342
000935.SZ,000935,四川双马,水泥,主板,1999-08-24,1326859.2988,5.4425
000937.SZ,000937,冀中能源,煤炭开采,主板,1999-09-09,1764306.1041,2.9932
000938.SZ,000938,紫光股份,IT设备,主板,1999-11-04,7699335.0208,9.9297
000949.SZ,000949,新乡化纤,化纤,主板,1999-10-21,552784.3676,8.0688
000950.SZ,000950,重药控股,医药商业,主板,1999-09-16,978152.5379,4.0398
000951.SZ,000951,中国重汽,汽车整车,主板,1999-11-25,1929135.4891,3.5966
000957.SZ,000957,中通客车,汽车整车,主板,2000-01-13,668202.7359,14.4734
000958.SZ,000958,电投产融,多元金融,主板,1999-12-23,4952724.3384,23.2319
000959.SZ,000959,首钢股份,普钢,主板,1999-12-16,2160411.5308,3.8191
000960.SZ,000960,锡业股份,小金属,主板,2000-02-21,2690886.1915,6.5087
000963.SZ,000963,华东医药,化学制药,主板,2000-01-27,5894190.7786,1.8673
000966.SZ,000966,长源电力,火力发电,主板,2000-03-16,1388410.488,4.762
000967.SZ,000967,盈峰环境,环境保护,主板,2000-03-30,1541566.2791,1.4784
000968.SZ,000968,蓝焰控股,石油开采,主板,2000-06-22,643389.2689,3.0305
000969.SZ,000969,安泰科技,小金属,主板,2000-05-29,1156302.3899,9.8913
000970.SZ,000970,中科三环,矿物制品,主板,2000-04-20,1402947.542,15.0135
000975.SZ,000975,山金国际,黄金,主板,2000-06-08,4519044.8158,2.0764
000977.SZ,000977,浪潮信息,IT设备,主板,2000-06-08,6976954.9126,15.2552
000983.SZ,000983,山西焦煤,煤炭开采,主板,2000-07-26,3888498.9373,2.2637
000987.SZ,000987,越秀资本,多元金融,主板,2000-07-18,4262946.9391,11.5477
000988.SZ,000988,华工科技,专用机械,主板,2000-06-08,3954618.5603,6.9572
000990.SZ,000990,诚志股份,化工原料,主板,2000-07-06,990417.8575,3.7538
000997.SZ,000997,新大陆,IT设备,主板,2000-08-07,2121458.6992,4.6423
000998.SZ,000998,隆平高科,种植业,主板,2000-12-11,1453130.8533,3.3838
000999.SZ,000999,华润三九,中成药,主板,2000-03-09,5914150.7725,2.7055
001203.SZ,001203,大中矿业,普钢,主板,2021-05-10,1068145.848,3.3861
001207.SZ,001207,联科科技,化工原料,主板,2021-06-23,439844.6004,12.4113
001213.SZ,001213,中铁特货,铁路,主板,2021-09-08,1902222.222,4.2023
001215.SZ,001215,千味央厨,食品,主板,2021-09-06,323528.0833,17.0972
001227.SZ,001227,兰州银行,银行,主板,2022-01-17,705871.0279,5.4612
001236.SZ,001236,弘业期货,多元金融,主板,2022-08-05,390090.6089,17.8523
001270.SZ,001270,铖昌科技,半导体,主板,2022-06-06,469039.2208,11.4308
001286.SZ,001286,陕西能源,火力发电,主板,2023-04-10,1018500.0,4.4491
001287.SZ,001287,中电港,元器件,主板,2023-04-10,875226.3905,5.4212
001301.SZ,001301,尚太科技,电气设备,主板,2022-12-28,1137416.036,6.8584
001309.SZ,001309,德明利,半导体,主板,2022-07-01,730643.8502,9.405
001330.SZ,001330,博纳影业,影视音像,主板,2022-08-18,717521.0978,8.2664
001337.SZ,001337,四川黄金,黄金,主板,2023-03-03,705274.92,6.7822
001696.SZ,001696,宗申动力,摩托车,主板,1997-03-06,2526948.1204,37.3983
001872.SZ,001872,招商港口,港口,主板,1993-05-05,3593299.0228,4.0205
001914.SZ,001914,招商积余,房产服务,主板,1994-09-28,1225756.2306,2.8395
001965.SZ,001965,招商公路,路桥,主板,2017-12-25,8116201.4989,1.4315
001979.SZ,001979,招商蛇口,全国地产,主板,2015-12-30,9870529.4169,5.8924
002001.SZ,002001,新和成,化学制药,主板,2004-06-25,7193341.8574,1.9681
002003.SZ,002003,伟星股份,服饰,主板,2004-06-25,1321473.2332,2.1965
002004.SZ,002004,华邦健康,农药化肥,主板,2004-06-25,888412.0899,1.7026
002006.SZ,002006,精工科技,专用机械,主板,2004-06-25,607183.44,3.6221
002007.SZ,002007,华兰生物,生物制药,主板,2004-06-25,2711503.0952,2.3852
002008.SZ,002008,大族激光,专用机械,主板,2004-06-25,2553972.5729,7.6517
002009.SZ,002009,天奇股份,工程机械,主板,2004-06-29,548718.5746,25.5502
002010.SZ,002010,传化智联,仓储物流,主板,2004-06-29,1217545.6574,3.1911
002011.SZ,002011,盾安环境,家用电器,主板,2004-07-05,1029018.5781,5.0831
002014.SZ,002014,永新股份,塑料,主板,2004-07-08,620653.3965,2.0066
002015.SZ,002015,协鑫能科,新型电力,主板,2004-07-08,1361969.3511,3.7063
002017.SZ,002017,东信和平,通信设备,主板,2004-07-13,627652.9243,6.2704
002019.SZ,002019,亿帆医药,化学制药,主板,2004-07-13,1088025.9854,2.4647
002020.SZ,002020,京新药业,化学制药,主板,2004-07-15,909304.2288,3.7062
002022.SZ,002022,科华生物,医疗保健,主板,2004-07-21,336315.8108,2.0291
002023.SZ,002023,海特高新,航空,主板,2004-07-21,877178.5182,6.2549
002025.SZ,002025,航天电器,元器件,主板,2004-07-26,2652912.7461,2.8982
002026.SZ,002026,山东威达,机械基件,主板,2004-07-27,402331.2593,4.2333
002027.SZ,002027,分众传媒,广告包装,主板,2004-08-04,10817207.5948,1.3616
002028.SZ,002028,思源电气,电气设备,主板,2004-08-05,4839575.2644,1.4638
002030.SZ,002030,达安基因,医疗保健,主板,2004-08-09,872943.4319,2.3368
002032.SZ,002032,苏泊尔,家用电器,主板,2004-08-17,4308697.7626,1.6695
002033.SZ,002033,丽江股份,旅游景点,主板,2004-08-25,492334.2422,6.5193
002034.SZ,002034,旺能环境,环境保护,主板,2004-08-26,647423.8011,2.3938
002035.SZ,002035,华帝股份,家用电器,主板,2004-09-01,626760.0027,4.7057
002036.SZ,002036,联创电子,元器件,主板,2004-09-03,1060901.3355,11.5347
002038.SZ,002038,双鹭药业,生物制药,主板,2004-09-09,633527.6391,2.5415
002039.SZ,002039,黔源电力,水力发电,主板,2005-03-03,659294.6303,2.5259
002041.SZ,002041,登海种业,种植业,主板,2005-04-18,899360.0,7.7759
002043.SZ,002043,兔宝宝,其他建材,主板,2005-05-10,910975.5749,3.9454
002044.SZ,002044,美年健康,医疗保健,主板,2005-05-18,1916862.1164,5.3794
002045.SZ,002045,国光电器,元器件,主板,2005-05-23,787624.1838,11.162
002048.SZ,002048,宁波华翔,汽车配件,主板,2005-06-03,680962.2468,3.6615
002049.SZ,002049,紫光国微,半导体,主板,2005-06-06,5790001.5064,5.3908
002050.SZ,002050,三花智控,家用电器,主板,2005-06-07,8423682.8257,4.4632
002051.SZ,002051,中工国际,建筑工程,主板,2006-06-19,1018298.3502,4.3846
002053.SZ,002053,云南能投,食品,主板,2006-06-27,1148113.2729,4.1963
002055.SZ,002055,得润电子,元器件,主板,2006-07-25,467763.1924,13.2241
002056.SZ,002056,横店东磁,电气设备,主板,2006-08-02,2499339.2178,7.7629
002057.SZ,002057,中钢天源,矿物制品,主板,2006-08-02,633867.9671,14.839
002060.SZ,002060,广东建工,建筑工程,主板,2006-08-10,601679.0241,2.5524
002061.SZ,002061,浙江交科,建筑工程,主板,2006-08-16,1148818.9518,5.2824
002063.SZ,002063,远光软件,软件服务,主板,2006-08-23,1097502.0932,4.7093
002064.SZ,002064,华峰化学,化纤,主板,2006-08-23,3951688.4765,7.8853
002065.SZ,002065,东华软件,软件服务,主板,2006-08-23,2012281.7811,6.7701
002068.SZ,002068,黑猫股份,化工原料,主板,2006-09-15,532598.3734,12.0153
002073.SZ,002073,软控股份,专用机械,主板,2006-10-18,784593.5178,4.1875
002074.SZ,002074,国轩高科,电气设备,主板,2006-10-18,3162252.5386,4.4625
002075.SZ,002075,沙钢股份,特种钢,主板,2006-10-25,1636591.1523,13.1145
002078.SZ,002078,太阳纸业,造纸,主板,2006-11-16,3740925.0222,1.5285
002079.SZ,002079,苏州固锝,电气设备,主板,2006-11-16,926002.0939,5.982
002080.SZ,002080,中材科技,玻璃,主板,2006-11-20,2262110.5912,5.3772
002081.SZ,002081,金螳螂,装修装饰,主板,2006-11-20,975429.0334,2.7218
002085.SZ,002085,万丰奥威,汽车配件,主板,2006-11-28,4862351.3208,37.1998
002088.SZ,002088,鲁阳节能,矿物制品,主板,2006-11-30,632872.8407,3.8291
002091.SZ,002091,江苏国泰,商贸代理,主板,2006-12-08,1175564.9821,2.7704
002093.SZ,002093,国脉科技,文教休闲,主板,2006-12-15,808513.5988,6.3411
002096.SZ,002096,易普力,化工原料,主板,2006-12-22,615421.6186,5.0163
002097.SZ,002097,山河智能,工程机械,主板,2006-12-22,831311.3171,9.225
002099.SZ,002099,海翔药业,化学制药,主板,2006-12-26,1010334.0256,2.0267
002100.SZ,002100,天康生物,饲料,主板,2006-12-26,939293.0423,5.4742
002101.SZ,002101,广东鸿图,汽车配件,主板,2006-12-29,773091.9527,5.255
002106.SZ,002106,莱宝高科,元器件,主板,2007-01-12,780088.3086,7.0521
002108.SZ,002108,沧州明珠,塑料,主板,2007-01-24,593410.9342,2.3511
002110.SZ,002110,三钢闽光,普钢,主板,2007-01-26,847747.6032,3.3456
002111.SZ,002111,威海广泰,航空,主板,2007-01-26,581819.0177,7.938
002120.SZ,002120,韵达股份,仓储物流,主板,2007-03-06,2370333.7992,3.2216
002121.SZ,002121,科陆电子,电器仪表,主板,2007-03-06,587967.4097,2.7325
002123.SZ,002123,梦网科技,互联网,主板,2007-03-28,769305.9674,11.2187
002125.SZ,002125,湘潭电化,化工原料,主板,2007-04-03,716350.1894,12.3428
002126.SZ,002126,银轮股份,汽车配件,主板,2007-04-18,1508820.5467,2.3885
002127.SZ,002127,南极电商,互联网,主板,2007-04-18,658252.385,4.515
002128.SZ,002128,电投能源,铝,主板,2007-04-18,4850765.0389,2.0977
002129.SZ,002129,TCL中环,电气设备,主板,2007-04-20,4726867.399,5.9261
002130.SZ,002130,沃尔核材,电气设备,主板,2007-04-20,2534523.5827,11.841
002131.SZ,002131,利欧股份,互联网,主板,2007-04-27,1158548.6864,5.9976
002138.SZ,002138,顺络电子,元器件,主板,2007-06-13,2401083.3805,5.0987
002139.SZ,002139,拓邦股份,元器件,主板,2007-06-29,1294253.25,8.0873
002140.SZ,002140,东华科技,建筑工程,主板,2007-07-12,457034.8662,3.1298
002142.SZ,002142,宁波银行,银行,主板,2007-07-19,17150539.6126,1.3368
002145.SZ,002145,中核钛白,化工原料,主板,2007-08-03,1715654.6172,6.2626
002146.SZ,002146,荣盛发展,全国地产,主板,2007-08-08,768353.4561,10.9517
002149.SZ,002149,西部材料,小金属,主板,2007-08-10,840575.8298,5.6842
002150.SZ,002150,通润装备,机械基件,主板,2007-08-10,523941.5394,12.451
002151.SZ,002151,北斗星通,通信设备,主板,2007-08-13,1272029.0562,4.0739
002152.SZ,002152,广电运通,IT设备,主板,2007-08-13,3000899.659,5.1398
002153.SZ,002153,石基信息,软件服务,主板,2007-08-13,1249415.5309,7.6242
002154.SZ,002154,报喜鸟,服饰,主板,2007-08-16,489605.9311,4.564
