ts_code,symbol,name,industry,market,list_date,circ_mv
000066.SZ,000066,中国长城,IT设备,主板,1997-06-26,3584197.5425
000069.SZ,000069,华侨城A,全国地产,主板,1997-09-10,1896018.6869
000078.SZ,000078,海王生物,医药商业,主板,1998-12-18,703886.225
000088.SZ,000088,盐田港,港口,主板,1997-07-28,1113322.0591
000089.SZ,000089,深圳机场,机场,主板,1998-04-20,1431418.1973
000090.SZ,000090,天健集团,建筑工程,主板,1999-07-21,794095.472
000096.SZ,000096,广聚能源,石油贸易,主板,2000-07-24,587475.2
000099.SZ,000099,中信海直,空运,主板,2000-07-31,1709797.3819
000100.SZ,000100,TCL科技,元器件,主板,2004-01-30,8089863.4265
000155.SZ,000155,川能动力,新型电力,主板,2000-09-26,1521295.9223
000156.SZ,000156,华数传媒,影视音像,主板,2000-09-06,1230710.1349
000157.SZ,000157,中联重科,工程机械,主板,2000-10-12,4850369.9032
000158.SZ,000158,常山北明,软件服务,主板,2000-07-24,4069579.61
000166.SZ,000166,申万宏源,证券,主板,2015-01-26,11943818.8775
000301.SZ,000301,东方盛虹,化纤,主板,2000-05-29,4688951.9483
000333.SZ,000333,美的集团,家用电器,主板,2013-09-18,51785223.4002
000338.SZ,000338,潍柴动力,汽车配件,主板,2007-04-30,6713338.8874
000400.SZ,000400,许继电气,电气设备,主板,1997-04-18,2943286.982
000401.SZ,000401,冀东水泥,水泥,主板,1996-06-14,835542.7339
000402.SZ,000402,金融街,全国地产,主板,1996-06-26,983127.6378
000403.SZ,000403,派林生物,生物制药,主板,1996-06-28,1581264.0438
000404.SZ,000404,长虹华意,家用电器,主板,1996-06-19,516969.9223
000408.SZ,000408,藏格矿业,农药化肥,主板,1996-06-28,4475745.3987
000410.SZ,000410,沈阳机床,机床制造,主板,1996-07-18,1255644.2102
000415.SZ,000415,渤海租赁,多元金融,主板,1996-07-16,1493781.3653
000420.SZ,000420,吉林化纤,化纤,主板,1996-08-02,889802.5678
000422.SZ,000422,湖北宜化,农药化肥,主板,1996-08-15,1390090.7546
000423.SZ,000423,东阿阿胶,中成药,主板,1996-07-29,3805903.0298
000425.SZ,000425,徐工机械,工程机械,主板,1996-08-28,6195630.3555
000426.SZ,000426,兴业银锡,铅锌,主板,1996-08-28,2312549.8779
000429.SZ,000429,粤高速A,路桥,主板,1998-02-20,1484492.7629
000488.SZ,000488,晨鸣纸业,造纸,主板,2000-11-20,649574.2606
000498.SZ,000498,山东路桥,建筑工程,主板,1997-06-09,889320.9416
000501.SZ,000501,武商集团,百货,主板,1992-11-20,633842.4601
000503.SZ,000503,国新健康,软件服务,主板,1992-11-30,1526268.1642
000513.SZ,000513,丽珠集团,化学制药,主板,1993-10-28,2250624.9254
000516.SZ,000516,国际医学,医疗保健,主板,1993-08-09,1206640.5064
000517.SZ,000517,荣安地产,区域地产,主板,1993-08-06,605552.6991
000519.SZ,000519,中兵红箭,专用机械,主板,1993-10-08,2129222.6835
000521.SZ,000521,长虹美菱,家用电器,主板,1993-10-18,783324.8947
000523.SZ,000523,红棉股份,食品,主板,1993-11-08,543829.8704
000524.SZ,000524,岭南控股,旅游服务,主板,1993-11-18,679354.798
000526.SZ,000526,学大教育,文教休闲,主板,1993-11-01,546532.9933
000528.SZ,000528,柳工,工程机械,主板,1993-11-18,1758201.6746
000531.SZ,000531,穗恒运A,火力发电,主板,1994-01-06,500359.8947
000534.SZ,000534,万泽股份,生物制药,主板,1994-01-10,598982.8965
000536.SZ,000536,华映科技,元器件,主板,1993-11-26,1044445.191
000537.SZ,000537,中绿电,新型电力,主板,1993-12-10,1774982.2462
000538.SZ,000538,云南白药,中成药,主板,1993-12-15,10156356.2009
000539.SZ,000539,粤电力A,火力发电,主板,1993-11-26,1218208.7016
000541.SZ,000541,佛山照明,家用电器,主板,1993-11-23,643807.7784
000543.SZ,000543,皖能电力,火力发电,主板,1993-12-20,1752285.3549
000544.SZ,000544,中原环保,环境保护,主板,1993-12-08,842127.3976
000547.SZ,000547,航天发展,通信设备,主板,1993-11-30,1259562.1019
000550.SZ,000550,江铃汽车,汽车整车,主板,1993-12-01,1359410.4055
000551.SZ,000551,创元科技,专用机械,主板,1994-01-06,536647.5482
000552.SZ,000552,甘肃能化,煤炭开采,主板,1994-01-06,1043216.7158
000553.SZ,000553,安道麦A,农药化肥,主板,1993-12-03,1739476.9013
000555.SZ,000555,神州信息,软件服务,主板,1994-04-08,1153135.6874
000557.SZ,000557,西部创业,铁路,主板,1994-06-17,734789.7638
000559.SZ,000559,万向钱潮,汽车配件,主板,1994-01-10,1850116.1218
000560.SZ,000560,我爱我家,房产服务,主板,1994-02-02,760026.7968
000561.SZ,000561,烽火电子,通信设备,主板,1994-05-09,532191.5904
000563.SZ,000563,陕国投A,多元金融,主板,1994-01-10,1820573.4474
000564.SZ,000564,供销大集,百货,主板,1994-01-10,2914967.3099
000566.SZ,000566,海南海药,化学制药,主板,1994-05-25,585286.686
000567.SZ,000567,海德股份,多元金融,主板,1994-05-25,1396150.2781
000568.SZ,000568,泸州老窖,白酒,主板,1994-05-09,20046116.5128
000572.SZ,000572,海马汽车,汽车整车,主板,1994-08-08,633871.9165
000581.SZ,000581,威孚高科,汽车配件,主板,1998-09-24,1490254.4135
000582.SZ,000582,北部湾港,港口,主板,1995-11-02,1139027.447
000589.SZ,000589,贵州轮胎,汽车配件,主板,1996-03-08,781884.9345
000591.SZ,000591,太阳能,新型电力,主板,1996-02-08,1863979.4528
000595.SZ,000595,宝塔实业,机械基件,主板,1996-04-19,1136924.7302
000596.SZ,000596,古井贡酒,白酒,主板,1996-09-27,7894560.6
000597.SZ,000597,东北制药,化学制药,主板,1996-05-23,682329.8102
000598.SZ,000598,兴蓉环境,水务,主板,1996-05-29,2272751.5708
000600.SZ,000600,建投能源,火力发电,主板,1996-06-06,559196.0994
000612.SZ,000612,焦作万方,铝,主板,1996-09-26,848291.1425
000617.SZ,000617,中油资本,多元金融,主板,1996-10-22,10290652.3703
000620.SZ,000620,新华联,全国地产,主板,1996-10-29,708803.3474
000623.SZ,000623,吉林敖东,中成药,主板,1996-10-28,2037604.9515
000625.SZ,000625,长安汽车,汽车整车,主板,1997-06-10,11168909.5709
000627.SZ,000627,天茂集团,保险,主板,1996-11-12,1638901.4994
000628.SZ,000628,高新发展,建筑工程,主板,1996-11-18,1384351.6222
000629.SZ,000629,钒钛股份,小金属,主板,1996-11-15,2611514.5223
000630.SZ,000630,铜陵有色,铜,主板,1996-11-20,3652678.2423
000631.SZ,000631,顺发恒业,综合类,主板,1996-11-22,653911.1899
000636.SZ,000636,风华高科,元器件,主板,1996-11-29,1906757.7717
000650.SZ,000650,仁和药业,中成药,主板,1996-12-10,793505.9571
000651.SZ,000651,格力电器,家用电器,主板,1996-11-18,25917081.9569
000652.SZ,000652,泰达股份,批发业,主板,1996-11-28,623694.0881
000657.SZ,000657,中钨高新,小金属,主板,1996-12-05,1158651.1724
000661.SZ,000661,长春高新,生物制药,主板,1996-12-18,4132539.4903
000672.SZ,000672,上峰水泥,水泥,主板,1996-12-18,785210.3145
000676.SZ,000676,智度股份,互联网,主板,1996-12-24,1385108.3523
000680.SZ,000680,山推股份,工程机械,主板,1997-01-22,1076481.103
000681.SZ,000681,视觉中国,互联网,主板,1997-01-21,890323.3354
000682.SZ,000682,东方电子,电气设备,主板,1997-01-21,1529618.5036
000683.SZ,000683,远兴能源,化工原料,主板,1997-01-31,2127341.8949
000685.SZ,000685,中山公用,水务,主板,1997-01-23,1084677.2693
000686.SZ,000686,东北证券,证券,主板,1997-02-27,1811510.5562
000688.SZ,000688,国城矿业,铅锌,主板,1997-01-20,1362469.7759
000690.SZ,000690,宝新能源,火力发电,主板,1997-01-28,1028524.757
000700.SZ,000700,模塑科技,汽车配件,主板,1997-02-28,611398.2491
000703.SZ,000703,恒逸石化,化纤,主板,1997-03-28,2374416.8648
000708.SZ,000708,中信特钢,特种钢,主板,1997-03-26,6359417.4307
000709.SZ,000709,河钢股份,普钢,主板,1997-04-16,2201442.8408
000712.SZ,000712,锦龙股份,证券,主板,1997-04-15,1255898.2209
000717.SZ,000717,中南股份,普钢,主板,1997-05-08,664045.5322
000718.SZ,000718,苏宁环球,区域地产,主板,1997-04-08,511489.5793
000719.SZ,000719,中原传媒,出版业,主板,1997-03-31,770555.4122
000720.SZ,000720,新能泰山,电气设备,主板,1997-05-09,510151.8178
000722.SZ,000722,湖南发展,其他建材,主板,1997-05-22,507325.0022
000723.SZ,000723,美锦能源,焦炭加工,主板,1997-05-15,2203624.0287
000725.SZ,000725,京东方A,元器件,主板,2001-01-12,16104632.4197
000727.SZ,000727,冠捷科技,元器件,主板,1997-05-20,1087096.0752
000728.SZ,000728,国元证券,证券,主板,1997-06-16,3700483.6516
000729.SZ,000729,燕京啤酒,啤酒,主板,1997-07-16,2635087.0004
000733.SZ,000733,振华科技,元器件,主板,1997-07-03,2745612.6373
000735.SZ,000735,罗牛山,农业综合,主板,1997-06-11,672124.1499
000736.SZ,000736,中交地产,全国地产,主板,1997-04-25,744809.4809
000737.SZ,000737,北方铜业,铜,主板,1997-04-28,692867.3011
000738.SZ,000738,航发控制,航空,主板,1997-06-26,3099888.6904
000739.SZ,000739,普洛药业,化学制药,主板,1997-05-09,1926286.8914
000750.SZ,000750,国海证券,证券,主板,1997-07-09,2915490.6004
000755.SZ,000755,山西高速,路桥,主板,1997-06-27,689635.7921
000756.SZ,000756,新华制药,化学制药,主板,1997-08-06,727014.4648
000758.SZ,000758,中色股份,铅锌,主板,1997-04-16,984657.197
000761.SZ,000761,本钢板材,普钢,主板,1998-01-15,1312711.4241
000762.SZ,000762,西藏矿业,小金属,主板,1997-07-08,1202007.8263
000766.SZ,000766,通化金马,化学制药,主板,1997-04-30,1525326.1283
000767.SZ,000767,晋控电力,火力发电,主板,1997-06-09,757184.0734
000768.SZ,000768,中航西飞,航空,主板,1997-06-26,8142585.1538
000776.SZ,000776,广发证券,证券,主板,1997-06-11,9571494.2973
000777.SZ,000777,中核科技,机械基件,主板,1997-07-10,687839.0236
000778.SZ,000778,新兴铸管,钢加工,主板,1997-06-06,1511755.6828
000783.SZ,000783,长江证券,证券,主板,1997-07-31,3749389.4587
000785.SZ,000785,居然之家,百货,主板,1997-07-11,1650597.6728
000786.SZ,000786,北新建材,其他建材,主板,1997-06-06,5060592.086
000791.SZ,000791,甘肃能源,水力发电,主板,1997-10-14,1027536.912
000792.SZ,000792,盐湖股份,农药化肥,主板,1997-09-04,9806184.8363
000795.SZ,000795,英洛华,矿物制品,主板,1997-08-08,750498.8762
000799.SZ,000799,酒鬼酒,白酒,主板,1997-07-18,1706527.003
000800.SZ,000800,一汽解放,汽车整车,主板,1997-06-18,4030723.4687
000801.SZ,000801,四川九洲,家用电器,主板,1998-05-06,1272371.4676
000807.SZ,000807,云铝股份,铝,主板,1998-04-08,5153298.8784
000810.SZ,000810,创维数字,家用电器,主板,1998-06-02,1380225.6865
000811.SZ,000811,冰轮环境,工程机械,主板,1998-05-28,734641.0607
000813.SZ,000813,德展健康,化学制药,主板,1998-05-19,655879.4025
000815.SZ,000815,美利云,造纸,主板,1998-06-09,699434.6132
000818.SZ,000818,航锦科技,化工原料,主板,1997-10-17,1241614.4442
000819.SZ,000819,岳阳兴长,石油加工,主板,1997-06-25,597150.2618
000821.SZ,000821,京山轻机,电气设备,主板,1998-06-26,806204.0076
000822.SZ,000822,山东海化,化工原料,主板,1998-07-03,512887.6736
000825.SZ,000825,太钢不锈,特种钢,主板,1998-10-21,2175966.6581
000828.SZ,000828,东莞控股,路桥,主板,1997-06-17,1086293.8459
000829.SZ,000829,天音控股,其他商业,主板,1997-12-02,1356971.8114
000830.SZ,000830,鲁西化工,化工原料,主板,1998-08-07,2267140.2375
000831.SZ,000831,中国稀土,小金属,主板,1998-09-11,3144397.2511
000837.SZ,000837,秦川机床,机床制造,主板,1998-09-28,846628.9769
000839.SZ,000839,中信国安,综合类,主板,1997-10-31,1234745.3009
000848.SZ,000848,承德露露,软饮料,主板,1997-11-13,878393.3319
000852.SZ,000852,石化机械,化工机械,主板,1998-11-26,544839.7984
000858.SZ,000858,五粮液,白酒,主板,1998-04-27,57489280.2086
000860.SZ,000860,顺鑫农业,白酒,主板,1998-11-04,1352241.2209
000869.SZ,000869,张裕A,红黄酒,主板,2000-10-26,1101939.4427
000875.SZ,000875,吉电股份,火力发电,主板,2002-09-26,1671189.8131
000876.SZ,000876,新希望,饲料,主板,1998-03-11,4371342.6953
000877.SZ,000877,天山股份,水泥,主板,1999-01-07,1104217.2321
000878.SZ,000878,云南铜业,铜,主板,1998-06-02,2694827.1593
000881.SZ,000881,中广核技,化工原料,主板,1998-09-02,573789.7665
000883.SZ,000883,湖北能源,水力发电,主板,1998-05-19,3226918.7141
000885.SZ,000885,城发环境,环境保护,主板,1999-03-19,790398.3319
000886.SZ,000886,海南高速,区域地产,主板,1998-01-23,502608.1656
000887.SZ,000887,中鼎股份,汽车配件,主板,1998-12-03,1829603.8863
000888.SZ,000888,峨眉山A,旅游景点,主板,1997-10-21,709225.0353
000893.SZ,000893,亚钾国际,农药化肥,主板,1998-12-24,1538433.1502
000895.SZ,000895,双汇发展,食品,主板,1998-12-10,8507887.9153
000898.SZ,000898,鞍钢股份,普钢,主板,1997-12-25,1877916.3676
000899.SZ,000899,赣能股份,火力发电,主板,1997-11-26,873231.5952
000900.SZ,000900,现代投资,路桥,主板,1999-01-28,611657.6161
000901.SZ,000901,航天科技,汽车配件,主板,1999-04-01,909940.4543
000902.SZ,000902,新洋丰,农药化肥,主板,1999-04-08,1571325.5745
000912.SZ,000912,泸天化,农药化肥,主板,1999-06-03,691488.0
000913.SZ,000913,钱江摩托,摩托车,主板,1999-05-14,852525.5024
000915.SZ,000915,华特达因,化学制药,主板,1999-06-09,767262.9019
000917.SZ,000917,电广传媒,广告包装,主板,1999-03-25,978046.9605
000921.SZ,000921,海信家电,家用电器,主板,1999-07-13,2668018.4628
000922.SZ,000922,佳电股份,电气设备,主板,1999-06-18,653491.5536
000923.SZ,000923,河钢资源,普钢,主板,1999-07-14,943099.385
000927.SZ,000927,中国铁物,仓储物流,主板,1999-07-27,1651745.7086
000928.SZ,000928,中钢国际,建筑工程,主板,1999-03-12,915292.0713
000930.SZ,000930,中粮科技,农业综合,主板,1999-07-12,1104457.6199
000932.SZ,000932,华菱钢铁,普钢,主板,1999-08-03,2977583.5773
000933.SZ,000933,神火股份,铝,主板,1999-08-31,4028767.4063
000935.SZ,000935,四川双马,水泥,主板,1999-08-24,1386407.6447
000936.SZ,000936,华西股份,化纤,主板,1999-08-10,628094.1219
000937.SZ,000937,冀中能源,煤炭开采,主板,1999-09-09,1819531.5011
000938.SZ,000938,紫光股份,IT设备,主板,1999-11-04,7147339.6051
000948.SZ,000948,南天信息,软件服务,主板,1999-10-14,724031.5781
000949.SZ,000949,新乡化纤,化纤,主板,1999-10-21,527857.7515
000950.SZ,000950,重药控股,医药商业,主板,1999-09-16,947045.2134
000951.SZ,000951,中国重汽,汽车整车,主板,1999-11-25,1900938.6245
000957.SZ,000957,中通客车,汽车整车,主板,2000-01-13,616620.0934
000958.SZ,000958,电投产融,多元金融,主板,1999-12-23,3553041.3732
000959.SZ,000959,首钢股份,普钢,主板,1999-12-16,2095338.8943
000960.SZ,000960,锡业股份,小金属,主板,2000-02-21,2559222.0354
000962.SZ,000962,东方钽业,小金属,主板,2000-01-20,608165.1242
000963.SZ,000963,华东医药,化学制药,主板,2000-01-27,5991593.4469
000966.SZ,000966,长源电力,火力发电,主板,2000-03-16,1283936.0354
000967.SZ,000967,盈峰环境,环境保护,主板,2000-03-30,1468761.3008
000968.SZ,000968,蓝焰控股,石油开采,主板,2000-06-22,636616.7503
000969.SZ,000969,安泰科技,小金属,主板,2000-05-29,1048572.3536
000970.SZ,000970,中科三环,矿物制品,主板,2000-04-20,1197489.8864
000975.SZ,000975,山金国际,黄金,主板,2000-06-08,4566299.5497
000977.SZ,000977,浪潮信息,IT设备,主板,2000-06-08,6352043.2502
000980.SZ,000980,众泰汽车,汽车配件,主板,2000-06-16,1066360.4375
000981.SZ,000981,山子高科,汽车配件,主板,2000-06-22,789543.8097
000983.SZ,000983,山西焦煤,煤炭开采,主板,2000-07-26,3967382.5673
000987.SZ,000987,越秀资本,多元金融,主板,2000-07-18,3590905.8922
000988.SZ,000988,华工科技,专用机械,主板,2000-06-08,3705382.1174
000990.SZ,000990,诚志股份,化工原料,主板,2000-07-06,967328.3615
000997.SZ,000997,新大陆,IT设备,主板,2000-08-07,1746866.679
000998.SZ,000998,隆平高科,种植业,主板,2000-12-11,1433405.0951
000999.SZ,000999,华润三九,中成药,主板,2000-03-09,6051926.5023
001203.SZ,001203,大中矿业,普钢,主板,2021-05-10,1065712.7139
001213.SZ,001213,中铁特货,铁路,主板,2021-09-08,1884444.4443
001227.SZ,001227,兰州银行,银行,主板,2022-01-17,680957.9328
001286.SZ,001286,陕西能源,火力发电,主板,2023-04-10,1037400.0
001287.SZ,001287,中电港,元器件,主板,2023-04-10,893159.5649
001301.SZ,001301,尚太科技,电气设备,主板,2022-12-28,955206.2912
001309.SZ,001309,德明利,半导体,主板,2022-07-01,779108.0519
001330.SZ,001330,博纳影业,影视音像,主板,2022-08-18,548692.6042
001337.SZ,001337,四川黄金,黄金,主板,2023-03-03,717390.072
001696.SZ,001696,宗申动力,摩托车,主板,1997-03-06,2223892.6139
001872.SZ,001872,招商港口,港口,主板,1993-05-05,3699002.3955
001896.SZ,001896,豫能控股,火力发电,主板,1998-01-22,546803.4706
001914.SZ,001914,招商积余,房产服务,主板,1994-09-28,1208790.7464
001965.SZ,001965,招商公路,路桥,主板,2017-12-25,8198045.5476
001979.SZ,001979,招商蛇口,全国地产,主板,2015-12-30,9104855.9714
002001.SZ,002001,新和成,化学制药,主板,2004-06-25,7003963.006
002003.SZ,002003,伟星股份,服饰,主板,2004-06-25,1359864.6574
002004.SZ,002004,华邦健康,农药化肥,主板,2004-06-25,877118.7159
002006.SZ,002006,精工科技,专用机械,主板,2004-06-25,618107.28
002007.SZ,002007,华兰生物,生物制药,主板,2004-06-25,2630006.7749
002008.SZ,002008,大族激光,专用机械,主板,2004-06-25,2406100.6946
002009.SZ,002009,天奇股份,工程机械,主板,2004-06-29,509867.6974
002010.SZ,002010,传化智联,仓储物流,主板,2004-06-29,1195307.3806
002011.SZ,002011,盾安环境,家用电器,主板,2004-07-05,1014357.5833
002014.SZ,002014,永新股份,塑料,主板,2004-07-08,611588.3518
002015.SZ,002015,协鑫能科,新型电力,主板,2004-07-08,1342489.4558
002016.SZ,002016,世荣兆业,区域地产,主板,2004-07-08,572839.7075
002017.SZ,002017,东信和平,通信设备,主板,2004-07-13,620111.8079
002019.SZ,002019,亿帆医药,化学制药,主板,2004-07-13,1023232.4813
002020.SZ,002020,京新药业,化学制药,主板,2004-07-15,905684.3871
002023.SZ,002023,海特高新,航空,主板,2004-07-21,839394.6463
002025.SZ,002025,航天电器,元器件,主板,2004-07-26,2661058.8446
002027.SZ,002027,分众传媒,广告包装,主板,2004-08-04,10687227.7972
002028.SZ,002028,思源电气,电气设备,主板,2004-08-05,4469153.8488
002030.SZ,002030,达安基因,医疗保健,主板,2004-08-09,872943.4319
002031.SZ,002031,巨轮智能,汽车配件,主板,2004-08-16,677928.8204
002032.SZ,002032,苏泊尔,家用电器,主板,2004-08-17,4275123.4943
002034.SZ,002034,旺能环境,环境保护,主板,2004-08-26,660244.0744
002035.SZ,002035,华帝股份,家用电器,主板,2004-09-01,615832.6801
002036.SZ,002036,联创电子,元器件,主板,2004-09-03,972403.4799
002038.SZ,002038,双鹭药业,生物制药,主板,2004-09-09,655667.0459
002039.SZ,002039,黔源电力,水力发电,主板,2005-03-03,676396.9553
002041.SZ,002041,登海种业,种植业,主板,2005-04-18,831600.0
002042.SZ,002042,华孚时尚,纺织,主板,2005-04-27,617347.3319
002043.SZ,002043,兔宝宝,其他建材,主板,2005-05-10,927845.493
002044.SZ,002044,美年健康,医疗保健,主板,2005-05-18,1591576.4239
002045.SZ,002045,国光电器,元器件,主板,2005-05-23,732581.2834
002046.SZ,002046,国机精工,机械基件,主板,2005-05-26,622075.7127
002048.SZ,002048,宁波华翔,汽车配件,主板,2005-06-03,722216.8615
002049.SZ,002049,紫光国微,半导体,主板,2005-06-06,5923368.6186
002050.SZ,002050,三花智控,家用电器,主板,2005-06-07,8464057.7761
002051.SZ,002051,中工国际,建筑工程,主板,2006-06-19,1012111.8474
002053.SZ,002053,云南能投,食品,主板,2006-06-27,1110364.5606
002056.SZ,002056,横店东磁,电气设备,主板,2006-08-02,2476588.4057
002057.SZ,002057,中钢天源,矿物制品,主板,2006-08-02,541600.7955
002059.SZ,002059,云南旅游,旅游景点,主板,2006-08-10,506853.3844
002060.SZ,002060,广东建工,建筑工程,主板,2006-08-10,596990.6161
002061.SZ,002061,浙江交科,建筑工程,主板,2006-08-16,1050051.7116
002063.SZ,002063,远光软件,软件服务,主板,2006-08-23,1020114.1251
002064.SZ,002064,华峰化学,化纤,主板,2006-08-23,4011112.3633
002065.SZ,002065,东华软件,软件服务,主板,2006-08-23,1730213.3812
002068.SZ,002068,黑猫股份,化工原料,主板,2006-09-15,519375.2413
002073.SZ,002073,软控股份,专用机械,主板,2006-10-18,777702.4832
002074.SZ,002074,国轩高科,电气设备,主板,2006-10-18,3059495.1816
002075.SZ,002075,沙钢股份,特种钢,主板,2006-10-25,1285579.6451
002077.SZ,002077,大港股份,半导体,主板,2006-11-16,829318.0251
002078.SZ,002078,太阳纸业,造纸,主板,2006-11-16,3732593.3407
002079.SZ,002079,苏州固锝,电气设备,主板,2006-11-16,984936.8392
002080.SZ,002080,中材科技,玻璃,主板,2006-11-20,2146320.0639
002081.SZ,002081,金螳螂,装修装饰,主板,2006-11-20,948994.6423
002085.SZ,002085,万丰奥威,汽车配件,主板,2006-11-28,3747620.1228
002088.SZ,002088,鲁阳节能,矿物制品,主板,2006-11-30,590008.9432
002091.SZ,002091,江苏国泰,商贸代理,主板,2006-12-08,1175562.7189
002093.SZ,002093,国脉科技,文教休闲,主板,2006-12-15,817575.395
002096.SZ,002096,易普力,化工原料,主板,2006-12-22,639843.1114
002097.SZ,002097,山河智能,工程机械,主板,2006-12-22,729408.6395
002099.SZ,002099,海翔药业,化学制药,主板,2006-12-26,997401.7501
002100.SZ,002100,天康生物,饲料,主板,2006-12-26,917449.0181
002101.SZ,002101,广东鸿图,汽车配件,主板,2006-12-29,778698.5825
002102.SZ,002102,能特科技,化学制药,主板,2006-12-29,610749.4403
002106.SZ,002106,莱宝高科,元器件,主板,2007-01-12,730100.7003
002108.SZ,002108,沧州明珠,塑料,主板,2007-01-24,576927.2971
002110.SZ,002110,三钢闽光,普钢,主板,2007-01-26,784591.6213
002111.SZ,002111,威海广泰,航空,主板,2007-01-26,584201.569
002116.SZ,002116,中国海诚,建筑工程,主板,2007-02-15,505446.3661
002119.SZ,002119,康强电子,半导体,主板,2007-03-02,528399.872
002120.SZ,002120,韵达股份,仓储物流,主板,2007-03-06,2401300.1553
002121.SZ,002121,科陆电子,电器仪表,主板,2007-03-06,599166.7889
002122.SZ,002122,汇洲智能,机床制造,主板,2007-03-28,556507.1506
002123.SZ,002123,梦网科技,互联网,主板,2007-03-28,741143.8739
002125.SZ,002125,湘潭电化,化工原料,主板,2007-04-03,665991.6524
002126.SZ,002126,银轮股份,汽车配件,主板,2007-04-18,1529146.6266
002127.SZ,002127,南极电商,互联网,主板,2007-04-18,634315.9346
002128.SZ,002128,电投能源,铝,主板,2007-04-18,4548152.6173
002129.SZ,002129,TCL中环,电气设备,主板,2007-04-20,4783428.2055
002130.SZ,002130,沃尔核材,电气设备,主板,2007-04-20,2428345.9068
002131.SZ,002131,利欧股份,互联网,主板,2007-04-27,1064925.0852
002138.SZ,002138,顺络电子,元器件,主板,2007-06-13,2148417.3915
002139.SZ,002139,拓邦股份,元器件,主板,2007-06-29,1226754.9431
002142.SZ,002142,宁波银行,银行,主板,2007-07-19,17313629.5671
002145.SZ,002145,中核钛白,化工原料,主板,2007-08-03,1631778.1692
002146.SZ,002146,荣盛发展,全国地产,主板,2007-08-08,620143.1448
002149.SZ,002149,西部材料,小金属,主板,2007-08-10,797619.5737
002151.SZ,002151,北斗星通,通信设备,主板,2007-08-13,1248997.8895
002152.SZ,002152,广电运通,IT设备,主板,2007-08-13,2978560.4556
002153.SZ,002153,石基信息,软件服务,主板,2007-08-13,1158228.9941
002154.SZ,002154,报喜鸟,服饰,主板,2007-08-16,503763.2111
002155.SZ,002155,湖南黄金,黄金,主板,2007-08-16,1998789.3297
002156.SZ,002156,通富微电,半导体,主板,2007-08-16,3570496.959
002157.SZ,002157,正邦科技,农业综合,主板,2007-08-17,1767555.3775
002158.SZ,002158,汉钟精机,工程机械,主板,2007-08-17,1067737.9001
002163.SZ,002163,海南发展,装修装饰,主板,2007-08-23,593822.6186
002167.SZ,002167,东方锆业,小金属,主板,2007-09-13,504550.1054
002169.SZ,002169,智光电气,电气设备,主板,2007-09-19,575074.867
002171.SZ,002171,楚江新材,铜,主板,2007-09-21,866963.1136
002174.SZ,002174,游族网络,互联网,主板,2007-09-25,898944.2077
002176.SZ,002176,江特电机,小金属,主板,2007-10-12,1392111.5987
002179.SZ,002179,中航光电,元器件,主板,2007-11-01,8991586.4524
002180.SZ,002180,纳思达,IT设备,主板,2007-11-13,3577406.3941
002182.SZ,002182,宝武镁业,小金属,主板,2007-11-13,852690.1448
