ts_code,symbol,name,industry,market,list_date,circ_mv
000568.SZ,000568,泸州老窖,白酒,主板,1994-05-09,16229511.8615
000581.SZ,000581,威孚高科,汽车配件,主板,1998-09-24,1365860.5956
000582.SZ,000582,北部湾港,港口,主板,1995-11-02,1017658.913
000589.SZ,000589,贵州轮胎,汽车配件,主板,1996-03-08,699259.1293
000591.SZ,000591,太阳能,新型电力,主板,1996-02-08,1532925.187
000596.SZ,000596,古井贡酒,白酒,主板,1996-09-27,6218892.0
000598.SZ,000598,兴蓉环境,水务,主板,1996-05-29,1954521.5997
000603.SZ,000603,盛达资源,铅锌,主板,1996-08-23,700166.2739
000612.SZ,000612,焦作万方,铝,主板,1996-09-26,667195.2806
000617.SZ,000617,中油资本,多元金融,主板,1996-10-22,7066922.2052
000623.SZ,000623,吉林敖东,中成药,主板,1996-10-28,1630083.9612
000625.SZ,000625,长安汽车,汽车整车,主板,1997-06-10,10142355.3824
000627.SZ,000627,天茂集团,保险,主板,1996-11-12,1256491.1495
000628.SZ,000628,高新发展,建筑工程,主板,1996-11-18,778517.7084
000629.SZ,000629,钒钛股份,小金属,主板,1996-11-15,2188522.7335
000630.SZ,000630,铜陵有色,铜,主板,1996-11-20,3452680.2464
000636.SZ,000636,风华高科,元器件,主板,1996-11-29,1535356.531
000650.SZ,000650,仁和药业,中成药,主板,1996-12-10,726936.6654
000651.SZ,000651,格力电器,家用电器,主板,1996-11-18,23002511.0699
000657.SZ,000657,中钨高新,小金属,主板,1996-12-05,1011322.6828
000661.SZ,000661,长春高新,生物制药,主板,1996-12-18,3315669.9361
000676.SZ,000676,智度股份,互联网,主板,1996-12-24,802503.4706
000680.SZ,000680,山推股份,工程机械,主板,1997-01-22,991461.3318
000681.SZ,000681,视觉中国,互联网,主板,1997-01-21,761878.8147
000682.SZ,000682,东方电子,电气设备,主板,1997-01-21,1404943.2005
000683.SZ,000683,远兴能源,化工原料,主板,1997-01-31,1776067.8474
000685.SZ,000685,中山公用,水务,主板,1997-01-23,944233.5072
000686.SZ,000686,东北证券,证券,主板,1997-02-27,1458102.166
000688.SZ,000688,国城矿业,铅锌,主板,1997-01-20,1110988.3738
000690.SZ,000690,宝新能源,火力发电,主板,1997-01-28,898056.5003
000703.SZ,000703,恒逸石化,化纤,主板,1997-03-28,2111807.3738
000708.SZ,000708,中信特钢,特种钢,主板,1997-03-26,5768899.9504
000709.SZ,000709,河钢股份,普钢,主板,1997-04-16,1881045.0564
000712.SZ,000712,锦龙股份,证券,主板,1997-04-15,994513.8442
000719.SZ,000719,中原传媒,出版业,主板,1997-03-31,714515.0186
000723.SZ,000723,美锦能源,焦炭加工,主板,1997-05-15,1843128.8162
000725.SZ,000725,京东方A,元器件,主板,2001-01-12,14298849.8372
000727.SZ,000727,冠捷科技,元器件,主板,1997-05-20,901383.829
000728.SZ,000728,国元证券,证券,主板,1997-06-16,2993551.6332
000729.SZ,000729,燕京啤酒,啤酒,主板,1997-07-16,2416751.2203
000733.SZ,000733,振华科技,元器件,主板,1997-07-03,1894461.6443
000738.SZ,000738,航发控制,航空,主板,1997-06-26,2467285.1859
000739.SZ,000739,普洛药业,化学制药,主板,1997-05-09,1689007.6202
000750.SZ,000750,国海证券,证券,主板,1997-07-09,1912747.3124
000756.SZ,000756,新华制药,化学制药,主板,1997-08-06,652517.9209
000758.SZ,000758,中色股份,铅锌,主板,1997-04-16,834989.3031
000762.SZ,000762,西藏矿业,小金属,主板,1997-07-08,975459.5575
000766.SZ,000766,通化金马,化学制药,主板,1997-04-30,1365934.8609
000768.SZ,000768,中航西飞,航空,主板,1997-06-26,6376189.5985
000776.SZ,000776,广发证券,证券,主板,1997-06-11,7689159.6117
000778.SZ,000778,新兴铸管,钢加工,主板,1997-06-06,1246808.8106
000783.SZ,000783,长江证券,证券,主板,1997-07-31,2908818.3706
000786.SZ,000786,北新建材,其他建材,主板,1997-06-06,4273751.6391
000791.SZ,000791,甘肃能源,水力发电,主板,1997-10-14,926703.8505
000792.SZ,000792,盐湖股份,农药化肥,主板,1997-09-04,8306734.9666
000799.SZ,000799,酒鬼酒,白酒,主板,1997-07-18,1286718.7608
000800.SZ,000800,一汽解放,汽车整车,主板,1997-06-18,3785736.8359
000801.SZ,000801,四川九洲,家用电器,主板,1998-05-06,873476.8757
000807.SZ,000807,云铝股份,铝,主板,1998-04-08,4459718.9486
000810.SZ,000810,创维数字,家用电器,主板,1998-06-02,1043830.6002
000811.SZ,000811,冰轮环境,工程机械,主板,1998-05-28,654091.584
000818.SZ,000818,航锦科技,化工原料,主板,1997-10-17,1048564.7352
000825.SZ,000825,太钢不锈,特种钢,主板,1998-10-21,1856976.7815
000828.SZ,000828,东莞控股,路桥,主板,1997-06-17,959472.9376
000829.SZ,000829,天音控股,其他商业,主板,1997-12-02,914547.7944
000830.SZ,000830,鲁西化工,化工原料,主板,1998-08-07,1996834.6844
000831.SZ,000831,中国稀土,小金属,主板,1998-09-11,2443991.5185
000837.SZ,000837,秦川机床,机床制造,主板,1998-09-28,692255.1153
000848.SZ,000848,承德露露,软饮料,主板,1997-11-13,765092.2915
000858.SZ,000858,五粮液,白酒,主板,1998-04-27,46718045.8167
000860.SZ,000860,顺鑫农业,白酒,主板,1998-11-04,1126744.0563
000869.SZ,000869,张裕A,红黄酒,主板,2000-10-26,954467.9931
000875.SZ,000875,吉电股份,火力发电,主板,2002-09-26,1319654.0594
000876.SZ,000876,新希望,饲料,主板,1998-03-11,3875111.8423
000877.SZ,000877,天山股份,水泥,主板,1999-01-07,823607.5724
000878.SZ,000878,云南铜业,铜,主板,1998-06-02,2372249.3357
000883.SZ,000883,湖北能源,水力发电,主板,1998-05-19,3077884.3157
000885.SZ,000885,城发环境,环境保护,主板,1999-03-19,708854.3935
000887.SZ,000887,中鼎股份,汽车配件,主板,1998-12-03,1570672.8766
000893.SZ,000893,亚钾国际,农药化肥,主板,1998-12-24,1318425.0322
000895.SZ,000895,双汇发展,食品,主板,1998-12-10,8286183.9956
000898.SZ,000898,鞍钢股份,普钢,主板,1997-12-25,1591454.5488
000899.SZ,000899,赣能股份,火力发电,主板,1997-11-26,752247.553
000901.SZ,000901,航天科技,汽车配件,主板,1999-04-01,762274.6789
000902.SZ,000902,新洋丰,农药化肥,主板,1999-04-08,1325627.3938
000913.SZ,000913,钱江摩托,摩托车,主板,1999-05-14,748783.8918
000917.SZ,000917,电广传媒,广告包装,主板,1999-03-25,725739.1939
000921.SZ,000921,海信家电,家用电器,主板,1999-07-13,2562246.0289
000923.SZ,000923,河钢资源,普钢,主板,1999-07-14,831333.9452
000927.SZ,000927,中国铁物,仓储物流,主板,1999-07-27,1470235.1912
000928.SZ,000928,中钢国际,建筑工程,主板,1999-03-12,796218.0244
000930.SZ,000930,中粮科技,农业综合,主板,1999-07-12,913265.7966
000932.SZ,000932,华菱钢铁,普钢,主板,1999-08-03,2563070.7823
000933.SZ,000933,神火股份,铝,主板,1999-08-31,3611534.2562
000935.SZ,000935,四川双马,水泥,主板,1999-08-24,897042.3913
000937.SZ,000937,冀中能源,煤炭开采,主板,1999-09-09,1685827.9084
000938.SZ,000938,紫光股份,IT设备,主板,1999-11-04,5582875.914
000950.SZ,000950,重药控股,医药商业,主板,1999-09-16,846810.501
000951.SZ,000951,中国重汽,汽车整车,主板,1999-11-25,1769353.2562
000958.SZ,000958,电投产融,多元金融,主板,1999-12-23,1943405.9632
000959.SZ,000959,首钢股份,普钢,主板,1999-12-16,1841555.6121
000960.SZ,000960,锡业股份,小金属,主板,2000-02-21,2286018.9113
000963.SZ,000963,华东医药,化学制药,主板,2000-01-27,5042603.4854
000966.SZ,000966,长源电力,火力发电,主板,2000-03-16,1143720.3228
000967.SZ,000967,盈峰环境,环境保护,主板,2000-03-30,1266173.5352
000969.SZ,000969,安泰科技,小金属,主板,2000-05-29,857736.2893
000970.SZ,000970,中科三环,矿物制品,主板,2000-04-20,1006620.94
000975.SZ,000975,山金国际,黄金,主板,2000-06-08,4193235.861
000977.SZ,000977,浪潮信息,IT设备,主板,2000-06-08,4925774.2797
000983.SZ,000983,山西焦煤,煤炭开采,主板,2000-07-26,3753932.745
000987.SZ,000987,越秀资本,多元金融,主板,2000-07-18,2743331.7361
000988.SZ,000988,华工科技,专用机械,主板,2000-06-08,2981792.4443
000990.SZ,000990,诚志股份,化工原料,主板,2000-07-06,812993.3088
000997.SZ,000997,新大陆,IT设备,主板,2000-08-07,1382508.4704
000998.SZ,000998,隆平高科,种植业,主板,2000-12-11,1250613.0692
000999.SZ,000999,华润三九,中成药,主板,2000-03-09,5036468.3455
001203.SZ,001203,大中矿业,普钢,主板,2021-05-10,952297.382
001213.SZ,001213,中铁特货,铁路,主板,2021-09-08,1702222.2221
001286.SZ,001286,陕西能源,火力发电,主板,2023-04-10,1032150.0
001287.SZ,001287,中电港,元器件,主板,2023-04-10,708141.6923
001301.SZ,001301,尚太科技,电气设备,主板,2022-12-28,672725.392
001696.SZ,001696,宗申动力,摩托车,主板,1997-03-06,1111500.6371
001872.SZ,001872,招商港口,港口,主板,1993-05-05,3481003.6687
001914.SZ,001914,招商积余,房产服务,主板,1994-09-28,975515.3392
001965.SZ,001965,招商公路,路桥,主板,2017-12-25,8416296.3442
001979.SZ,001979,招商蛇口,全国地产,主板,2015-12-30,8056216.2526
002001.SZ,002001,新和成,化学制药,主板,2004-06-25,5934888.8446
002003.SZ,002003,伟星股份,服饰,主板,2004-06-25,1282071.5084
002004.SZ,002004,华邦健康,农药化肥,主板,2004-06-25,786771.7237
002007.SZ,002007,华兰生物,生物制药,主板,2004-06-25,2316798.308
002008.SZ,002008,大族激光,专用机械,主板,2004-06-25,1903728.0221
002010.SZ,002010,传化智联,仓储物流,主板,2004-06-29,1042419.2273
002011.SZ,002011,盾安环境,家用电器,主板,2004-07-05,930973.1749
002015.SZ,002015,协鑫能科,新型电力,主板,2004-07-08,1092497.4652
002019.SZ,002019,亿帆医药,化学制药,主板,2004-07-13,880181.8877
002020.SZ,002020,京新药业,化学制药,主板,2004-07-15,795641.2002
002025.SZ,002025,航天电器,元器件,主板,2004-07-26,2076802.5575
002027.SZ,002027,分众传媒,广告包装,主板,2004-08-04,8492013.4389
002028.SZ,002028,思源电气,电气设备,主板,2004-08-05,4070810.9828
002030.SZ,002030,达安基因,医疗保健,主板,2004-08-09,735405.7208
002032.SZ,002032,苏泊尔,家用电器,主板,2004-08-17,4228759.0286
002036.SZ,002036,联创电子,元器件,主板,2004-09-03,734304.1565
002041.SZ,002041,登海种业,种植业,主板,2005-04-18,719840.0
002043.SZ,002043,兔宝宝,其他建材,主板,2005-05-10,754011.9895
002044.SZ,002044,美年健康,医疗保健,主板,2005-05-18,1363101.9494
002048.SZ,002048,宁波华翔,汽车配件,主板,2005-06-03,654851.7312
002049.SZ,002049,紫光国微,半导体,主板,2005-06-06,4046884.2507
002050.SZ,002050,三花智控,家用电器,主板,2005-06-07,6805014.3612
002051.SZ,002051,中工国际,建筑工程,主板,2006-06-19,864873.0824
002053.SZ,002053,云南能投,食品,主板,2006-06-27,972259.5157
002056.SZ,002056,横店东磁,电气设备,主板,2006-08-02,1893192.5805
002061.SZ,002061,浙江交科,建筑工程,主板,2006-08-16,914896.5408
002063.SZ,002063,远光软件,软件服务,主板,2006-08-23,851267.6492
002064.SZ,002064,华峰化学,化纤,主板,2006-08-23,3491153.3533
002065.SZ,002065,东华软件,软件服务,主板,2006-08-23,1398710.3132
002073.SZ,002073,软控股份,专用机械,主板,2006-10-18,675407.5832
002074.SZ,002074,国轩高科,电气设备,主板,2006-10-18,2512300.8736
002075.SZ,002075,沙钢股份,特种钢,主板,2006-10-25,1066197.4531
002078.SZ,002078,太阳纸业,造纸,主板,2006-11-16,3582623.0725
002079.SZ,002079,苏州固锝,电气设备,主板,2006-11-16,665236.0291
002080.SZ,002080,中材科技,玻璃,主板,2006-11-20,1676445.4604
002081.SZ,002081,金螳螂,装修装饰,主板,2006-11-20,798318.6127
002085.SZ,002085,万丰奥威,汽车配件,主板,2006-11-28,2696587.8504
002091.SZ,002091,江苏国泰,商贸代理,主板,2006-12-08,1090909.094
002099.SZ,002099,海翔药业,化学制药,主板,2006-12-26,876161.667
002100.SZ,002100,天康生物,饲料,主板,2006-12-26,835533.9272
002101.SZ,002101,广东鸿图,汽车配件,主板,2006-12-29,657221.6036
002110.SZ,002110,三钢闽光,普钢,主板,2007-01-26,702003.0296
002120.SZ,002120,韵达股份,仓储物流,主板,2007-03-06,2178905.4164
002126.SZ,002126,银轮股份,汽车配件,主板,2007-04-18,1320686.3622
002128.SZ,002128,电投能源,铝,主板,2007-04-18,3690299.3188
002129.SZ,002129,TCL中环,电气设备,主板,2007-04-20,3337087.5826
002130.SZ,002130,沃尔核材,电气设备,主板,2007-04-20,1449012.9896
002131.SZ,002131,利欧股份,互联网,主板,2007-04-27,871834.2731
002138.SZ,002138,顺络电子,元器件,主板,2007-06-13,1871543.8826
002139.SZ,002139,拓邦股份,元器件,主板,2007-06-29,1017831.6122
002142.SZ,002142,宁波银行,银行,主板,2007-07-19,13725650.5686
002145.SZ,002145,中核钛白,化工原料,主板,2007-08-03,1326772.904
002151.SZ,002151,北斗星通,通信设备,主板,2007-08-13,1038502.3622
002152.SZ,002152,广电运通,IT设备,主板,2007-08-13,2422562.5039
002153.SZ,002153,石基信息,软件服务,主板,2007-08-13,943860.6444
002155.SZ,002155,湖南黄金,黄金,主板,2007-08-16,1917058.9181
002156.SZ,002156,通富微电,半导体,主板,2007-08-16,2890691.3332
002158.SZ,002158,汉钟精机,工程机械,主板,2007-08-17,891115.5888
002171.SZ,002171,楚江新材,铜,主板,2007-09-21,756461.0522
002174.SZ,002174,游族网络,互联网,主板,2007-09-25,696844.6193
002176.SZ,002176,江特电机,小金属,主板,2007-10-12,1160092.9989
002179.SZ,002179,中航光电,元器件,主板,2007-11-01,7875119.0963
002180.SZ,002180,纳思达,IT设备,主板,2007-11-13,3338527.3226
002182.SZ,002182,宝武镁业,小金属,主板,2007-11-13,742112.9753
002183.SZ,002183,怡亚通,仓储物流,主板,2007-11-13,875187.0087
002185.SZ,002185,华天科技,半导体,主板,2007-11-20,2463675.9008
002192.SZ,002192,融捷股份,小金属,主板,2007-12-05,784097.8099
002195.SZ,002195,岩山科技,软件服务,主板,2007-12-12,1307840.4198
002202.SZ,002202,金风科技,电气设备,主板,2007-12-26,2857937.6007
002203.SZ,002203,海亮股份,铜,主板,2008-01-16,1586704.5728
002204.SZ,002204,大连重工,专用机械,主板,2008-01-16,807312.6734
002221.SZ,002221,东华能源,石油加工,主板,2008-03-06,1249060.832
002222.SZ,002222,福晶科技,元器件,主板,2008-03-19,1063172.5448
002223.SZ,002223,鱼跃医疗,医疗保健,主板,2008-04-18,3016897.1079
002226.SZ,002226,江南化工,化工原料,主板,2008-05-06,720100.5072
002230.SZ,002230,科大讯飞,软件服务,主板,2008-05-12,7831381.9013
002233.SZ,002233,塔牌集团,水泥,主板,2008-05-16,836422.4461
002236.SZ,002236,大华股份,IT设备,主板,2008-05-20,3023350.8084
002237.SZ,002237,恒邦股份,黄金,主板,2008-05-20,876748.3359
002239.SZ,002239,奥特佳,汽车配件,主板,2008-05-22,778356.7546
002240.SZ,002240,盛新锂能,小金属,主板,2008-05-23,1035646.8157
002241.SZ,002241,歌尔股份,元器件,主板,2008-05-22,5779149.623
002242.SZ,002242,九阳股份,家用电器,主板,2008-05-28,726654.7093
002244.SZ,002244,滨江集团,区域地产,主板,2008-05-29,2387294.8286
002245.SZ,002245,蔚蓝锂芯,电气设备,主板,2008-06-05,790438.9302
002249.SZ,002249,大洋电机,电气设备,主板,2008-06-19,889881.8148
002252.SZ,002252,上海莱士,生物制药,主板,2008-06-23,4518291.7258
002254.SZ,002254,泰和新材,化纤,主板,2008-06-25,686939.4115
002261.SZ,002261,拓维信息,软件服务,主板,2008-07-23,1549007.4765
002262.SZ,002262,恩华药业,化学制药,主板,2008-07-23,2184200.1464
002266.SZ,002266,浙富控股,环境保护,主板,2008-08-06,1420072.3039
002267.SZ,002267,陕天然气,供气供热,主板,2008-08-13,758435.4535
002268.SZ,002268,电科网安,IT设备,主板,2008-08-11,1214322.7046
002270.SZ,002270,华明装备,电气设备,主板,2008-09-05,1157058.4321
002271.SZ,002271,东方雨虹,其他建材,主板,2008-09-10,2090665.5262
002273.SZ,002273,水晶光电,元器件,主板,2008-09-19,2235125.5058
002274.SZ,002274,华昌化工,农药化肥,主板,2008-09-25,674313.5245
002275.SZ,002275,桂林三金,中成药,主板,2009-07-10,767563.7269
002276.SZ,002276,万马股份,电气设备,主板,2009-07-10,682451.5851
002281.SZ,002281,光迅科技,通信设备,主板,2009-08-21,2116983.9488
002287.SZ,002287,奇正藏药,中成药,主板,2009-08-28,1021972.4801
002294.SZ,002294,信立泰,化学制药,主板,2009-09-10,3471872.2676
002299.SZ,002299,圣农发展,农业综合,主板,2009-10-21,1395018.191
002302.SZ,002302,西部建设,水泥,主板,2009-11-03,708180.7645
002304.SZ,002304,洋河股份,白酒,主板,2009-11-06,11570842.1136
002311.SZ,002311,海大集团,饲料,主板,2009-11-27,6069865.2773
002312.SZ,002312,川发龙蟒,化工原料,主板,2009-12-03,1403978.394
002317.SZ,002317,众生药业,中成药,主板,2009-12-11,856819.5818
002318.SZ,002318,久立特材,特种钢,主板,2009-12-11,1837916.6999
002320.SZ,002320,海峡股份,水运,主板,2009-12-16,1101092.9944
002332.SZ,002332,仙琚制药,化学制药,主板,2010-01-12,1160364.1966
002335.SZ,002335,科华数据,电气设备,主板,2010-01-13,768789.3987
002340.SZ,002340,格林美,小金属,主板,2010-01-22,3016599.6495
002352.SZ,002352,顺丰控股,仓储物流,主板,2010-02-05,18315991.9789
002353.SZ,002353,杰瑞股份,化工机械,主板,2010-02-05,2052568.6804
002368.SZ,002368,太极股份,软件服务,主板,2010-03-12,989245.292
002371.SZ,002371,北方华创,半导体,主板,2010-03-16,15706729.108
002372.SZ,002372,伟星新材,其他建材,主板,2010-03-18,1681190.8186
002373.SZ,002373,千方科技,软件服务,主板,2010-03-18,1082788.983
002378.SZ,002378,章源钨业,小金属,主板,2010-03-31,702712.6754
002384.SZ,002384,东山精密,元器件,主板,2010-04-09,2882162.8621
002385.SZ,002385,大北农,饲料,主板,2010-04-09,1325072.01
002387.SZ,002387,维信诺,元器件,主板,2010-04-13,854105.3733
002389.SZ,002389,航天彩虹,航空,主板,2010-04-13,1382198.3668
002396.SZ,002396,星网锐捷,通信设备,主板,2010-06-23,834090.7975
002399.SZ,002399,海普瑞,化学制药,主板,2010-05-06,1176111.2069
002400.SZ,002400,省广集团,广告包装,主板,2010-05-06,833737.5105
002402.SZ,002402,和而泰,元器件,主板,2010-05-11,761311.8581
002405.SZ,002405,四维图新,软件服务,主板,2010-05-18,1777938.8389
002407.SZ,002407,多氟多,化工原料,主板,2010-05-18,1080314.576
002408.SZ,002408,齐翔腾达,化工原料,主板,2010-05-18,1350805.1015
002409.SZ,002409,雅克科技,半导体,主板,2010-05-25,1592932.2577
002410.SZ,002410,广联达,软件服务,主板,2010-05-25,1596310.9998
002414.SZ,002414,高德红外,电器仪表,主板,2010-07-16,2073153.5829
002415.SZ,002415,海康威视,IT设备,主板,2010-05-28,23830398.9617
002416.SZ,002416,爱施德,电器连锁,主板,2010-05-28,1173724.2275
002422.SZ,002422,科伦药业,化学制药,主板,2010-06-03,3444398.5972
002423.SZ,002423,中粮资本,多元金融,主板,2010-06-03,1870933.7269
002428.SZ,002428,云南锗业,小金属,主板,2010-06-08,755562.2181
002429.SZ,002429,兆驰股份,家用电器,主板,2010-06-10,2085717.5213
002430.SZ,002430,杭氧股份,化工机械,主板,2010-06-10,1743070.97
002432.SZ,002432,九安医疗,医疗保健,主板,2010-06-10,1727281.3102
002434.SZ,002434,万里扬,汽车配件,主板,2010-06-18,659604.5482
002436.SZ,002436,兴森科技,元器件,主板,2010-06-18,1282852.4609
002439.SZ,002439,启明星辰,软件服务,主板,2010-06-23,990668.2139
002444.SZ,002444,巨星科技,轻工机械,主板,2010-07-13,3226251.1276
002456.SZ,002456,欧菲光,元器件,主板,2010-08-03,2727535.0506
002459.SZ,002459,晶澳科技,电气设备,主板,2010-08-10,3495480.4581
002460.SZ,002460,赣锋锂业,小金属,主板,2010-08-10,3325193.6608
002461.SZ,002461,珠江啤酒,啤酒,主板,2010-08-18,1868049.2371
002463.SZ,002463,沪电股份,元器件,主板,2010-08-18,6699059.0905
002465.SZ,002465,海格通信,通信设备,主板,2010-08-31,2171536.1947
002466.SZ,002466,天齐锂业,小金属,主板,2010-08-31,4047978.954
002468.SZ,002468,申通快递,仓储物流,主板,2010-09-08,1554711.5746
002472.SZ,002472,双环传动,汽车配件,主板,2010-09-10,1640323.6523
002475.SZ,002475,立讯精密,元器件,主板,2010-09-15,27866892.0717
002484.SZ,002484,江海股份,元器件,主板,2010-09-29,1077778.2977
002487.SZ,002487,大金重工,电气设备,主板,2010-10-15,1171618.934
002488.SZ,002488,金固股份,汽车配件,主板,2010-10-21,681782.2433
002493.SZ,002493,荣盛石化,化纤,主板,2010-11-02,8396480.625
002497.SZ,002497,雅化集团,小金属,主板,2010-11-09,921833.4466
002498.SZ,002498,汉缆股份,电气设备,主板,2010-11-09,984731.616
002500.SZ,002500,山西证券,证券,主板,2010-11-15,1852322.1183
002506.SZ,002506,协鑫集成,电气设备,主板,2010-11-18,1093652.8759
002507.SZ,002507,涪陵榨菜,食品,主板,2010-11-23,1505078.0147
002508.SZ,002508,老板电器,家用电器,主板,2010-11-23,1793659.3796
002511.SZ,002511,中顺洁柔,造纸,主板,2010-11-25,812128.0812
002517.SZ,002517,恺英网络,互联网,主板,2010-12-07,1839601.6708
002518.SZ,002518,科士达,电气设备,主板,2010-12-07,900360.277
002531.SZ,002531,天顺风能,电气设备,主板,2010-12-31,1263314.3497
002532.SZ,002532,天山铝业,铝,主板,2010-12-31,2952953.8982
002534.SZ,002534,西子洁能,专用机械,主板,2011-01-10,696468.7459
002544.SZ,002544,普天科技,通信设备,主板,2011-01-28,1173521.9451
002545.SZ,002545,东方铁塔,农药化肥,主板,2011-02-11,682618.8796
002555.SZ,002555,三七互娱,互联网,主板,2011-03-02,2222362.5418
002557.SZ,002557,洽洽食品,食品,主板,2011-03-02,1466239.9425
002558.SZ,002558,巨人网络,互联网,主板,2011-03-02,1904468.4218
002563.SZ,002563,森马服饰,服饰,主板,2011-03-11,1088762.0736
002567.SZ,002567,唐人神,饲料,主板,2011-03-25,684263.8703
002568.SZ,002568,百润股份,红黄酒,主板,2011-03-25,1282321.5047
