ts_code,symbol,name,industry,market,list_date,circ_mv
000541.SZ,000541,佛山照明,家用电器,主板,1993-11-23,536107.5924
000543.SZ,000543,皖能电力,火力发电,主板,1993-12-20,1718282.4049
000544.SZ,000544,中原环保,环境保护,主板,1993-12-08,679355.0881
000546.SZ,000546,金圆股份,环境保护,主板,1993-12-15,357681.2228
000547.SZ,000547,航天发展,通信设备,主板,1993-11-30,981600.7301
000550.SZ,000550,江铃汽车,汽车整车,主板,1993-12-01,1090328.0255
000551.SZ,000551,创元科技,专用机械,主板,1994-01-06,340773.2
000552.SZ,000552,甘肃能化,煤炭开采,主板,1994-01-06,849476.4686
000553.SZ,000553,安道麦A,农药化肥,主板,1993-12-03,933961.9408
000555.SZ,000555,神州信息,软件服务,主板,1994-04-08,812834.2619
000557.SZ,000557,西部创业,铁路,主板,1994-06-17,567129.401
000559.SZ,000559,万向钱潮,汽车配件,主板,1994-01-10,1622155.3854
000560.SZ,000560,我爱我家,房产服务,主板,1994-02-02,536754.8298
000561.SZ,000561,烽火电子,通信设备,主板,1994-05-09,390715.3192
000563.SZ,000563,陕国投A,多元金融,主板,1994-01-10,1411455.8188
000564.SZ,000564,供销大集,百货,主板,1994-01-10,2470051.2468
000566.SZ,000566,海南海药,化学制药,主板,1994-05-25,575959.4081
000567.SZ,000567,海德股份,多元金融,主板,1994-05-25,902817.8474
000568.SZ,000568,泸州老窖,白酒,主板,1994-05-09,15052864.9158
000572.SZ,000572,海马汽车,汽车整车,主板,1994-08-08,500857.3433
000581.SZ,000581,威孚高科,汽车配件,主板,1998-09-24,1315608.7884
000582.SZ,000582,北部湾港,港口,主板,1995-11-02,972492.3593
000589.SZ,000589,贵州轮胎,汽车配件,主板,1996-03-08,664066.6567
000591.SZ,000591,太阳能,新型电力,主板,1996-02-08,1464555.2843
000595.SZ,000595,宝塔实业,机械基件,主板,1996-04-19,556512.7058
000596.SZ,000596,古井贡酒,白酒,主板,1996-09-27,5985990.0
000597.SZ,000597,东北制药,化学制药,主板,1996-05-23,583849.219
000598.SZ,000598,兴蓉环境,水务,主板,1996-05-29,1877173.713
000600.SZ,000600,建投能源,火力发电,主板,1996-06-06,468721.8767
000601.SZ,000601,韶能股份,水力发电,主板,1996-08-30,369374.192
000603.SZ,000603,盛达资源,铅锌,主板,1996-08-23,636284.7982
000612.SZ,000612,焦作万方,铝,主板,1996-09-26,610007.1137
000617.SZ,000617,中油资本,多元金融,主板,1996-10-22,6358965.7767
000620.SZ,000620,新华联,全国地产,主板,1996-10-29,559581.59
000623.SZ,000623,吉林敖东,中成药,主板,1996-10-28,1529991.0864
000625.SZ,000625,长安汽车,汽车整车,主板,1997-06-10,9682459.1059
000627.SZ,000627,天茂集团,保险,主板,1996-11-12,1411276.2912
000628.SZ,000628,高新发展,建筑工程,主板,1996-11-18,747592.1345
000629.SZ,000629,钒钛股份,小金属,主板,1996-11-15,2087372.5231
000630.SZ,000630,铜陵有色,铜,主板,1996-11-20,3084254.0006
000631.SZ,000631,顺发恒业,综合类,主板,1996-11-22,529356.6776
000636.SZ,000636,风华高科,元器件,主板,1996-11-29,1508745.2271
000650.SZ,000650,仁和药业,中成药,主板,1996-12-10,694983.4053
000651.SZ,000651,格力电器,家用电器,主板,1996-11-18,21438695.2257
000652.SZ,000652,泰达股份,批发业,主板,1996-11-28,449708.5032
000657.SZ,000657,中钨高新,小金属,主板,1996-12-05,928918.6124
000661.SZ,000661,长春高新,生物制药,主板,1996-12-18,3220931.3211
000665.SZ,000665,湖北广电,影视音像,主板,1996-12-10,385480.4019
000670.SZ,000670,盈方微,元器件,主板,1996-12-17,315560.6331
000672.SZ,000672,上峰水泥,水泥,主板,1996-12-18,588423.0382
000676.SZ,000676,智度股份,互联网,主板,1996-12-24,727940.156
000680.SZ,000680,山推股份,工程机械,主板,1997-01-22,875049.6451
000681.SZ,000681,视觉中国,互联网,主板,1997-01-21,732133.7678
000682.SZ,000682,东方电子,电气设备,主板,1997-01-21,1411646.1738
000683.SZ,000683,远兴能源,化工原料,主板,1997-01-31,1648033.3815
000685.SZ,000685,中山公用,水务,主板,1997-01-23,902852.7559
000686.SZ,000686,东北证券,证券,主板,1997-02-27,1357462.6907
000688.SZ,000688,国城矿业,铅锌,主板,1997-01-20,1014866.6432
000690.SZ,000690,宝新能源,火力发电,主板,1997-01-28,839345.7848
000697.SZ,000697,炼石航空,航空,主板,1997-03-25,306246.5076
000700.SZ,000700,模塑科技,汽车配件,主板,1997-02-28,507662.5101
000703.SZ,000703,恒逸石化,化纤,主板,1997-03-28,2038860.6597
000708.SZ,000708,中信特钢,特种钢,主板,1997-03-26,5249042.8245
000709.SZ,000709,河钢股份,普钢,主板,1997-04-16,1736349.2829
000712.SZ,000712,锦龙股份,证券,主板,1997-04-15,843233.1605
000713.SZ,000713,丰乐种业,种植业,主板,1997-04-22,336480.209
000717.SZ,000717,中南股份,普钢,主板,1997-05-08,411999.0528
000718.SZ,000718,苏宁环球,区域地产,主板,1997-04-08,390467.4914
000719.SZ,000719,中原传媒,出版业,主板,1997-03-31,717183.6087
000722.SZ,000722,湖南发展,其他建材,主板,1997-05-22,387572.1655
000723.SZ,000723,美锦能源,焦炭加工,主板,1997-05-15,1697053.339
000725.SZ,000725,京东方A,元器件,主板,2001-01-12,13672353.8392
000726.SZ,000726,鲁泰A,纺织,主板,2000-12-25,308397.0502
000727.SZ,000727,冠捷科技,元器件,主板,1997-05-20,869676.8602
000728.SZ,000728,国元证券,证券,主板,1997-06-16,2775362.7387
000729.SZ,000729,燕京啤酒,啤酒,主板,1997-07-16,2321386.167
000731.SZ,000731,四川美丰,农药化肥,主板,1997-06-17,379240.6065
000733.SZ,000733,振华科技,元器件,主板,1997-07-03,1874525.7719
000735.SZ,000735,罗牛山,农业综合,主板,1997-06-11,543223.628
000736.SZ,000736,中交地产,全国地产,主板,1997-04-25,516011.7972
000737.SZ,000737,北方铜业,铜,主板,1997-04-28,562137.6217
000738.SZ,000738,航发控制,航空,主板,1997-06-26,2423884.1138
000739.SZ,000739,普洛药业,化学制药,主板,1997-05-09,1735762.1564
000750.SZ,000750,国海证券,证券,主板,1997-07-09,1715676.3772
000751.SZ,000751,锌业股份,铅锌,主板,1997-06-26,346827.7196
000755.SZ,000755,山西高速,路桥,主板,1997-06-27,600129.8702
000756.SZ,000756,新华制药,化学制药,主板,1997-08-06,637259.5926
000758.SZ,000758,中色股份,铅锌,主板,1997-04-16,779848.5
000761.SZ,000761,本钢板材,普钢,主板,1998-01-15,849182.6257
000762.SZ,000762,西藏矿业,小金属,主板,1997-07-08,970251.5513
000766.SZ,000766,通化金马,化学制药,主板,1997-04-30,1352410.7534
000767.SZ,000767,晋控电力,火力发电,主板,1997-06-09,629045.2302
000768.SZ,000768,中航西飞,航空,主板,1997-06-26,6401107.4042
000776.SZ,000776,广发证券,证券,主板,1997-06-11,7274809.2093
000777.SZ,000777,中核科技,机械基件,主板,1997-07-10,494983.3777
000778.SZ,000778,新兴铸管,钢加工,主板,1997-06-06,1207846.0352
000779.SZ,000779,甘咨询,建筑工程,主板,1997-05-28,334648.008
000783.SZ,000783,长江证券,证券,主板,1997-07-31,2715265.8175
000785.SZ,000785,居然之家,百货,主板,1997-07-11,1370532.3637
000786.SZ,000786,北新建材,其他建材,主板,1997-06-06,3813401.0042
000788.SZ,000788,北大医药,化学制药,主板,1997-06-16,315277.3478
000789.SZ,000789,万年青,水泥,主板,1997-09-23,340483.0372
000791.SZ,000791,甘肃能源,水力发电,主板,1997-10-14,856280.76
000792.SZ,000792,盐湖股份,农药化肥,主板,1997-09-04,8089423.3913
000795.SZ,000795,英洛华,矿物制品,主板,1997-08-08,596317.8382
000797.SZ,000797,中国武夷,全国地产,主板,1997-07-15,387845.0842
000799.SZ,000799,酒鬼酒,白酒,主板,1997-07-18,1144399.8676
000800.SZ,000800,一汽解放,汽车整车,主板,1997-06-18,3559239.7602
000801.SZ,000801,四川九洲,家用电器,主板,1998-05-06,838701.4497
000802.SZ,000802,北京文化,影视音像,主板,1998-01-08,350577.975
000807.SZ,000807,云铝股份,铝,主板,1998-04-08,3981148.7971
000810.SZ,000810,创维数字,家用电器,主板,1998-06-02,1033772.2753
000811.SZ,000811,冰轮环境,工程机械,主板,1998-05-28,599646.1044
000813.SZ,000813,德展健康,化学制药,主板,1998-05-19,532496.1485
000815.SZ,000815,美利云,造纸,主板,1998-06-09,509627.8047
000818.SZ,000818,航锦科技,化工原料,主板,1997-10-17,975409.056
000819.SZ,000819,岳阳兴长,石油加工,主板,1997-06-25,550759.4996
000821.SZ,000821,京山轻机,电气设备,主板,1998-06-26,610100.3301
000822.SZ,000822,山东海化,化工原料,主板,1998-07-03,426958.8487
000823.SZ,000823,超声电子,元器件,主板,1997-10-08,403245.2962
000825.SZ,000825,太钢不锈,特种钢,主板,1998-10-21,1697481.8432
000828.SZ,000828,东莞控股,路桥,主板,1997-06-17,905418.1242
000829.SZ,000829,天音控股,其他商业,主板,1997-12-02,874606.7373
000830.SZ,000830,鲁西化工,化工原料,主板,1998-08-07,1861681.9079
000831.SZ,000831,中国稀土,小金属,主板,1998-09-11,2391991.699
000837.SZ,000837,秦川机床,机床制造,主板,1998-09-28,666040.6859
000839.SZ,000839,中信国安,综合类,主板,1997-10-31,878041.1028
000848.SZ,000848,承德露露,软饮料,主板,1997-11-13,713115.913
000850.SZ,000850,华茂股份,纺织,主板,1998-10-07,313207.7638
000852.SZ,000852,石化机械,化工机械,主板,1998-11-26,485556.7116
000858.SZ,000858,五粮液,白酒,主板,1998-04-27,44000977.6818
000860.SZ,000860,顺鑫农业,白酒,主板,1998-11-04,1081496.27
000863.SZ,000863,三湘印象,区域地产,主板,1997-09-25,367702.4484
000868.SZ,000868,安凯客车,汽车整车,主板,1997-07-25,329264.4597
000869.SZ,000869,张裕A,红黄酒,主板,2000-10-26,905766.0021
000875.SZ,000875,吉电股份,火力发电,主板,2002-09-26,1224795.2053
000876.SZ,000876,新希望,饲料,主板,1998-03-11,3798421.6196
000877.SZ,000877,天山股份,水泥,主板,1999-01-07,781698.3376
000878.SZ,000878,云南铜业,铜,主板,1998-06-02,2151854.5495
000881.SZ,000881,中广核技,化工原料,主板,1998-09-02,463931.9462
000882.SZ,000882,华联股份,其他商业,主板,1998-06-16,317319.6549
000883.SZ,000883,湖北能源,水力发电,主板,1998-05-19,2941809.4301
000885.SZ,000885,城发环境,环境保护,主板,1999-03-19,684455.4198
000886.SZ,000886,海南高速,区域地产,主板,1998-01-23,426336.8875
000887.SZ,000887,中鼎股份,汽车配件,主板,1998-12-03,1548328.5762
000888.SZ,000888,峨眉山A,旅游景点,主板,1997-10-21,596992.5446
000893.SZ,000893,亚钾国际,农药化肥,主板,1998-12-24,1229934.6821
000895.SZ,000895,双汇发展,食品,主板,1998-12-10,7825455.5377
000897.SZ,000897,津滨发展,区域地产,主板,1999-04-22,320213.8435
000898.SZ,000898,鞍钢股份,普钢,主板,1997-12-25,1456180.9122
000899.SZ,000899,赣能股份,火力发电,主板,1997-11-26,713220.4426
000900.SZ,000900,现代投资,路桥,主板,1999-01-28,516038.6836
000901.SZ,000901,航天科技,汽车配件,主板,1999-04-01,730346.9436
000902.SZ,000902,新洋丰,农药化肥,主板,1999-04-08,1385052.07
000903.SZ,000903,云内动力,汽车配件,主板,1999-04-15,345647.0966
000905.SZ,000905,厦门港务,港口,主板,1999-04-29,402059.9886
000906.SZ,000906,浙商中拓,仓储物流,主板,1999-07-07,318015.4061
000910.SZ,000910,大亚圣象,家居用品,主板,1999-06-30,337024.072
000912.SZ,000912,泸天化,农药化肥,主板,1999-06-03,572320.0
000913.SZ,000913,钱江摩托,摩托车,主板,1999-05-14,760771.8113
000915.SZ,000915,华特达因,化学制药,主板,1999-06-09,569591.9955
000917.SZ,000917,电广传媒,广告包装,主板,1999-03-25,674710.6568
000920.SZ,000920,沃顿科技,塑料,主板,1999-06-16,320280.9225
000921.SZ,000921,海信家电,家用电器,主板,1999-07-13,2285049.3055
000922.SZ,000922,佳电股份,电气设备,主板,1999-06-18,526081.2507
000923.SZ,000923,河钢资源,普钢,主板,1999-07-14,766660.6851
000927.SZ,000927,中国铁物,仓储物流,主板,1999-07-27,1385530.283
000928.SZ,000928,中钢国际,建筑工程,主板,1999-03-12,751744.5852
000930.SZ,000930,中粮科技,农业综合,主板,1999-07-12,846441.4701
000932.SZ,000932,华菱钢铁,普钢,主板,1999-08-03,2348905.8382
000933.SZ,000933,神火股份,铝,主板,1999-08-31,3023818.7437
000935.SZ,000935,四川双马,水泥,主板,1999-08-24,786343.543
000936.SZ,000936,华西股份,化纤,主板,1999-08-10,472177.9506
000937.SZ,000937,冀中能源,煤炭开采,主板,1999-09-09,1598629.9131
000938.SZ,000938,紫光股份,IT设备,主板,1999-11-04,5305448.1663
000948.SZ,000948,南天信息,软件服务,主板,1999-10-14,572741.3976
000949.SZ,000949,新乡化纤,化纤,主板,1999-10-21,458942.9895
000950.SZ,000950,重药控股,医药商业,主板,1999-09-16,826072.2847
000951.SZ,000951,中国重汽,汽车整车,主板,1999-11-25,1609571.0232
000957.SZ,000957,中通客车,汽车整车,主板,2000-01-13,530649.0227
000958.SZ,000958,电投产融,多元金融,主板,1999-12-23,1744220.3105
000959.SZ,000959,首钢股份,普钢,主板,1999-12-16,1646337.7027
000960.SZ,000960,锡业股份,小金属,主板,2000-02-21,2126376.122
000962.SZ,000962,东方钽业,小金属,主板,2000-01-20,495156.4459
000963.SZ,000963,华东医药,化学制药,主板,2000-01-27,4876267.6066
000966.SZ,000966,长源电力,火力发电,主板,2000-03-16,1091483.0965
000967.SZ,000967,盈峰环境,环境保护,主板,2000-03-30,1206030.2923
000968.SZ,000968,蓝焰控股,石油开采,主板,2000-06-22,524386.4417
000969.SZ,000969,安泰科技,小金属,主板,2000-05-29,821826.2771
000970.SZ,000970,中科三环,矿物制品,主板,2000-04-20,976227.7957
000973.SZ,000973,佛塑科技,塑料,主板,2000-05-25,356011.7269
000975.SZ,000975,山金国际,黄金,主板,2000-06-08,3976858.9215
000977.SZ,000977,浪潮信息,IT设备,主板,2000-06-08,4631698.2033
000980.SZ,000980,众泰汽车,汽车配件,主板,2000-06-16,723951.1227
000981.SZ,000981,山子高科,汽车配件,主板,2000-06-22,665565.8561
000983.SZ,000983,山西焦煤,煤炭开采,主板,2000-07-26,3336313.5274
000987.SZ,000987,越秀资本,多元金融,主板,2000-07-18,2452448.2979
000988.SZ,000988,华工科技,专用机械,主板,2000-06-08,2869234.0507
000990.SZ,000990,诚志股份,化工原料,主板,2000-07-06,770460.0266
000993.SZ,000993,闽东电力,水力发电,主板,2000-07-31,339924.8732
000997.SZ,000997,新大陆,IT设备,主板,2000-08-07,1267556.0215
000998.SZ,000998,隆平高科,种植业,主板,2000-12-11,1219051.8561
000999.SZ,000999,华润三九,中成药,主板,2000-03-09,4750711.2762
001203.SZ,001203,大中矿业,普钢,主板,2021-05-10,906891.4502
001213.SZ,001213,中铁特货,铁路,主板,2021-09-08,1639999.9998
001227.SZ,001227,兰州银行,银行,主板,2022-01-17,589609.9174
001286.SZ,001286,陕西能源,火力发电,主板,2023-04-10,924000.0
001287.SZ,001287,中电港,元器件,主板,2023-04-10,697644.2243
001301.SZ,001301,尚太科技,电气设备,主板,2022-12-28,665232.9528
001309.SZ,001309,德明利,半导体,主板,2022-07-01,567224.4536
001330.SZ,001330,博纳影业,影视音像,主板,2022-08-18,425236.7683
001337.SZ,001337,四川黄金,黄金,主板,2023-03-03,607488.336
001696.SZ,001696,宗申动力,摩托车,主板,1997-03-06,1074064.3686
001872.SZ,001872,招商港口,港口,主板,1993-05-05,3296140.7485
001896.SZ,001896,豫能控股,火力发电,主板,1998-01-22,449065.6522
001914.SZ,001914,招商积余,房产服务,主板,1994-09-28,875843.1198
001965.SZ,001965,招商公路,路桥,主板,2017-12-25,8061638.7997
001979.SZ,001979,招商蛇口,全国地产,主板,2015-12-30,7190672.3577
002001.SZ,002001,新和成,化学制药,主板,2004-06-25,5675256.5482
002003.SZ,002003,伟星股份,服饰,主板,2004-06-25,1257824.2931
002004.SZ,002004,华邦健康,农药化肥,主板,2004-06-25,756656.0596
002006.SZ,002006,精工科技,专用机械,主板,2004-06-25,500676.0
002007.SZ,002007,华兰生物,生物制药,主板,2004-06-25,2247546.1846
002008.SZ,002008,大族激光,专用机械,主板,2004-06-25,1826364.5891
002009.SZ,002009,天奇股份,工程机械,主板,2004-06-29,416946.0118
002010.SZ,002010,传化智联,仓储物流,主板,2004-06-29,975704.3967
002011.SZ,002011,盾安环境,家用电器,主板,2004-07-05,942885.2332
002014.SZ,002014,永新股份,塑料,主板,2004-07-08,500994.806
002015.SZ,002015,协鑫能科,新型电力,主板,2004-07-08,1092497.4652
002016.SZ,002016,世荣兆业,区域地产,主板,2004-07-08,500021.1006
002017.SZ,002017,东信和平,通信设备,主板,2004-07-13,465808.9632
002019.SZ,002019,亿帆医药,化学制药,主板,2004-07-13,860827.9838
002020.SZ,002020,京新药业,化学制药,主板,2004-07-15,787677.5485
002023.SZ,002023,海特高新,航空,主板,2004-07-21,610468.8336
002025.SZ,002025,航天电器,元器件,主板,2004-07-26,2059152.6774
002026.SZ,002026,山东威达,机械基件,主板,2004-07-27,327857.1751
002027.SZ,002027,分众传媒,广告包装,主板,2004-08-04,7784345.6523
002028.SZ,002028,思源电气,电气设备,主板,2004-08-05,4087684.8107
002029.SZ,002029,七匹狼,服饰,主板,2004-08-06,326714.3259
002030.SZ,002030,达安基因,医疗保健,主板,2004-08-09,718564.3684
002031.SZ,002031,巨轮智能,汽车配件,主板,2004-08-16,469792.7791
002032.SZ,002032,苏泊尔,家用电器,主板,2004-08-17,4157613.5553
002033.SZ,002033,丽江股份,旅游景点,主板,2004-08-25,445078.9466
002034.SZ,002034,旺能环境,环境保护,主板,2004-08-26,570502.1614
002035.SZ,002035,华帝股份,家用电器,主板,2004-09-01,474558.0095
002036.SZ,002036,联创电子,元器件,主板,2004-09-03,780659.0817
002037.SZ,002037,保利联合,化工原料,主板,2004-09-08,312104.9001
002038.SZ,002038,双鹭药业,生物制药,主板,2004-09-09,549227.5904
002039.SZ,002039,黔源电力,水力发电,主板,2005-03-03,638344.2821
002041.SZ,002041,登海种业,种植业,主板,2005-04-18,685520.0
002042.SZ,002042,华孚时尚,纺织,主板,2005-04-27,496598.9557
002043.SZ,002043,兔宝宝,其他建材,主板,2005-05-10,679931.045
002044.SZ,002044,美年健康,医疗保健,主板,2005-05-18,1301142.7699
002045.SZ,002045,国光电器,元器件,主板,2005-05-23,617388.4092
002046.SZ,002046,国机精工,机械基件,主板,2005-05-26,486407.4677
002048.SZ,002048,宁波华翔,汽车配件,主板,2005-06-03,626130.1641
002049.SZ,002049,紫光国微,半导体,主板,2005-06-06,3880387.7534
002050.SZ,002050,三花智控,家用电器,主板,2005-06-07,6485685.2083
002051.SZ,002051,中工国际,建筑工程,主板,2006-06-19,804245.3556
002053.SZ,002053,云南能投,食品,主板,2006-06-27,919779.5987
002055.SZ,002055,得润电子,元器件,主板,2006-07-25,340621.4903
002056.SZ,002056,横店东磁,电气设备,主板,2006-08-02,1933819.0307
002057.SZ,002057,中钢天源,矿物制品,主板,2006-08-02,447146.0951
002059.SZ,002059,云南旅游,旅游景点,主板,2006-08-10,458716.4708
002060.SZ,002060,广东建工,建筑工程,主板,2006-08-10,484468.8246
002061.SZ,002061,浙江交科,建筑工程,主板,2006-08-16,857715.507
002062.SZ,002062,宏润建设,建筑工程,主板,2006-08-16,322717.1921
002063.SZ,002063,远光软件,软件服务,主板,2006-08-23,805538.3953
002064.SZ,002064,华峰化学,化纤,主板,2006-08-23,3377257.5701
002065.SZ,002065,东华软件,软件服务,主板,2006-08-23,1334736.0369
002068.SZ,002068,黑猫股份,化工原料,主板,2006-09-15,403305.5269
002073.SZ,002073,软控股份,专用机械,主板,2006-10-18,652349.5718
002074.SZ,002074,国轩高科,电气设备,主板,2006-10-18,2509688.8245
002075.SZ,002075,沙钢股份,特种钢,主板,2006-10-25,1066197.4531
002077.SZ,002077,大港股份,半导体,主板,2006-11-16,631999.5307
002078.SZ,002078,太阳纸业,造纸,主板,2006-11-16,3282682.5362
002079.SZ,002079,苏州固锝,电气设备,主板,2006-11-16,692685.0885
002080.SZ,002080,中材科技,玻璃,主板,2006-11-20,1619389.2586
002081.SZ,002081,金螳螂,装修装饰,主板,2006-11-20,761310.4651
002083.SZ,002083,孚日股份,纺织,主板,2006-11-24,341168.3262
002085.SZ,002085,万丰奥威,汽车配件,主板,2006-11-28,2690217.9578
002088.SZ,002088,鲁阳节能,矿物制品,主板,2006-11-30,499742.6177
002091.SZ,002091,江苏国泰,商贸代理,主板,2006-12-08,1054172.7702
002093.SZ,002093,国脉科技,文教休闲,主板,2006-12-15,599085.4188
002095.SZ,002095,生意宝,互联网,主板,2006-12-15,304315.4737
002096.SZ,002096,易普力,化工原料,主板,2006-12-22,557298.4657
002097.SZ,002097,山河智能,工程机械,主板,2006-12-22,573872.9737
002099.SZ,002099,海翔药业,化学制药,主板,2006-12-26,863229.3915
002100.SZ,002100,天康生物,饲料,主板,2006-12-26,817785.6575
