ts_code,symbol,name,industry,market,list_date,circ_mv
000061.SZ,000061,农产品,农业综合,主板,1997-01-10,936707.0193
000062.SZ,000062,深圳华强,元器件,主板,1997-01-30,3257547.1216
000063.SZ,000063,中兴通讯,通信设备,主板,1997-11-18,9636827.5067
000065.SZ,000065,北方国际,建筑工程,主板,1998-06-05,766346.5832
000066.SZ,000066,中国长城,IT设备,主板,1997-06-26,2633865.9728
000068.SZ,000068,华控赛格,环境保护,主板,1997-06-11,312068.1538
000069.SZ,000069,华侨城A,全国地产,主板,1997-09-10,1372028.068
000078.SZ,000078,海王生物,医药商业,主板,1998-12-18,567311.2858
000088.SZ,000088,盐田港,港口,主板,1997-07-28,971626.5243
000089.SZ,000089,深圳机场,机场,主板,1998-04-20,1228394.6994
000090.SZ,000090,天健集团,建筑工程,主板,1999-07-21,631539.4577
000096.SZ,000096,广聚能源,石油贸易,主板,2000-07-24,439840.128
000099.SZ,000099,中信海直,空运,主板,2000-07-31,1126418.2389
000100.SZ,000100,TCL科技,元器件,主板,2004-01-30,6696307.5343
000151.SZ,000151,中成股份,商贸代理,主板,2000-09-06,322099.691
000153.SZ,000153,丰原药业,化学制药,主板,2000-09-20,227428.2354
000155.SZ,000155,川能动力,新型电力,主板,2000-09-26,1219111.8218
000156.SZ,000156,华数传媒,影视音像,主板,2000-09-06,1005627.5826
000157.SZ,000157,中联重科,工程机械,主板,2000-10-12,4263517.568
000158.SZ,000158,常山北明,软件服务,主板,2000-07-24,1551298.9774
000159.SZ,000159,国际实业,石油贸易,主板,2000-09-26,283124.0499
000166.SZ,000166,申万宏源,证券,主板,2015-01-26,9532519.5947
000301.SZ,000301,东方盛虹,化纤,主板,2000-05-29,3946854.4566
000333.SZ,000333,美的集团,家用电器,主板,2013-09-18,44903292.0868
000338.SZ,000338,潍柴动力,汽车配件,主板,2007-04-30,6276052.5646
000400.SZ,000400,许继电气,电气设备,主板,1997-04-18,3073360.3018
000401.SZ,000401,冀东水泥,水泥,主板,1996-06-14,690095.7701
000402.SZ,000402,金融街,全国地产,主板,1996-06-26,666375.2681
000403.SZ,000403,派林生物,生物制药,主板,1996-06-28,1472288.4216
000404.SZ,000404,长虹华意,家用电器,主板,1996-06-19,429653.2866
000407.SZ,000407,胜利股份,供气供热,主板,1996-07-03,239084.3039
000408.SZ,000408,藏格矿业,农药化肥,主板,1996-06-28,3859382.1553
000409.SZ,000409,云鼎科技,软件服务,主板,1996-06-27,306934.7276
000410.SZ,000410,沈阳机床,机床制造,主板,1996-07-18,1035444.2215
000411.SZ,000411,英特集团,医药商业,主板,1996-07-16,293253.7055
000415.SZ,000415,渤海租赁,多元金融,主板,1996-07-16,1202574.8897
000417.SZ,000417,合百集团,百货,主板,1996-08-12,327191.5294
000419.SZ,000419,通程控股,百货,主板,1996-08-16,240263.5335
000420.SZ,000420,吉林化纤,化纤,主板,1996-08-02,695619.1345
000421.SZ,000421,南京公用,供气供热,主板,1996-08-06,265883.5069
000422.SZ,000422,湖北宜化,农药化肥,主板,1996-08-15,1170496.7078
000423.SZ,000423,东阿阿胶,中成药,主板,1996-07-29,2971953.0428
000425.SZ,000425,徐工机械,工程机械,主板,1996-08-28,5318660.446
000426.SZ,000426,兴业银锡,铅锌,主板,1996-08-28,1709712.8352
000428.SZ,000428,华天酒店,酒店餐饮,主板,1996-08-08,296492.916
000429.SZ,000429,粤高速A,路桥,主板,1998-02-20,1424539.5873
000430.SZ,000430,张家界,旅游景点,主板,1996-08-29,181792.8624
000488.SZ,000488,晨鸣纸业,造纸,主板,2000-11-20,563749.6821
000498.SZ,000498,山东路桥,建筑工程,主板,1997-06-09,714372.1241
000501.SZ,000501,武商集团,百货,主板,1992-11-20,546256.9565
000503.SZ,000503,国新健康,软件服务,主板,1992-11-30,691500.7202
000504.SZ,000504,南华生物,医疗保健,主板,1992-12-08,220264.109
000505.SZ,000505,京粮控股,食品,主板,1992-12-21,377531.0606
000507.SZ,000507,珠海港,港口,主板,1993-03-26,397028.6113
000509.SZ,000509,华塑控股,元器件,主板,1993-05-07,271500.5764
000510.SZ,000510,新金路,化工原料,主板,1993-05-07,167921.8307
000513.SZ,000513,丽珠集团,化学制药,主板,1993-10-28,2132211.9865
000514.SZ,000514,渝开发,区域地产,主板,1993-07-12,284350.8152
000516.SZ,000516,国际医学,医疗保健,主板,1993-08-09,933979.7899
000517.SZ,000517,荣安地产,区域地产,主板,1993-08-06,490921.324
000518.SZ,000518,四环生物,生物制药,主板,1993-09-08,205907.1386
000519.SZ,000519,中兵红箭,专用机械,主板,1993-10-08,1650182.3937
000520.SZ,000520,凤凰航运,水运,主板,1993-10-25,230755.0277
000521.SZ,000521,长虹美菱,家用电器,主板,1993-10-18,835838.2954
000523.SZ,000523,红棉股份,食品,主板,1993-11-08,443320.0593
000524.SZ,000524,岭南控股,旅游服务,主板,1993-11-18,560769.1972
000526.SZ,000526,学大教育,文教休闲,主板,1993-11-01,584975.9717
000528.SZ,000528,柳工,工程机械,主板,1993-11-18,1525691.0499
000529.SZ,000529,广弘控股,食品,主板,1993-11-18,288361.4948
000530.SZ,000530,冰山冷热,机械基件,主板,1993-12-08,222006.7869
000531.SZ,000531,穗恒运A,火力发电,主板,1994-01-06,417573.0757
000532.SZ,000532,华金资本,多元金融,主板,1994-01-03,375499.8724
000533.SZ,000533,顺钠股份,电气设备,主板,1994-01-03,220538.5728
000534.SZ,000534,万泽股份,生物制药,主板,1994-01-10,457214.9052
000536.SZ,000536,华映科技,元器件,主板,1993-11-26,884186.4051
000537.SZ,000537,中绿电,新型电力,主板,1993-12-10,1497466.6589
000538.SZ,000538,云南白药,中成药,主板,1993-12-15,8954933.5771
000539.SZ,000539,粤电力A,火力发电,主板,1993-11-26,1095621.6624
000541.SZ,000541,佛山照明,家用电器,主板,1993-11-23,542090.936
000543.SZ,000543,皖能电力,火力发电,主板,1993-12-20,1718282.4049
000544.SZ,000544,中原环保,环境保护,主板,1993-12-08,691051.302
000545.SZ,000545,金浦钛业,化工原料,主板,1993-12-15,179343.3635
000546.SZ,000546,金圆股份,环境保护,主板,1993-12-15,365518.8591
000547.SZ,000547,航天发展,通信设备,主板,1993-11-30,994307.5357
000548.SZ,000548,湖南投资,路桥,主板,1993-12-20,201173.0908
000550.SZ,000550,江铃汽车,汽车整车,主板,1993-12-01,1104326.5308
000551.SZ,000551,创元科技,专用机械,主板,1994-01-06,345589.7823
000552.SZ,000552,甘肃能化,煤炭开采,主板,1994-01-06,864379.5645
000553.SZ,000553,安道麦A,农药化肥,主板,1993-12-03,949201.413
000554.SZ,000554,泰山石油,石油贸易,主板,1993-12-15,181689.2517
000555.SZ,000555,神州信息,软件服务,主板,1994-04-08,821584.87
000557.SZ,000557,西部创业,铁路,主板,1994-06-17,581708.563
000558.SZ,000558,莱茵体育,旅游景点,主板,1994-05-09,297686.1444
000559.SZ,000559,万向钱潮,汽车配件,主板,1994-01-10,1622155.3854
000560.SZ,000560,我爱我家,房产服务,主板,1994-02-02,617944.636
000561.SZ,000561,烽火电子,通信设备,主板,1994-05-09,385297.079
000563.SZ,000563,陕国投A,多元金融,主板,1994-01-10,1431911.7002
000564.SZ,000564,供销大集,百货,主板,1994-01-10,2531418.9797
000565.SZ,000565,渝三峡A,染料涂料,主板,1994-04-08,180374.3635
000566.SZ,000566,海南海药,化学制药,主板,1994-05-25,513000.2825
000567.SZ,000567,海德股份,多元金融,主板,1994-05-25,924267.0835
000568.SZ,000568,泸州老窖,白酒,主板,1994-05-09,14891479.4245
000570.SZ,000570,苏常柴A,农用机械,主板,1994-07-01,246727.4731
000571.SZ,000571,新大洲A,煤炭开采,主板,1994-05-25,249906.1355
000572.SZ,000572,海马汽车,汽车整车,主板,1994-08-08,505783.809
000573.SZ,000573,粤宏远A,电气设备,主板,1994-08-15,142417.0843
000576.SZ,000576,甘化科工,电气设备,主板,1994-09-07,237317.2568
000581.SZ,000581,威孚高科,汽车配件,主板,1998-09-24,1335379.9913
000582.SZ,000582,北部湾港,港口,主板,1995-11-02,986606.9073
000586.SZ,000586,汇源通信,通信设备,主板,1995-12-20,144112.8
000589.SZ,000589,贵州轮胎,汽车配件,主板,1996-03-08,670187.0868
000590.SZ,000590,启迪药业,中成药,主板,1996-01-19,128545.0339
000591.SZ,000591,太阳能,新型电力,主板,1996-02-08,1478948.9481
000592.SZ,000592,平潭发展,林业,主板,1996-03-27,283262.6634
000593.SZ,000593,德龙汇能,供气供热,主板,1996-03-12,163468.3251
000595.SZ,000595,宝塔实业,机械基件,主板,1996-04-19,630486.7873
000596.SZ,000596,古井贡酒,白酒,主板,1996-09-27,5941044.0
000597.SZ,000597,东北制药,化学制药,主板,1996-05-23,585256.0846
000598.SZ,000598,兴蓉环境,水务,主板,1996-05-29,1895023.2253
000599.SZ,000599,青岛双星,汽车配件,主板,1996-04-30,303827.4612
000600.SZ,000600,建投能源,火力发电,主板,1996-06-06,475262.1819
000601.SZ,000601,韶能股份,水力发电,主板,1996-08-30,378014.524
000603.SZ,000603,盛达资源,铅锌,主板,1996-08-23,671071.7404
000605.SZ,000605,渤海股份,水务,主板,1996-09-13,148024.2291
000607.SZ,000607,华媒控股,广告包装,主板,1996-08-30,268761.8664
000608.SZ,000608,阳光股份,区域地产,主板,1996-09-19,116182.499
000610.SZ,000610,西安旅游,旅游服务,主板,1996-09-26,266102.5632
000612.SZ,000612,焦作万方,铝,主板,1996-09-26,654089.6591
000617.SZ,000617,中油资本,多元金融,主板,1996-10-22,6460102.4094
000619.SZ,000619,海螺新材,其他建材,主板,1996-10-23,144720.0
000620.SZ,000620,新华联,全国地产,主板,1996-10-29,563726.6388
000623.SZ,000623,吉林敖东,中成药,主板,1996-10-28,1546673.2322
000625.SZ,000625,长安汽车,汽车整车,主板,1997-06-10,9953469.4117
000626.SZ,000626,远大控股,商贸代理,主板,1996-11-28,214865.859
000627.SZ,000627,天茂集团,保险,主板,1996-11-12,1311121.1995
000628.SZ,000628,高新发展,建筑工程,主板,1996-11-18,764879.7224
000629.SZ,000629,钒钛股份,小金属,主板,1996-11-15,2124154.4178
000630.SZ,000630,铜陵有色,铜,主板,1996-11-20,3252677.4273
000631.SZ,000631,顺发恒业,综合类,主板,1996-11-22,553309.4684
000632.SZ,000632,三木集团,综合类,主板,1996-11-21,123818.1072
000633.SZ,000633,合金投资,小金属,主板,1996-11-12,163283.8938
000635.SZ,000635,英力特,化工原料,主板,1996-11-20,177003.1596
000636.SZ,000636,风华高科,元器件,主板,1996-11-29,1498332.1082
000637.SZ,000637,茂化实华,石油加工,主板,1996-11-14,114084.4191
000638.SZ,000638,万方发展,农业综合,主板,1996-11-26,117235.0372
000639.SZ,000639,西王食品,食品,主板,1996-11-26,252585.8646
000650.SZ,000650,仁和药业,中成药,主板,1996-12-10,704303.1062
000651.SZ,000651,格力电器,家用电器,主板,1996-11-18,22542239.0306
000652.SZ,000652,泰达股份,批发业,主板,1996-11-28,461504.1361
000655.SZ,000655,金岭矿业,普钢,主板,1996-11-28,311362.9403
000657.SZ,000657,中钨高新,小金属,主板,1996-12-05,971369.1941
000659.SZ,000659,珠海中富,广告包装,主板,1996-12-03,285425.9594
000661.SZ,000661,长春高新,生物制药,主板,1996-12-18,3212515.7603
000663.SZ,000663,永安林业,林业,主板,1996-12-06,136916.6346
000665.SZ,000665,湖北广电,影视音像,主板,1996-12-10,392303.0639
000670.SZ,000670,盈方微,元器件,主板,1996-12-17,314116.4197
000672.SZ,000672,上峰水泥,水泥,主板,1996-12-18,594239.4109
000676.SZ,000676,智度股份,互联网,主板,1996-12-24,787338.0506
000677.SZ,000677,恒天海龙,化纤,主板,1996-12-26,223770.2885
000678.SZ,000678,襄阳轴承,汽车配件,主板,1997-01-06,234402.0165
000679.SZ,000679,大连友谊,百货,主板,1997-01-24,115117.2
000680.SZ,000680,山推股份,工程机械,主板,1997-01-22,954837.4304
000681.SZ,000681,视觉中国,互联网,主板,1997-01-21,734161.8392
000682.SZ,000682,东方电子,电气设备,主板,1997-01-21,1406283.7952
000683.SZ,000683,远兴能源,化工原料,主板,1997-01-31,1684145.6668
000685.SZ,000685,中山公用,水务,主板,1997-01-23,911630.491
000686.SZ,000686,东北证券,证券,主板,1997-02-27,1390229.0315
000688.SZ,000688,国城矿业,铅锌,主板,1997-01-20,1032749.7559
000690.SZ,000690,宝新能源,火力发电,主板,1997-01-28,856741.5523
000691.SZ,000691,亚太实业,化工原料,主板,1997-02-28,130277.81
000692.SZ,000692,惠天热电,供气供热,主板,1997-02-27,156652.8949
000695.SZ,000695,滨海能源,广告包装,主板,1997-02-18,224159.288
000697.SZ,000697,炼石航空,航空,主板,1997-03-25,322602.2142
000698.SZ,000698,沈阳化工,石油加工,主板,1997-02-20,212927.5382
000700.SZ,000700,模塑科技,汽车配件,主板,1997-02-28,511334.5717
000701.SZ,000701,厦门信达,商贸代理,主板,1997-02-26,222189.2696
000702.SZ,000702,正虹科技,饲料,主板,1997-03-18,129584.4039
000703.SZ,000703,恒逸石化,化纤,主板,1997-03-28,2024271.3168
000705.SZ,000705,浙江震元,医药商业,主板,1997-04-10,197094.0599
000707.SZ,000707,双环科技,化工原料,主板,1997-04-15,298909.8727
000708.SZ,000708,中信特钢,特种钢,主板,1997-03-26,5380268.8951
000709.SZ,000709,河钢股份,普钢,主板,1997-04-16,1788026.3449
000710.SZ,000710,贝瑞基因,医疗保健,主板,1997-04-22,227236.6354
000712.SZ,000712,锦龙股份,证券,主板,1997-04-15,894256.823
000713.SZ,000713,丰乐种业,种植业,主板,1997-04-22,346304.4487
000715.SZ,000715,中兴商业,百货,主板,1997-05-08,205454.4495
000716.SZ,000716,黑芝麻,食品,主板,1997-04-18,250847.6415
000717.SZ,000717,中南股份,普钢,主板,1997-05-08,441081.3389
000718.SZ,000718,苏宁环球,区域地产,主板,1997-04-08,411018.412
000719.SZ,000719,中原传媒,出版业,主板,1997-03-31,710512.1333
000720.SZ,000720,新能泰山,电气设备,主板,1997-05-09,312876.3612
000721.SZ,000721,西安饮食,酒店餐饮,主板,1997-04-30,285688.7538
000722.SZ,000722,湖南发展,其他建材,主板,1997-05-22,403353.5471
000723.SZ,000723,美锦能源,焦炭加工,主板,1997-05-15,1748609.3898
000725.SZ,000725,京东方A,元器件,主板,2001-01-12,13782911.9565
000726.SZ,000726,鲁泰A,纺织,主板,2000-12-25,315459.5781
000727.SZ,000727,冠捷科技,元器件,主板,1997-05-20,865147.2932
000728.SZ,000728,国元证券,证券,主板,1997-06-16,2827728.0734
000729.SZ,000729,燕京啤酒,啤酒,主板,1997-07-16,2336443.807
000731.SZ,000731,四川美丰,农药化肥,主板,1997-06-17,377519.3934
000733.SZ,000733,振华科技,元器件,主板,1997-07-03,1833546.4788
000735.SZ,000735,罗牛山,农业综合,主板,1997-06-11,547827.2181
000736.SZ,000736,中交地产,全国地产,主板,1997-04-25,643971.596
000737.SZ,000737,北方铜业,铜,主板,1997-04-28,606440.4575
000738.SZ,000738,航发控制,航空,主板,1997-06-26,2400210.8018
000739.SZ,000739,普洛药业,化学制药,主板,1997-05-09,1706540.5713
000750.SZ,000750,国海证券,证券,主板,1997-07-09,1762046.009
000751.SZ,000751,锌业股份,铅锌,主板,1997-06-26,360926.4074
000753.SZ,000753,漳州发展,综合类,主板,1997-06-26,273648.7756
000755.SZ,000755,山西高速,路桥,主板,1997-06-27,598662.56
000756.SZ,000756,新华制药,化学制药,主板,1997-08-06,636362.0439
000757.SZ,000757,浩物股份,汽车服务,主板,1997-06-27,150758.2145
000758.SZ,000758,中色股份,铅锌,主板,1997-04-16,805449.5871
000759.SZ,000759,中百集团,超市连锁,主板,1997-05-19,202612.9763
000761.SZ,000761,本钢板材,普钢,主板,1998-01-15,912222.384
000762.SZ,000762,西藏矿业,小金属,主板,1997-07-08,942128.318
000766.SZ,000766,通化金马,化学制药,主板,1997-04-30,1359172.8072
000767.SZ,000767,晋控电力,火力发电,主板,1997-06-09,649430.9552
000768.SZ,000768,中航西飞,航空,主板,1997-06-26,6121474.252
000776.SZ,000776,广发证券,证券,主板,1997-06-11,7322163.541
000777.SZ,000777,中核科技,机械基件,主板,1997-07-10,505718.8808
000778.SZ,000778,新兴铸管,钢加工,主板,1997-06-06,1203949.7577
000779.SZ,000779,甘咨询,建筑工程,主板,1997-05-28,332788.8524
000782.SZ,000782,恒申新材,化纤,主板,1997-06-19,216009.1058
000783.SZ,000783,长江证券,证券,主板,1997-07-31,2776096.6199
000785.SZ,000785,居然之家,百货,主板,1997-07-11,1388408.8728
000786.SZ,000786,北新建材,其他建材,主板,1997-06-06,4015824.6876
000788.SZ,000788,北大医药,化学制药,主板,1997-06-16,311701.4233
000789.SZ,000789,万年青,水泥,主板,1997-09-23,348456.8788
000790.SZ,000790,华神科技,中成药,主板,1998-03-27,213607.2336
000791.SZ,000791,甘肃能源,水力发电,主板,1997-10-14,885090.2061
000792.SZ,000792,盐湖股份,农药化肥,主板,1997-09-04,7980767.6036
000793.SZ,000793,华闻集团,出版业,主板,1997-07-29,270619.1889
000795.SZ,000795,英洛华,矿物制品,主板,1997-08-08,598585.2064
000797.SZ,000797,中国武夷,全国地产,主板,1997-07-15,412968.6524
000798.SZ,000798,中水渔业,渔业,主板,1998-02-12,234130.3757
000799.SZ,000799,酒鬼酒,白酒,主板,1997-07-18,1226931.8285
000800.SZ,000800,一汽解放,汽车整车,主板,1997-06-18,3739512.9429
000801.SZ,000801,四川九洲,家用电器,主板,1998-05-06,839724.2564
000802.SZ,000802,北京文化,影视音像,主板,1998-01-08,352008.9055
000803.SZ,000803,山高环能,环境保护,主板,1998-03-03,156438.5997
000807.SZ,000807,云铝股份,铝,主板,1998-04-08,4293259.7655
000810.SZ,000810,创维数字,家用电器,主板,1998-06-02,998009.3426
000811.SZ,000811,冰轮环境,工程机械,主板,1998-05-28,616800.1596
000812.SZ,000812,陕西金叶,广告包装,主板,1998-06-23,276537.9492
000813.SZ,000813,德展健康,化学制药,主板,1998-05-19,532496.1485
000815.SZ,000815,美利云,造纸,主板,1998-06-09,543000.4303
000816.SZ,000816,智慧农业,农用机械,主板,1997-08-18,261445.5338
000818.SZ,000818,航锦科技,化工原料,主板,1997-10-17,993697.9758
000819.SZ,000819,岳阳兴长,石油加工,主板,1997-06-25,530877.7444
000821.SZ,000821,京山轻机,电气设备,主板,1998-06-26,603442.4892
000822.SZ,000822,山东海化,化工原料,主板,1998-07-03,432329.4003
000823.SZ,000823,超声电子,元器件,主板,1997-10-08,398949.7405
000825.SZ,000825,太钢不锈,特种钢,主板,1998-10-21,1720266.8344
000826.SZ,000826,启迪环境,环境保护,主板,1998-02-25,219465.0857
000828.SZ,000828,东莞控股,路桥,主板,1997-06-17,915813.2806
000829.SZ,000829,天音控股,其他商业,主板,1997-12-02,907378.8867
000830.SZ,000830,鲁西化工,化工原料,主板,1998-08-07,1886428.1909
000831.SZ,000831,中国稀土,小金属,主板,1998-09-11,2395175.3614
000833.SZ,000833,粤桂股份,综合类,主板,1998-11-11,225943.6089
000837.SZ,000837,秦川机床,机床制造,主板,1998-09-28,675749.7338
000838.SZ,000838,财信发展,区域地产,主板,1997-06-26,237097.3174
000839.SZ,000839,中信国安,综合类,主板,1997-10-31,905479.8873
000848.SZ,000848,承德露露,软饮料,主板,1997-11-13,731827.4093
000850.SZ,000850,华茂股份,纺织,主板,1998-10-07,335849.2889
000852.SZ,000852,石化机械,化工机械,主板,1998-11-26,492143.7212
000856.SZ,000856,冀东装备,专用机械,主板,1998-08-13,139378.0
000858.SZ,000858,五粮液,白酒,主板,1998-04-27,43046122.3086
000859.SZ,000859,国风新材,塑料,主板,1998-11-19,296527.681
000860.SZ,000860,顺鑫农业,白酒,主板,1998-11-04,1080754.503
000862.SZ,000862,银星能源,新型电力,主板,1998-09-15,266258.0453
000863.SZ,000863,三湘印象,区域地产,主板,1997-09-25,385156.6785
000868.SZ,000868,安凯客车,汽车整车,主板,1997-07-25,321931.1755
000869.SZ,000869,张裕A,红黄酒,主板,2000-10-26,923517.1951
000875.SZ,000875,吉电股份,火力发电,主板,2002-09-26,1261064.7671
000876.SZ,000876,新希望,饲料,主板,1998-03-11,3802932.8092
000877.SZ,000877,天山股份,水泥,主板,1999-01-07,801741.8847
000878.SZ,000878,云南铜业,铜,主板,1998-06-02,2272069.8874
000880.SZ,000880,潍柴重机,专用机械,主板,1998-04-02,141243.102
000881.SZ,000881,中广核技,化工原料,主板,1998-09-02,470254.6984
000882.SZ,000882,华联股份,其他商业,主板,1998-06-16,322790.6834
000883.SZ,000883,湖北能源,水力发电,主板,1998-05-19,2941809.4301
000885.SZ,000885,城发环境,环境保护,主板,1999-03-19,693444.5154
000886.SZ,000886,海南高速,区域地产,主板,1998-01-23,426336.8875
000887.SZ,000887,中鼎股份,汽车配件,主板,1998-12-03,1553586.0587
000888.SZ,000888,峨眉山A,旅游景点,主板,1997-10-21,607530.8066
000890.SZ,000890,法尔胜,环境保护,主板,1999-01-19,108648.1809
000892.SZ,000892,欢瑞世纪,影视音像,主板,1999-01-15,184106.6416
000893.SZ,000893,亚钾国际,农药化肥,主板,1998-12-24,1214509.7587
000895.SZ,000895,双汇发展,食品,主板,1998-12-10,8206509.1495
000897.SZ,000897,津滨发展,区域地产,主板,1999-04-22,333151.7766
000898.SZ,000898,鞍钢股份,普钢,主板,1997-12-25,1495967.2759
000899.SZ,000899,赣能股份,火力发电,主板,1997-11-26,728831.2867
000900.SZ,000900,现代投资,路桥,主板,1999-01-28,522109.7269
000901.SZ,000901,航天科技,汽车配件,主板,1999-04-01,735934.2973
000902.SZ,000902,新洋丰,农药化肥,主板,1999-04-08,1338197.9984
000903.SZ,000903,云内动力,汽车配件,主板,1999-04-15,391733.3762
000905.SZ,000905,厦门港务,港口,主板,1999-04-29,407994.4534
000906.SZ,000906,浙商中拓,仓储物流,主板,1999-07-07,315909.3438
000910.SZ,000910,大亚圣象,家居用品,主板,1999-06-30,335382.721
000911.SZ,000911,广农糖业,食品,主板,1999-05-27,218754.6325
000912.SZ,000912,泸天化,农药化肥,主板,1999-06-03,600544.0
000913.SZ,000913,钱江摩托,摩托车,主板,1999-05-14,784747.6502
000915.SZ,000915,华特达因,化学制药,主板,1999-06-09,578491.8705
000917.SZ,000917,电广传媒,广告包装,主板,1999-03-25,683215.413
000919.SZ,000919,金陵药业,化学制药,主板,1999-11-18,292755.137
000920.SZ,000920,沃顿科技,塑料,主板,1999-06-16,324922.675
000921.SZ,000921,海信家电,家用电器,主板,1999-07-13,2460120.9202
000922.SZ,000922,佳电股份,电气设备,主板,1999-06-18,520209.8082
000923.SZ,000923,河钢资源,普钢,主板,1999-07-14,781730.1826
000925.SZ,000925,众合科技,运输设备,主板,1999-06-11,295857.4691
000926.SZ,000926,福星股份,区域地产,主板,1999-06-18,295763.3194
000927.SZ,000927,中国铁物,仓储物流,主板,1999-07-27,1415782.036
000928.SZ,000928,中钢国际,建筑工程,主板,1999-03-12,761786.9747
000929.SZ,000929,兰州黄河,啤酒,主板,1999-06-23,105508.3987
000930.SZ,000930,中粮科技,农业综合,主板,1999-07-12,870572.4769
000931.SZ,000931,中关村,化学制药,主板,1999-07-12,300715.3687
000932.SZ,000932,华菱钢铁,普钢,主板,1999-08-03,2390357.1177
000933.SZ,000933,神火股份,铝,主板,1999-08-31,3353567.5236
000935.SZ,000935,四川双马,水泥,主板,1999-08-24,848182.21
000936.SZ,000936,华西股份,化纤,主板,1999-08-10,468634.4013
000937.SZ,000937,冀中能源,煤炭开采,主板,1999-09-09,1639322.3109
000938.SZ,000938,紫光股份,IT设备,主板,1999-11-04,5348349.3644
000948.SZ,000948,南天信息,软件服务,主板,1999-10-14,650316.2095
000949.SZ,000949,新乡化纤,化纤,主板,1999-10-21,458942.9895
000950.SZ,000950,重药控股,医药商业,主板,1999-09-16,815703.1765
000951.SZ,000951,中国重汽,汽车整车,主板,1999-11-25,1712959.5269
000952.SZ,000952,广济药业,化学制药,主板,1999-11-12,172681.7827
000953.SZ,000953,河化股份,化学制药,主板,1999-12-02,127410.5239
000955.SZ,000955,欣龙控股,纺织,主板,1999-12-09,179168.9267
000957.SZ,000957,中通客车,汽车整车,主板,2000-01-13,535985.1581
000958.SZ,000958,电投产融,多元金融,主板,1999-12-23,1830354.6468
000959.SZ,000959,首钢股份,普钢,主板,1999-12-16,1711410.3392
000960.SZ,000960,锡业股份,小金属,主板,2000-02-21,2183979.1903
000962.SZ,000962,东方钽业,小金属,主板,2000-01-20,505565.14
000963.SZ,000963,华东医药,化学制药,主板,2000-01-27,4828993.1989
000965.SZ,000965,天保基建,区域地产,主板,2000-04-06,307423.1579
000966.SZ,000966,长源电力,火力发电,主板,2000-03-16,1107979.0627
000967.SZ,000967,盈峰环境,环境保护,主板,2000-03-30,1215526.5938
000968.SZ,000968,蓝焰控股,石油开采,主板,2000-06-22,542768.9923
000969.SZ,000969,安泰科技,小金属,主板,2000-05-29,827982.2792
000970.SZ,000970,中科三环,矿物制品,主板,2000-04-20,990816.505
