l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801980.SI,美容护理,801982.SI,化妆品,859822.SI,品牌化妆品,600315.SH,上海家化,20010315,,Y
801980.SI,美容护理,801982.SI,化妆品,859821.SI,化妆品制造及其他,002243.SZ,力合科创,20110110,,Y
801980.SI,美容护理,801982.SI,化妆品,859822.SI,品牌化妆品,603605.SH,珀莱雅,20171108,,Y
801980.SI,美容护理,801982.SI,化妆品,859822.SI,品牌化妆品,603983.SH,丸美股份,20190618,,Y
801980.SI,美容护理,801982.SI,化妆品,859822.SI,品牌化妆品,300957.SZ,贝泰妮,20210312,,Y
801980.SI,美容护理,801982.SI,化妆品,859821.SI,化妆品制造及其他,300856.SZ,科思股份,20200706,,Y
801980.SI,美容护理,801982.SI,化妆品,859822.SI,品牌化妆品,600223.SH,福瑞达,20240202,,Y
