l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801040.SI,钢铁,801043.SI,冶钢原料,850432.SI,冶钢辅料,600295.SH,鄂尔多斯,20010426,,Y
801040.SI,钢铁,801043.SI,冶钢原料,850432.SI,冶钢辅料,000629.SZ,钒钛股份,19961115,,Y
801040.SI,钢铁,801043.SI,冶钢原料,850431.SI,铁矿石,000923.SZ,河钢资源,19990714,,Y
801040.SI,钢铁,801043.SI,冶钢原料,850431.SI,铁矿石,001203.SZ,大中矿业,20210421,,Y
801040.SI,钢铁,801043.SI,冶钢原料,850431.SI,铁矿石,601969.SH,海南矿业,20140127,,Y
801040.SI,钢铁,801043.SI,冶钢原料,850432.SI,冶钢辅料,600516.SH,方大炭素,20210730,,Y
