l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,000016.SZ,深康佳A,20240730,,Y
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,000521.SZ,长虹美菱,19931018,,Y
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,600336.SH,澳柯玛,20001229,,Y
801110.SI,家用电器,801111.SI,白色家电,851112.SI,空调,000651.SZ,格力电器,19961118,,Y
801110.SI,家用电器,801111.SI,白色家电,851112.SI,空调,000921.SZ,海信家电,19990713,,Y
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,600983.SH,惠而浦,20040709,,Y
801110.SI,家用电器,801111.SI,白色家电,851112.SI,空调,000333.SZ,美的集团,20130118,,Y
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,002668.SZ,TCL智家,20120130,,Y
801110.SI,家用电器,801111.SI,白色家电,851116.SI,冰洗,600690.SH,海尔智家,20110110,,Y
